passo,acao,concat
0,0,"[0.05522,0.07476,0.07682,0.12434,0.12073]"
1500,0,"[0.48640,0.53989,0.55737,0.19511,0.20278]"
3000,0,"[0.49427,0.56774,0.59462,0.32298,0.31463]"
4500,0,"[0.49429,0.58679,0.59309,0.34019,0.33513]"
6000,0,"[0.48437,0.58681,0.59497,0.34305,0.35161]"
7500,0,"[0.50067,0.61446,0.62157,0.34526,0.33175]"
9000,0,"[0.49881,0.62461,0.63440,0.33210,0.33966]"
10500,0,"[0.49916,0.65731,0.67059,0.33987,0.32891]"
12000,0,"[0.50636,0.71955,0.72940,0.33125,0.32924]"
13500,0,"[0.49901,0.75717,0.75164,0.33886,0.34975]"
15000,0,"[0.51609,0.78652,0.81456,0.32856,0.33849]"
16500,0,"[0.51831,0.87381,0.91058,0.33244,0.33128]"
18000,0,"[0.50401,0.95813,0.93319,0.34102,0.33495]"
19500,0,"[0.55975,0.99055,0.99461,0.34794,0.33814]"
21000,0,"[0.57820,0.99814,0.99595,0.33833,0.34033]"
22500,0,"[0.62269,0.99410,0.99612,0.33478,0.34319]"
24000,0,"[0.79784,0.99107,0.99123,0.34305,0.35178]"
25500,0,"[0.87980,0.99966,0.99899,0.33463,0.35531]"
27000,0,"[0.96119,0.99461,0.99916,0.32334,0.40374]"
28500,0,"[0.97736,0.99747,0.99865,0.34559,0.51338]"
30000,0,"[0.98391,0.98819,0.98705,0.37157,0.60603]"
31500,0,"[0.96680,0.99831,0.99916,0.41238,0.64941]"
33000,0,"[0.99497,0.99561,0.99781,0.45083,0.67515]"
34500,0,"[0.99077,0.99460,0.99748,0.49111,0.68928]"
36000,0,"[0.99580,0.99865,0.99916,0.52597,0.73854]"
37500,0,"[0.99714,0.99697,0.99899,0.55797,0.77234]"
39000,0,"[0.99697,0.99814,0.99966,0.57751,0.81018]"
40500,0,"[0.99481,0.99848,0.99882,0.59082,0.82598]"
42000,0,"[0.99832,0.99730,0.99882,0.63582,0.83676]"
43500,0,"[0.99916,0.99831,0.99949,0.64828,0.85086]"
45000,0,"[0.99631,0.99933,0.99966,0.67472,0.86364]"
46500,0,"[0.99798,0.99899,0.99966,0.69663,0.86668]"
48000,0,"[0.99546,0.99848,0.99983,0.71129,0.88281]"
49500,0,"[0.99748,0.99797,0.99933,0.72527,0.88667]"
51000,0,"[0.99866,0.99983,1.00000,0.73351,0.89592]"
52500,0,"[0.99682,0.99949,0.99983,0.74346,0.90012]"
54000,0,"[0.99899,0.99966,0.99949,0.75106,0.89424]"
55500,0,"[0.99865,0.99899,0.99933,0.76402,0.90617]"
57000,0,"[0.99933,0.99949,0.99916,0.77343,0.91173]"
58500,0,"[0.99983,0.99983,0.99966,0.78524,0.90801]"
60000,0,"[0.99849,0.99933,0.99916,0.78726,0.91458]"
61500,0,"[0.99933,0.99949,0.99933,0.78996,0.91610]"
63000,0,"[0.98644,0.99949,0.99966,0.79602,0.91307]"
64500,0,"[0.99966,0.99882,0.99949,0.79420,0.92215]"
66000,0,"[0.99950,0.99949,0.99966,0.80496,0.92836]"
67500,0,"[0.99899,0.99966,0.99983,0.81759,0.93039]"
69000,0,"[0.99899,0.99949,0.99949,0.81507,0.93056]"
70500,0,"[0.99966,0.99983,0.99983,0.82232,0.93494]"
72000,0,"[0.99916,0.99949,0.99983,0.83091,0.93846]"
73500,0,"[0.99983,0.99949,0.99916,0.82872,0.94014]"
75000,0,"[0.99748,0.99916,0.99966,0.82820,0.93646]"
76500,0,"[0.99933,0.99949,0.99966,0.83360,0.94200]"
78000,0,"[0.99950,0.99916,0.99966,0.84136,0.94419]"
79500,0,"[0.99983,0.99932,0.99815,0.83613,0.94469]"
81000,0,"[0.99731,0.99933,0.99882,0.83749,0.94940]"
82500,0,"[0.99950,0.99949,0.99983,0.84809,0.94889]"
84000,0,"[0.99983,0.99916,1.00000,0.84826,0.94519]"
85500,0,"[0.99966,0.99966,1.00000,0.85248,0.95931]"
87000,0,"[0.99933,0.99966,0.99933,0.86106,0.95209]"
88500,0,"[0.99966,0.99916,0.99949,0.86258,0.95006]"
90000,0,"[0.99966,1.00000,0.99983,0.86393,0.95140]"
91500,0,"[0.99966,0.99949,0.99983,0.86477,0.95696]"
93000,0,"[1.00000,0.99966,1.00000,0.86712,0.95393]"
94500,0,"[0.99950,1.00000,0.99983,0.86981,0.95393]"
96000,0,"[0.99983,0.99916,0.99966,0.87486,0.95713]"
97500,0,"[0.99983,0.99932,1.00000,0.88058,0.95831]"
99000,0,"[0.99899,0.99848,0.99949,0.88161,0.96032]"
100500,0,"[1.00000,0.99916,0.99933,0.87941,0.95898]"
