6460,100500,ExecucaoManual_Acao_1_exec_2,0.94,0.9657575757575757,1,1,1,0.8779746835443037,0.9505799293998991,"0.5,0.5,0.5,1,1",manual,1,0,0
6459,99000,ExecucaoManual_Acao_1_exec_2,0.95,0.9668686868686869,0.9994939271255061,1,1,0.8810126582278481,0.9536056480080686,"0.5,0.5,0.5,1,1",manual,1,0,0
6458,97500,ExecucaoManual_Acao_1_exec_2,0.96,0.9654545454545455,0.9994939271255061,0.9994954591321897,1,0.8769620253164557,0.951084215834594,"0.5,0.5,0.5,1,1",manual,1,0,0
6457,96000,ExecucaoManual_Acao_1_exec_2,0.95,0.9627272727272728,0.9994939271255061,1,1,0.8643037974683544,0.9495713565305093,"0.5,0.5,0.5,1,1",manual,1,0,0
6456,94500,ExecucaoManual_Acao_1_exec_2,0.95,0.9625252525252526,0.9994939271255061,0.9994954591321897,1,0.8703797468354431,0.9430156328794755,"0.5,0.5,0.5,1,1",manual,1,0,0
6455,93000,ExecucaoManual_Acao_1_exec_2,0.95,0.9621212121212122,1,1,1,0.8668354430379747,0.9435199193141705,"0.5,0.5,0.5,1,1",manual,1,0,0
6454,91500,ExecucaoManual_Acao_1_exec_2,0.91999996,0.962929292929293,1,1,1,0.8612658227848101,0.9531013615733737,"0.5,0.5,0.5,1,1",manual,1,0,0
6453,90000,ExecucaoManual_Acao_1_exec_2,0.97999996,0.961010101010101,1,1,1,0.8572151898734177,0.9475542107917297,"0.5,0.5,0.5,1,1",manual,1,0,0
6452,88500,ExecucaoManual_Acao_1_exec_2,0.96999997,0.958989898989899,1,1,1,0.8481012658227848,0.9465456379223399,"0.5,0.5,0.5,1,1",manual,1,0,0
6451,87000,ExecucaoManual_Acao_1_exec_2,0.96,0.9573737373737373,1,0.9994954591321897,1,0.8435443037974684,0.9435199193141705,"0.5,0.5,0.5,1,1",manual,1,0,0
6450,85500,ExecucaoManual_Acao_1_exec_2,0.97999996,0.9584848484848485,1,1,1,0.8577215189873417,0.9344427634896622,"0.5,0.5,0.5,1,1",manual,1,0,0
6449,84000,ExecucaoManual_Acao_1_exec_2,0.89,0.952929292929293,1,0.9994954591321897,0.9979838709677419,0.8248101265822785,0.9420070600100857,"0.5,0.5,0.5,1,1",manual,1,0,0
6448,82500,ExecucaoManual_Acao_1_exec_2,0.95,0.9555555555555556,1,1,1,0.8369620253164557,0.940494200706001,"0.5,0.5,0.5,1,1",manual,1,0,0
6447,81000,ExecucaoManual_Acao_1_exec_2,0.93,0.9561616161616162,1,1,1,0.8450632911392405,0.935451336359052,"0.5,0.5,0.5,1,1",manual,1,0,0
6446,79500,ExecucaoManual_Acao_1_exec_2,0.91999996,0.9519191919191919,0.9994939271255061,1,1,0.8248101265822785,0.9349470499243571,"0.5,0.5,0.5,1,1",manual,1,0,0
6445,78000,ExecucaoManual_Acao_1_exec_2,0.96,0.9562626262626263,1,1,1,0.8435443037974684,0.9374684820978316,"0.5,0.5,0.5,1,1",manual,1,0,0
6444,76500,ExecucaoManual_Acao_1_exec_2,0.9,0.9515151515151515,0.9994939271255061,1,1,0.8207594936708861,0.9369641956631367,"0.5,0.5,0.5,1,1",manual,1,0,0
6443,75000,ExecucaoManual_Acao_1_exec_2,0.93,0.9497979797979798,0.9994939271255061,1,0.998991935483871,0.8248101265822785,0.9253656076651539,"0.5,0.5,0.5,1,1",manual,1,0,0
6442,73500,ExecucaoManual_Acao_1_exec_2,0.91999996,0.9497979797979798,1,0.9994954591321897,1,0.8232911392405063,0.9258698940998488,"0.5,0.5,0.5,1,1",manual,1,0,0
6441,72000,ExecucaoManual_Acao_1_exec_2,0.93,0.9461616161616162,1,1,1,0.8086075949367089,0.9218356026222895,"0.5,0.5,0.5,1,1",manual,1,0,0
6440,70500,ExecucaoManual_Acao_1_exec_2,0.96,0.946060606060606,0.9994939271255061,1,0.9994959677419355,0.8116455696202531,0.9193141704488149,"0.5,0.5,0.5,1,1",manual,1,0,0
6439,69000,ExecucaoManual_Acao_1_exec_2,0.93,0.9431313131313132,0.9994939271255061,1,1,0.7959493670886076,0.9198184568835098,"0.5,0.5,0.5,1,1",manual,1,0,0
6438,67500,ExecucaoManual_Acao_1_exec_2,0.89,0.9437373737373738,1,0.9994954591321897,1,0.7939240506329114,0.9248613212304589,"0.5,0.5,0.5,1,1",manual,1,0,0
6437,66000,ExecucaoManual_Acao_1_exec_2,0.84,0.9405050505050505,0.9994939271255061,1,1,0.7929113924050633,0.9097327281896117,"0.5,0.5,0.5,1,1",manual,1,0,0
6436,64500,ExecucaoManual_Acao_1_exec_2,0.97999996,0.9402020202020202,1,0.9994954591321897,1,0.7863291139240506,0.9147755925365607,"0.5,0.5,0.5,1,1",manual,1,0,0
6435,63000,ExecucaoManual_Acao_1_exec_2,0.88,0.9362626262626262,1,1,1,0.7711392405063291,0.9097327281896117,"0.5,0.5,0.5,1,1",manual,1,0,0
6434,61500,ExecucaoManual_Acao_1_exec_2,0.89,0.9301010101010101,1,1,1,0.7539240506329113,0.8961169944528492,"0.5,0.5,0.5,1,1",manual,1,0,0
6433,60000,ExecucaoManual_Acao_1_exec_2,0.85999995,0.9291919191919192,1,1,1,0.7483544303797468,0.897125567322239,"0.5,0.5,0.5,1,1",manual,1,0,0
6432,58500,ExecucaoManual_Acao_1_exec_2,0.91999996,0.9274747474747475,1,1,1,0.7351898734177216,0.9016641452344932,"0.5,0.5,0.5,1,1",manual,1,0,0
6431,57000,ExecucaoManual_Acao_1_exec_2,0.89,0.9208080808080809,1,1,0.998991935483871,0.7118987341772152,0.8925869894099848,"0.5,0.5,0.5,1,1",manual,1,0,0
6430,55500,ExecucaoManual_Acao_1_exec_2,0.88,0.9195959595959596,1,1,1,0.7164556962025317,0.880988401412002,"0.5,0.5,0.5,1,1",manual,1,0,0
6429,54000,ExecucaoManual_Acao_1_exec_2,0.90999997,0.9127272727272727,1,1,0.9994959677419355,0.689620253164557,0.8739283913262733,"0.5,0.5,0.5,1,1",manual,1,0,0
6428,52500,ExecucaoManual_Acao_1_exec_2,0.85999995,0.904949494949495,1,1,0.9994959677419355,0.6759493670886076,0.848714069591528,"0.5,0.5,0.5,1,1",manual,1,0,0
6427,51000,ExecucaoManual_Acao_1_exec_2,0.9,0.9026262626262627,0.9994939271255061,1,0.998991935483871,0.6587341772151899,0.8552697932425618,"0.5,0.5,0.5,1,1",manual,1,0,0
