passo,acao,concat
0,2,"[0.10561,0.26019,0.25000,0.04704,0.04856]"
1500,2,"[0.53360,0.58581,0.60354,0.18816,0.17653]"
3000,3,"[0.60738,0.58530,0.62879,0.22964,0.22711]"
4500,1,"[0.68166,0.61701,0.63232,0.31057,0.29135]"
6000,2,"[0.68317,0.66230,0.71768,0.33485,0.32423]"
7500,3,"[0.77817,0.84097,0.93485,0.33637,0.32423]"
9000,2,"[0.87519,0.97031,0.99848,0.35205,0.34244]"
10500,3,"[1.00000,0.99849,0.99949,0.34901,0.32322]"
12000,3,"[1.00000,1.00000,1.00000,0.35458,0.32828]"
13500,4,"[1.00000,1.00000,1.00000,0.34041,0.35053]"
15000,1,"[1.00000,1.00000,1.00000,0.34497,0.34851]"
16500,1,"[1.00000,1.00000,1.00000,0.32018,0.34699]"
18000,1,"[1.00000,0.99849,0.99899,0.34244,0.32271]"
19500,1,"[1.00000,1.00000,1.00000,0.34497,0.34244]"
21000,1,"[1.00000,1.00000,1.00000,0.34143,0.33434]"
22500,4,"[1.00000,1.00000,1.00000,0.34092,0.33839]"
24000,3,"[1.00000,1.00000,1.00000,0.33940,0.33536]"
25500,3,"[1.00000,1.00000,1.00000,0.33991,0.34497]"
27000,3,"[1.00000,1.00000,1.00000,0.35306,0.33789]"
28500,3,"[1.00000,1.00000,1.00000,0.33434,0.32878]"
30000,1,"[1.00000,1.00000,1.00000,0.34041,0.36672]"
31500,1,"[1.00000,1.00000,1.00000,0.34750,0.39757]"
33000,2,"[0.99949,1.00000,1.00000,0.34497,0.43045]"
34500,4,"[0.99949,0.98390,0.99545,0.34547,0.41983]"
36000,4,"[1.00000,1.00000,1.00000,0.34699,0.44461]"
37500,0,"[1.00000,0.99899,1.00000,0.40617,0.66110]"
39000,4,"[1.00000,1.00000,1.00000,0.39049,0.63784]"
40500,4,"[1.00000,1.00000,1.00000,0.38240,0.63733]"
42000,0,"[1.00000,1.00000,1.00000,0.52706,0.77946]"
43500,1,"[1.00000,1.00000,1.00000,0.56702,0.82853]"
45000,0,"[0.99697,0.99899,0.99848,0.63177,0.85888]"
46500,0,"[1.00000,0.99899,1.00000,0.70207,0.86292]"
48000,0,"[0.99848,0.99950,0.99949,0.74052,0.89732]"
49500,1,"[1.00000,1.00000,1.00000,0.73900,0.87658]"
51000,1,"[1.00000,1.00000,1.00000,0.76682,0.90187]"
52500,2,"[0.99949,1.00000,1.00000,0.79413,0.89833]"
54000,4,"[1.00000,1.00000,1.00000,0.75063,0.87253]"
55500,4,"[0.99141,1.00000,1.00000,0.71371,0.82499]"
57000,0,"[0.99949,0.99899,0.99141,0.80071,0.91300]"
58500,1,"[1.00000,1.00000,1.00000,0.80830,0.92008]"
60000,1,"[1.00000,1.00000,1.00000,0.82195,0.92059]"
61500,3,"[0.99747,1.00000,1.00000,0.81740,0.92463]"
63000,2,"[1.00000,1.00000,1.00000,0.80981,0.91806]"
64500,3,"[1.00000,1.00000,1.00000,0.81133,0.91452]"
66000,1,"[0.99949,0.99950,0.99899,0.83460,0.92868]"
67500,4,"[1.00000,1.00000,0.99899,0.80880,0.92059]"
69000,4,"[1.00000,1.00000,1.00000,0.78250,0.89226]"
70500,1,"[1.00000,0.99950,0.99949,0.83308,0.92817]"
72000,1,"[1.00000,1.00000,1.00000,0.84370,0.93880]"
73500,4,"[1.00000,1.00000,1.00000,0.82549,0.91705]"
75000,4,"[1.00000,1.00000,0.99949,0.82145,0.90238]"
76500,2,"[1.00000,1.00000,1.00000,0.84269,0.94537]"
78000,2,"[1.00000,1.00000,1.00000,0.85534,0.93576]"
79500,4,"[1.00000,1.00000,1.00000,0.82954,0.91806]"
81000,2,"[1.00000,1.00000,0.99949,0.85888,0.92969]"
82500,4,"[1.00000,1.00000,1.00000,0.84522,0.90642]"
84000,3,"[1.00000,1.00000,1.00000,0.84168,0.93121]"
85500,0,"[1.00000,1.00000,1.00000,0.86899,0.94942]"
87000,2,"[1.00000,1.00000,1.00000,0.88619,0.94689]"
88500,4,"[1.00000,1.00000,1.00000,0.83915,0.93171]"
90000,1,"[1.00000,1.00000,1.00000,0.88619,0.94942]"
91500,2,"[1.00000,1.00000,1.00000,0.87405,0.94841]"
93000,0,"[1.00000,1.00000,1.00000,0.88771,0.95751]"
94500,3,"[1.00000,1.00000,1.00000,0.89327,0.94891]"
96000,3,"[1.00000,1.00000,1.00000,0.87152,0.94537]"
97500,0,"[1.00000,1.00000,1.00000,0.89732,0.95346]"
99000,2,"[1.00000,0.99950,1.00000,0.89277,0.95498]"
100500,1,"[1.00000,1.00000,0.99949,0.88063,0.94992]"
