passo,acao,concat
0,2,"[0.11684,0.26694,0.27162,0.04548,0.03972]"
1500,2,"[0.53060,0.59353,0.60799,0.20414,0.19809]"
3000,3,"[0.66515,0.58241,0.59231,0.21021,0.22524]"
4500,1,"[0.68386,0.58443,0.64188,0.27337,0.28557]"
6000,4,"[0.67830,0.68857,0.65301,0.25366,0.26848]"
7500,1,"[0.69803,0.68402,0.66009,0.31784,0.31121]"
9000,3,"[0.82499,0.89130,0.86748,0.33300,0.34037]"
10500,1,"[0.84977,0.98888,0.99039,0.33957,0.36853]"
12000,4,"[0.99848,0.99949,1.00000,0.33300,0.32831]"
13500,4,"[0.99899,0.99899,0.99949,0.34512,0.34590]"
15000,2,"[1.00000,1.00000,1.00000,0.33350,0.33786]"
16500,4,"[0.99798,1.00000,0.99949,0.33148,0.33635]"
18000,1,"[0.95498,0.93175,1.00000,0.32946,0.32378]"
19500,2,"[0.97117,0.99949,0.96510,0.34058,0.32127]"
21000,3,"[1.00000,1.00000,1.00000,0.32491,0.32780]"
22500,2,"[1.00000,1.00000,1.00000,0.33350,0.35948]"
24000,4,"[1.00000,1.00000,1.00000,0.33704,0.35093]"
25500,4,"[0.99949,1.00000,1.00000,0.35169,0.34540]"
27000,3,"[1.00000,1.00000,1.00000,0.35018,0.34037]"
28500,1,"[1.00000,1.00000,1.00000,0.34765,0.34138]"
30000,3,"[1.00000,1.00000,1.00000,0.34462,0.34942]"
31500,0,"[1.00000,0.99949,0.99949,0.34411,0.34490]"
33000,4,"[1.00000,1.00000,1.00000,0.36281,0.34992]"
34500,1,"[1.00000,1.00000,1.00000,0.34563,0.32780]"
36000,0,"[1.00000,1.00000,1.00000,0.34361,0.35546]"
37500,3,"[1.00000,1.00000,1.00000,0.34310,0.36601]"
39000,1,"[1.00000,1.00000,1.00000,0.33957,0.42534]"
40500,4,"[1.00000,1.00000,1.00000,0.31683,0.40925]"
42000,3,"[1.00000,1.00000,1.00000,0.31076,0.44746]"
43500,1,"[1.00000,1.00000,0.99798,0.32390,0.58673]"
45000,2,"[0.99949,1.00000,1.00000,0.34159,0.65812]"
46500,0,"[0.99949,1.00000,1.00000,0.36028,0.75616]"
48000,3,"[1.00000,1.00000,1.00000,0.37847,0.74610]"
49500,4,"[1.00000,1.00000,1.00000,0.37847,0.76923]"
51000,2,"[1.00000,1.00000,1.00000,0.43002,0.83057]"
52500,4,"[1.00000,1.00000,1.00000,0.42446,0.82705]"
54000,1,"[1.00000,1.00000,0.99494,0.47751,0.82705]"
55500,0,"[0.99848,1.00000,1.00000,0.51945,0.86777]"
57000,1,"[1.00000,1.00000,1.00000,0.57605,0.87984]"
58500,2,"[1.00000,1.00000,1.00000,0.60536,0.89392]"
60000,3,"[1.00000,1.00000,1.00000,0.55836,0.88487]"
61500,4,"[1.00000,1.00000,1.00000,0.55786,0.86626]"
63000,0,"[0.99697,0.99949,0.99798,0.66599,0.90498]"
64500,3,"[1.00000,1.00000,1.00000,0.65690,0.89945]"
66000,1,"[1.00000,1.00000,1.00000,0.68267,0.91956]"
67500,0,"[1.00000,1.00000,1.00000,0.68924,0.93363]"
69000,0,"[0.99899,1.00000,0.99949,0.70440,0.92157]"
70500,0,"[0.99646,1.00000,0.99899,0.71299,0.93112]"
72000,2,"[1.00000,1.00000,1.00000,0.72410,0.91805]"
73500,4,"[1.00000,0.99949,1.00000,0.67054,0.89442]"
75000,3,"[1.00000,1.00000,1.00000,0.71551,0.92006]"
76500,2,"[1.00000,1.00000,1.00000,0.73674,0.92760]"
78000,0,"[1.00000,1.00000,1.00000,0.75442,0.94319]"
79500,0,"[1.00000,1.00000,1.00000,0.76352,0.95123]"
81000,4,"[1.00000,1.00000,1.00000,0.75088,0.92157]"
82500,2,"[1.00000,1.00000,1.00000,0.76806,0.93967]"
84000,1,"[1.00000,1.00000,1.00000,0.77463,0.94721]"
85500,0,"[0.99949,1.00000,1.00000,0.78878,0.95023]"
87000,2,"[1.00000,1.00000,1.00000,0.78727,0.95324]"
88500,1,"[1.00000,1.00000,1.00000,0.76958,0.95073]"
90000,3,"[1.00000,1.00000,1.00000,0.77767,0.94268]"
91500,4,"[1.00000,1.00000,1.00000,0.77665,0.92459]"
93000,3,"[1.00000,1.00000,1.00000,0.77261,0.93715]"
94500,1,"[1.00000,1.00000,1.00000,0.79636,0.95173]"
96000,2,"[1.00000,1.00000,1.00000,0.79232,0.95375]"
97500,4,"[0.99949,1.00000,1.00000,0.76705,0.93565]"
99000,0,"[1.00000,0.99949,1.00000,0.82264,0.96028]"
100500,2,"[1.00000,1.00000,1.00000,0.80950,0.95123]"
