passo,acao,concat
0,0,"[0.00755,0.08718,0.10263,0.12500,0.12682]"
1500,0,"[0.48238,0.53523,0.56117,0.19484,0.21339]"
3000,0,"[0.48137,0.56412,0.60566,0.29200,0.30700]"
4500,0,"[0.48892,0.58084,0.60364,0.35830,0.33669]"
6000,0,"[0.50201,0.59706,0.60263,0.35374,0.34776]"
7500,0,"[0.50554,0.62291,0.62235,0.36083,0.33971]"
9000,0,"[0.49748,0.65028,0.62437,0.32844,0.34424]"
10500,0,"[0.48792,0.62696,0.65571,0.33047,0.32511]"
12000,0,"[0.49597,0.69944,0.70829,0.33654,0.33015]"
13500,0,"[0.49950,0.72631,0.73357,0.34767,0.35632]"
15000,0,"[0.51662,0.76635,0.83468,0.31427,0.33770]"
16500,0,"[0.55035,0.91080,0.93579,0.33502,0.31656]"
18000,0,"[0.55992,0.95743,0.96512,0.33198,0.34273]"
19500,0,"[0.64502,0.99645,0.99596,0.34160,0.34977]"
21000,0,"[0.69134,0.99949,0.99798,0.33502,0.35179]"
22500,0,"[0.82075,0.99645,0.98938,0.31933,0.35783]"
24000,0,"[0.99547,0.99899,1.00000,0.33451,0.35330]"
25500,0,"[0.99799,1.00000,0.99899,0.33451,0.35883]"
27000,0,"[0.94310,0.99645,0.99949,0.33300,0.41017]"
28500,0,"[0.98288,0.99899,1.00000,0.34717,0.52491]"
30000,0,"[0.99698,0.99341,0.99848,0.38917,0.61449]"
31500,0,"[0.98741,0.99645,0.99798,0.43370,0.65023]"
33000,0,"[0.98993,0.99088,0.99393,0.47065,0.66029]"
34500,0,"[0.99043,0.99696,1.00000,0.52126,0.67740]"
36000,0,"[0.99547,0.99899,0.99848,0.56022,0.72874]"
37500,0,"[0.99799,0.99899,1.00000,0.57237,0.75994]"
39000,0,"[0.99799,0.99797,0.99949,0.57743,0.79366]"
40500,0,"[0.99849,0.99899,0.99747,0.59211,0.81228]"
42000,0,"[0.99698,0.99899,0.99949,0.64929,0.81228]"
43500,0,"[0.99849,0.99747,0.99949,0.64423,0.84197]"
45000,0,"[0.99950,1.00000,0.99949,0.65891,0.86009]"
46500,0,"[0.99547,0.99899,1.00000,0.69484,0.85254]"
48000,0,"[0.99094,0.99848,1.00000,0.69079,0.87519]"
49500,0,"[0.99446,0.99899,1.00000,0.72723,0.88576]"
51000,0,"[0.99799,1.00000,1.00000,0.71964,0.88777]"
52500,0,"[0.99799,0.99949,0.99949,0.74038,0.89431]"
54000,0,"[0.99799,1.00000,0.99899,0.75506,0.88777]"
55500,0,"[0.99849,0.99949,0.99949,0.76113,0.90438]"
57000,0,"[0.99950,1.00000,0.99848,0.77024,0.90639]"
58500,0,"[0.99950,0.99949,1.00000,0.79049,0.91444]"
60000,0,"[0.99849,1.00000,1.00000,0.78846,0.91646]"
61500,0,"[0.99950,0.99899,0.99949,0.79453,0.91092]"
63000,0,"[0.99748,1.00000,1.00000,0.80364,0.90539]"
64500,0,"[0.99899,0.99949,0.99949,0.82186,0.92300]"
66000,0,"[0.99950,0.99899,0.99899,0.80870,0.93306]"
67500,0,"[0.99950,0.99949,1.00000,0.80921,0.92401]"
69000,0,"[0.99748,1.00000,0.99949,0.81781,0.93005]"
70500,0,"[0.99950,1.00000,1.00000,0.82186,0.92451]"
72000,0,"[0.99899,1.00000,1.00000,0.84666,0.93508]"
73500,0,"[0.99950,1.00000,0.99798,0.84666,0.93860]"
75000,0,"[0.99899,0.99949,0.99949,0.83502,0.91948]"
76500,0,"[0.99849,0.99899,1.00000,0.83957,0.93508]"
78000,0,"[0.99899,0.99899,0.99949,0.85425,0.93256]"
79500,0,"[0.99950,0.99797,0.99545,0.84514,0.93759]"
81000,0,"[0.99950,0.99949,1.00000,0.85577,0.94061]"
82500,0,"[1.00000,0.99949,1.00000,0.86134,0.94716]"
84000,0,"[0.99950,1.00000,1.00000,0.86032,0.94112]"
85500,0,"[0.99899,0.99949,1.00000,0.87146,0.95823]"
87000,0,"[0.99950,1.00000,0.99899,0.87095,0.94363]"
88500,0,"[1.00000,0.99949,0.99949,0.88360,0.94615]"
90000,0,"[0.99950,1.00000,1.00000,0.87399,0.95269]"
91500,0,"[0.99950,0.99848,1.00000,0.87753,0.95269]"
93000,0,"[1.00000,0.99949,1.00000,0.87146,0.95068]"
94500,0,"[0.99849,1.00000,0.99949,0.86943,0.95169]"
96000,0,"[1.00000,1.00000,1.00000,0.88462,0.94967]"
97500,0,"[0.99950,0.99899,1.00000,0.88360,0.95169]"
99000,0,"[0.99799,0.99899,1.00000,0.89372,0.95773]"
100500,0,"[1.00000,0.99949,0.99848,0.88411,0.95118]"
