passo,acao,concat
0,1,"[0.04549,0.07670,0.09083,0.12264,0.11676]"
1500,1,"[0.51485,0.50608,0.51163,0.27024,0.27781]"
3000,1,"[0.50856,0.51394,0.58493,0.31174,0.31656]"
4500,1,"[0.52367,0.64927,0.65875,0.33806,0.37997]"
6000,1,"[0.50403,0.69133,0.69616,0.36741,0.42426]"
7500,1,"[0.50554,0.75925,0.76491,0.43269,0.52491]"
9000,1,"[0.56999,0.86214,0.83923,0.51113,0.60443]"
10500,1,"[0.56294,0.97415,0.95046,0.55516,0.68697]"
12000,1,"[0.55337,0.98327,0.97978,0.63664,0.78510]"
13500,1,"[0.56193,0.99544,0.99545,0.73077,0.81480]"
15000,1,"[0.58107,0.99645,0.99545,0.80162,0.88173]"
16500,1,"[0.59567,0.99595,0.99494,0.86285,0.91394]"
18000,1,"[0.62739,0.99797,0.99697,0.90688,0.93457]"
19500,1,"[0.69486,0.99341,0.98180,0.91397,0.93005]"
21000,1,"[0.77341,0.99138,0.99444,0.93573,0.93508]"
22500,1,"[0.86153,0.99797,0.99848,0.94130,0.93659]"
24000,1,"[0.90282,0.99747,0.99798,0.93320,0.95722]"
25500,1,"[0.93505,0.99848,0.99949,0.95294,0.96125]"
27000,1,"[0.95217,0.99595,0.99949,0.95951,0.97182]"
28500,1,"[0.97080,0.99848,0.99798,0.96660,0.96880]"
30000,1,"[0.97885,0.99544,0.99899,0.97470,0.97131]"
31500,1,"[0.97432,0.99797,0.99899,0.96508,0.97131]"
33000,1,"[0.98691,1.00000,0.99848,0.97217,0.98390]"
34500,1,"[0.98640,0.99899,0.99899,0.97824,0.98088]"
36000,1,"[0.98943,0.99899,0.99798,0.97976,0.97836]"
37500,1,"[0.99345,0.99949,0.99899,0.98684,0.98591]"
39000,1,"[0.98338,0.99949,0.99899,0.97976,0.98993]"
40500,1,"[0.98187,0.99949,0.99899,0.98836,0.98641]"
42000,1,"[0.99345,0.99848,0.99899,0.99140,0.98742]"
43500,1,"[0.99748,1.00000,0.99848,0.99393,0.99044]"
45000,1,"[0.98943,0.99848,0.99949,0.97976,0.99044]"
46500,1,"[0.99446,1.00000,0.99949,0.99038,0.98390]"
48000,1,"[0.98943,1.00000,0.99949,0.98988,0.98188]"
49500,1,"[0.99547,0.99797,0.99899,0.99443,0.98993]"
51000,1,"[0.99698,1.00000,1.00000,0.98836,0.98993]"
52500,1,"[0.99194,0.99949,1.00000,0.99241,0.98842]"
54000,1,"[0.99194,0.99899,1.00000,0.99545,0.99648]"
55500,1,"[0.99698,1.00000,0.99949,0.99190,0.99245]"
57000,1,"[0.99698,0.99899,1.00000,0.99038,0.99547]"
58500,1,"[0.99547,1.00000,1.00000,0.99342,0.99547]"
60000,1,"[0.99799,1.00000,0.99899,0.99342,0.99346]"
61500,1,"[0.99849,1.00000,0.99899,0.99393,0.99195]"
63000,1,"[0.99245,0.99949,1.00000,0.98887,0.99497]"
64500,1,"[0.99648,0.99949,1.00000,0.99291,0.99547]"
66000,1,"[0.99295,0.99899,0.99899,0.98330,0.98188]"
67500,1,"[0.99345,0.99899,1.00000,0.99545,0.99497]"
69000,1,"[0.99496,0.99949,0.99899,0.98887,0.99698]"
70500,1,"[0.99547,0.99949,1.00000,0.99241,0.98842]"
72000,1,"[0.99899,0.99899,1.00000,0.99291,0.99245]"
73500,1,"[0.99899,1.00000,1.00000,0.99696,0.99748]"
75000,1,"[0.99849,1.00000,1.00000,0.99494,0.99497]"
76500,1,"[0.99748,0.99949,1.00000,0.98988,0.99245]"
78000,1,"[0.99446,1.00000,1.00000,0.99646,0.99648]"
79500,1,"[0.99698,1.00000,0.99949,0.99646,0.99346]"
81000,1,"[0.99648,1.00000,0.99899,0.99241,0.99547]"
82500,1,"[0.99748,0.99949,0.99949,0.99646,0.99799]"
84000,1,"[0.98792,0.99949,0.99949,0.99747,0.99497]"
85500,1,"[0.99950,0.99949,0.99949,0.99747,0.99748]"
87000,1,"[0.99446,1.00000,1.00000,0.99747,0.99849]"
88500,1,"[0.99648,1.00000,0.99949,0.99241,0.99597]"
90000,1,"[1.00000,1.00000,0.99899,0.99494,0.99044]"
91500,1,"[0.99748,1.00000,1.00000,0.99494,0.99799]"
93000,1,"[1.00000,1.00000,1.00000,0.99545,0.99799]"
94500,1,"[0.99849,0.99899,0.99596,0.99848,0.99799]"
96000,1,"[1.00000,0.99949,0.99899,0.99747,0.99648]"
97500,1,"[0.99597,0.99949,1.00000,0.98684,0.99295]"
99000,1,"[0.99799,1.00000,0.99949,0.99545,0.99748]"
100500,1,"[0.99950,0.99949,0.99899,0.99798,0.99849]"
