passo,acao,concat
0,3,"[0.07377,0.03322,0.03434,0.13606,0.13252]"
1500,3,"[0.58514,0.60040,0.61111,0.17602,0.16490]"
3000,3,"[0.65993,0.62708,0.63535,0.19221,0.19575]"
4500,3,"[0.67256,0.63060,0.63939,0.18260,0.18007]"
6000,3,"[0.69277,0.64268,0.63030,0.22914,0.23419]"
7500,3,"[0.60889,0.67640,0.72677,0.26252,0.27415]"
9000,3,"[0.73219,0.80624,0.82525,0.29944,0.29489]"
10500,3,"[0.87671,0.96125,0.95505,0.31108,0.30147]"
12000,3,"[0.98282,0.98893,0.99798,0.34345,0.30804]"
13500,3,"[0.99899,0.99346,0.99394,0.33030,0.33687]"
15000,3,"[1.00000,0.99094,0.99899,0.34396,0.34446]"
16500,3,"[0.98029,0.99849,1.00000,0.34345,0.33384]"
18000,3,"[0.99949,0.99899,0.99949,0.36318,0.35610]"
19500,3,"[1.00000,1.00000,1.00000,0.33232,0.35610]"
21000,3,"[1.00000,1.00000,1.00000,0.33687,0.34244]"
22500,3,"[1.00000,1.00000,1.00000,0.35003,0.33586]"
24000,3,"[0.99899,0.99849,0.99949,0.33991,0.30956]"
25500,3,"[1.00000,1.00000,1.00000,0.35610,0.33434]"
27000,3,"[0.99242,0.99698,0.98636,0.34497,0.31866]"
28500,3,"[0.99646,1.00000,1.00000,0.35508,0.33940]"
30000,3,"[0.98838,0.98993,0.99798,0.34648,0.32575]"
31500,3,"[1.00000,1.00000,1.00000,0.33991,0.34092]"
33000,3,"[1.00000,1.00000,1.00000,0.33080,0.32069]"
34500,3,"[1.00000,1.00000,1.00000,0.33890,0.34294]"
36000,3,"[1.00000,1.00000,1.00000,0.35711,0.34598]"
37500,3,"[1.00000,1.00000,1.00000,0.33637,0.34193]"
39000,3,"[1.00000,1.00000,1.00000,0.34547,0.35154]"
40500,3,"[1.00000,1.00000,1.00000,0.35357,0.35610]"
42000,3,"[1.00000,1.00000,1.00000,0.33789,0.32777]"
43500,3,"[1.00000,1.00000,1.00000,0.34547,0.35407]"
45000,3,"[1.00000,1.00000,1.00000,0.33839,0.32726]"
46500,3,"[1.00000,1.00000,1.00000,0.35812,0.34598]"
48000,3,"[1.00000,1.00000,1.00000,0.34598,0.33738]"
49500,3,"[1.00000,1.00000,1.00000,0.35104,0.35205]"
51000,3,"[1.00000,1.00000,1.00000,0.34092,0.35306]"
52500,3,"[1.00000,1.00000,1.00000,0.35255,0.38139]"
54000,3,"[1.00000,1.00000,1.00000,0.34952,0.37936]"
55500,3,"[1.00000,1.00000,1.00000,0.36065,0.41275]"
57000,3,"[1.00000,1.00000,1.00000,0.36166,0.42691]"
58500,3,"[1.00000,0.99950,1.00000,0.41325,0.44107]"
60000,3,"[1.00000,1.00000,1.00000,0.45473,0.45524]"
61500,3,"[1.00000,1.00000,1.00000,0.52352,0.48356]"
63000,3,"[1.00000,1.00000,1.00000,0.58422,0.57865]"
64500,3,"[1.00000,1.00000,1.00000,0.62367,0.60749]"
66000,3,"[1.00000,1.00000,1.00000,0.65250,0.63986]"
67500,3,"[1.00000,1.00000,1.00000,0.68589,0.68943]"
69000,3,"[1.00000,1.00000,1.00000,0.72484,0.70157]"
70500,3,"[1.00000,1.00000,1.00000,0.75974,0.75923]"
72000,3,"[1.00000,1.00000,1.00000,0.79363,0.80223]"
73500,3,"[1.00000,1.00000,1.00000,0.80425,0.82448]"
75000,3,"[1.00000,1.00000,1.00000,0.82296,0.82650]"
76500,3,"[1.00000,1.00000,1.00000,0.83055,0.85787]"
78000,3,"[1.00000,1.00000,1.00000,0.84724,0.86798]"
79500,3,"[1.00000,1.00000,1.00000,0.82448,0.86596]"
81000,3,"[1.00000,1.00000,1.00000,0.84117,0.88063]"
82500,3,"[1.00000,1.00000,1.00000,0.85837,0.87304]"
84000,3,"[1.00000,1.00000,1.00000,0.85432,0.86444]"
85500,3,"[1.00000,1.00000,1.00000,0.86394,0.89074]"
87000,3,"[1.00000,0.99950,1.00000,0.85129,0.87962]"
88500,3,"[1.00000,1.00000,1.00000,0.86697,0.89833]"
90000,3,"[1.00000,1.00000,1.00000,0.87658,0.90086]"
91500,3,"[1.00000,1.00000,1.00000,0.87810,0.91098]"
93000,3,"[1.00000,1.00000,1.00000,0.88771,0.90187]"
94500,3,"[1.00000,1.00000,1.00000,0.88417,0.90137]"
96000,3,"[1.00000,1.00000,1.00000,0.89074,0.92008]"
97500,3,"[1.00000,1.00000,1.00000,0.89985,0.91300]"
99000,3,"[0.99848,1.00000,1.00000,0.89782,0.89782]"
100500,3,"[1.00000,1.00000,0.99899,0.88771,0.91654]"
