passo,acao,concat
0,2,"[0.11925,0.14997,0.15152,0.06879,0.07436]"
1500,2,"[0.53360,0.59789,0.59242,0.18361,0.17602]"
3000,2,"[0.55280,0.58329,0.59091,0.24684,0.26960]"
4500,2,"[0.60182,0.61902,0.64747,0.31563,0.31614]"
6000,2,"[0.66751,0.64570,0.72222,0.31866,0.32726]"
7500,2,"[0.74836,0.79467,0.86313,0.35862,0.31968]"
9000,2,"[0.96817,0.97433,0.99545,0.33232,0.34699]"
10500,2,"[0.99242,0.99396,0.99343,0.32979,0.32473]"
12000,2,"[0.99747,0.99295,0.99899,0.33536,0.33131]"
13500,2,"[1.00000,0.99899,1.00000,0.34598,0.34598]"
15000,2,"[0.90652,0.99899,1.00000,0.34952,0.35610]"
16500,2,"[0.99747,0.99497,0.99949,0.33283,0.33080]"
18000,2,"[0.99242,0.99648,0.99848,0.35508,0.34851]"
19500,2,"[1.00000,1.00000,1.00000,0.34851,0.35053]"
21000,2,"[1.00000,1.00000,1.00000,0.34041,0.35205]"
22500,2,"[1.00000,0.99950,1.00000,0.33789,0.33586]"
24000,2,"[1.00000,1.00000,1.00000,0.32119,0.33991]"
25500,2,"[1.00000,1.00000,1.00000,0.34446,0.34244]"
27000,2,"[1.00000,1.00000,1.00000,0.33890,0.33536]"
28500,2,"[1.00000,1.00000,1.00000,0.35255,0.34497]"
30000,2,"[1.00000,1.00000,1.00000,0.33839,0.33536]"
31500,2,"[1.00000,1.00000,1.00000,0.32878,0.33738]"
33000,2,"[1.00000,1.00000,1.00000,0.33637,0.33789]"
34500,2,"[1.00000,1.00000,1.00000,0.34041,0.34750]"
36000,2,"[1.00000,1.00000,0.99848,0.34800,0.35458]"
37500,2,"[1.00000,1.00000,1.00000,0.35205,0.34851]"
39000,2,"[1.00000,1.00000,1.00000,0.34901,0.37633]"
40500,2,"[0.99949,1.00000,1.00000,0.34345,0.38644]"
42000,2,"[1.00000,1.00000,1.00000,0.33839,0.39808]"
43500,2,"[1.00000,1.00000,1.00000,0.34800,0.43804]"
45000,2,"[1.00000,1.00000,1.00000,0.36975,0.47749]"
46500,2,"[1.00000,1.00000,1.00000,0.45068,0.53212]"
48000,2,"[1.00000,1.00000,1.00000,0.55488,0.58624]"
49500,2,"[0.99949,1.00000,0.99949,0.59535,0.64441]"
51000,2,"[1.00000,1.00000,1.00000,0.63075,0.67729]"
52500,2,"[1.00000,1.00000,1.00000,0.69853,0.70663]"
54000,2,"[0.99798,1.00000,1.00000,0.71826,0.72028]"
55500,2,"[1.00000,1.00000,1.00000,0.76631,0.76176]"
57000,2,"[0.99949,0.99950,1.00000,0.79363,0.77339]"
58500,2,"[1.00000,1.00000,1.00000,0.78958,0.81487]"
60000,2,"[0.99949,1.00000,1.00000,0.80627,0.82448]"
61500,2,"[1.00000,1.00000,1.00000,0.83055,0.84067]"
63000,2,"[1.00000,1.00000,1.00000,0.83257,0.85483]"
64500,2,"[1.00000,1.00000,1.00000,0.84421,0.86697]"
66000,2,"[0.99949,1.00000,1.00000,0.84067,0.86646]"
67500,2,"[1.00000,1.00000,1.00000,0.85787,0.88417]"
69000,2,"[1.00000,1.00000,1.00000,0.86394,0.89125]"
70500,2,"[0.99949,0.99950,1.00000,0.86646,0.88063]"
72000,2,"[1.00000,1.00000,1.00000,0.86394,0.89226]"
73500,2,"[1.00000,1.00000,1.00000,0.85483,0.89479]"
75000,2,"[1.00000,1.00000,1.00000,0.88670,0.90187]"
76500,2,"[1.00000,1.00000,1.00000,0.86141,0.90086]"
78000,2,"[1.00000,1.00000,1.00000,0.88012,0.91705]"
79500,2,"[1.00000,1.00000,1.00000,0.87304,0.88771]"
81000,2,"[1.00000,1.00000,1.00000,0.86596,0.90744]"
82500,2,"[0.99949,0.99950,1.00000,0.87102,0.89530]"
84000,2,"[0.99949,0.99950,0.99949,0.87759,0.91452]"
85500,2,"[1.00000,1.00000,0.99949,0.88821,0.92312]"
87000,2,"[1.00000,1.00000,1.00000,0.90744,0.92413]"
88500,2,"[1.00000,1.00000,1.00000,0.90035,0.94082]"
90000,2,"[1.00000,0.99950,1.00000,0.88821,0.92312]"
91500,2,"[0.99949,0.99849,1.00000,0.89530,0.92160]"
93000,2,"[1.00000,1.00000,1.00000,0.88113,0.92210]"
94500,2,"[0.99949,1.00000,1.00000,0.87962,0.92413]"
96000,2,"[1.00000,1.00000,1.00000,0.90541,0.92817]"
97500,2,"[1.00000,1.00000,1.00000,0.90238,0.93323]"
99000,2,"[1.00000,1.00000,1.00000,0.90491,0.93981]"
100500,2,"[1.00000,1.00000,1.00000,0.89631,0.93070]"
