passo,acao,concat
0,3,"[0.00906,0.11931,0.10066,0.13290,0.11970]"
1500,3,"[0.56042,0.59505,0.61861,0.16877,0.19394]"
3000,2,"[0.62185,0.62336,0.61356,0.23244,0.23586]"
4500,0,"[0.56042,0.59858,0.60293,0.30824,0.31162]"
6000,1,"[0.62941,0.64965,0.67172,0.34361,0.31869]"
7500,0,"[0.57351,0.62538,0.66717,0.35068,0.33788]"
9000,0,"[0.61934,0.65622,0.70764,0.33855,0.34697]"
10500,1,"[0.73817,0.79171,0.79565,0.35119,0.33182]"
12000,3,"[0.95871,0.98332,0.98837,0.33199,0.33182]"
13500,3,"[0.99799,0.99747,0.99747,0.32592,0.32929]"
15000,0,"[0.99597,0.99191,1.00000,0.32946,0.32576]"
16500,4,"[0.99950,0.99949,1.00000,0.35675,0.32525]"
18000,1,"[1.00000,1.00000,1.00000,0.34967,0.36515]"
19500,2,"[1.00000,1.00000,0.99949,0.34108,0.31970]"
21000,4,"[1.00000,0.98584,0.99697,0.33957,0.33384]"
22500,3,"[1.00000,1.00000,1.00000,0.32895,0.35101]"
24000,3,"[1.00000,1.00000,1.00000,0.33805,0.34747]"
25500,2,"[1.00000,1.00000,1.00000,0.34310,0.32778]"
27000,0,"[0.99899,1.00000,1.00000,0.34310,0.35000]"
28500,3,"[1.00000,1.00000,1.00000,0.34613,0.34848]"
30000,4,"[1.00000,1.00000,1.00000,0.34664,0.35707]"
31500,3,"[0.99899,1.00000,1.00000,0.32946,0.35404]"
33000,4,"[1.00000,1.00000,1.00000,0.33148,0.34495]"
34500,3,"[1.00000,1.00000,1.00000,0.31986,0.36919]"
36000,3,"[1.00000,1.00000,1.00000,0.32036,0.36616]"
37500,3,"[1.00000,1.00000,1.00000,0.31683,0.41616]"
39000,3,"[1.00000,1.00000,1.00000,0.32592,0.43131]"
40500,2,"[1.00000,1.00000,1.00000,0.34816,0.46818]"
42000,3,"[1.00000,1.00000,1.00000,0.35675,0.49949]"
43500,3,"[1.00000,1.00000,1.00000,0.34108,0.51061]"
45000,0,"[0.99899,1.00000,0.99798,0.36837,0.62020]"
46500,3,"[1.00000,1.00000,1.00000,0.40829,0.64192]"
48000,0,"[0.99648,1.00000,0.99949,0.45882,0.74899]"
49500,1,"[0.99950,1.00000,1.00000,0.48964,0.81111]"
51000,1,"[1.00000,1.00000,1.00000,0.54977,0.83889]"
52500,2,"[1.00000,1.00000,0.99747,0.58413,0.85505]"
54000,2,"[1.00000,1.00000,1.00000,0.59121,0.85253]"
55500,4,"[1.00000,1.00000,1.00000,0.57251,0.81465]"
57000,4,"[1.00000,1.00000,1.00000,0.55735,0.77071]"
58500,4,"[1.00000,1.00000,1.00000,0.55937,0.80101]"
60000,2,"[1.00000,1.00000,0.99899,0.61748,0.86212]"
61500,4,"[1.00000,1.00000,0.99949,0.61647,0.82222]"
63000,3,"[1.00000,1.00000,1.00000,0.61041,0.85101]"
64500,0,"[0.99950,0.99949,1.00000,0.68267,0.87980]"
66000,4,"[1.00000,0.99646,1.00000,0.65589,0.86818]"
67500,4,"[1.00000,0.99949,0.99949,0.64022,0.84798]"
69000,0,"[1.00000,1.00000,1.00000,0.70237,0.89949]"
70500,3,"[1.00000,1.00000,1.00000,0.70844,0.87828]"
72000,2,"[1.00000,1.00000,1.00000,0.69934,0.90556]"
73500,4,"[1.00000,1.00000,1.00000,0.66801,0.88182]"
75000,0,"[1.00000,1.00000,0.99949,0.74128,0.91212]"
76500,3,"[1.00000,0.99949,1.00000,0.73724,0.90707]"
78000,0,"[0.99950,1.00000,0.99899,0.76604,0.92828]"
79500,3,"[1.00000,1.00000,1.00000,0.74583,0.91212]"
81000,4,"[1.00000,1.00000,1.00000,0.71652,0.89242]"
82500,1,"[1.00000,1.00000,1.00000,0.75695,0.92020]"
84000,3,"[1.00000,1.00000,1.00000,0.76402,0.92121]"
85500,3,"[1.00000,1.00000,1.00000,0.76806,0.91717]"
87000,1,"[1.00000,1.00000,1.00000,0.78373,0.92374]"
88500,2,"[1.00000,1.00000,1.00000,0.78272,0.94091]"
90000,2,"[1.00000,1.00000,1.00000,0.77564,0.92121]"
91500,2,"[1.00000,1.00000,1.00000,0.78525,0.93081]"
93000,1,"[1.00000,1.00000,1.00000,0.81354,0.94545]"
94500,4,"[0.99950,1.00000,1.00000,0.73775,0.92828]"
96000,0,"[1.00000,1.00000,1.00000,0.80243,0.94495]"
97500,1,"[1.00000,1.00000,1.00000,0.82719,0.93182]"
99000,3,"[1.00000,1.00000,1.00000,0.78727,0.93030]"
100500,0,"[1.00000,1.00000,1.00000,0.81910,0.95253]"
