passo,acao,concat
0,2,"[0.11380,0.31069,0.29120,0.08856,0.07700]"
1500,2,"[0.52165,0.50684,0.50051,0.26974,0.26120]"
3000,2,"[0.58761,0.61125,0.61780,0.31579,0.29995]"
4500,3,"[0.61833,0.65890,0.65622,0.34868,0.32008]"
6000,4,"[0.68228,0.67157,0.66127,0.32692,0.30096]"
7500,2,"[0.67724,0.66802,0.66936,0.33654,0.32209]"
9000,4,"[0.65710,0.68018,0.68251,0.33704,0.32058]"
10500,1,"[0.65760,0.66751,0.65268,0.33047,0.31454]"
12000,4,"[0.65911,0.77547,0.78261,0.32794,0.31454]"
13500,1,"[0.66314,0.78104,0.80940,0.35779,0.39155]"
15000,3,"[0.69688,0.82261,0.83266,0.37753,0.42224]"
16500,3,"[0.73061,0.87582,0.86704,0.41700,0.46955]"
18000,4,"[0.76234,0.93056,0.91102,0.41043,0.43734]"
19500,4,"[0.76586,0.95590,0.94742,0.42814,0.42979]"
21000,1,"[0.78499,0.92651,0.92063,0.52986,0.56165]"
22500,1,"[0.80765,0.96199,0.95248,0.59666,0.67287]"
24000,3,"[0.84894,0.97364,0.96916,0.61791,0.66432]"
25500,2,"[0.85801,0.97516,0.97017,0.68472,0.68998]"
27000,4,"[0.90383,0.98581,0.98281,0.62298,0.69451]"
28500,0,"[0.84894,0.97821,0.97472,0.78745,0.82235]"
30000,3,"[0.89930,0.98581,0.98989,0.76569,0.82386]"
31500,3,"[0.91289,0.99493,0.99545,0.77429,0.80976]"
33000,0,"[0.90030,0.98885,0.99141,0.86134,0.88676]"
34500,2,"[0.94008,0.99595,0.99848,0.89170,0.88676]"
36000,1,"[0.95972,0.99037,0.99494,0.91802,0.92048]"
37500,1,"[0.97029,0.99442,0.99697,0.92409,0.92300]"
39000,2,"[0.97281,0.99595,0.99899,0.93067,0.92904]"
40500,2,"[0.98691,0.99899,0.99949,0.94231,0.92602]"
42000,4,"[0.99496,0.99848,0.99949,0.92713,0.90689]"
43500,4,"[0.99245,0.99949,0.99949,0.88006,0.86261]"
45000,4,"[0.99849,1.00000,0.99949,0.85982,0.86965]"
46500,0,"[0.98137,0.99747,0.99899,0.96559,0.94816]"
48000,1,"[0.98792,1.00000,0.99949,0.97723,0.94917]"
49500,2,"[0.99648,0.99899,0.99848,0.97014,0.95420]"
51000,4,"[0.99748,0.99949,1.00000,0.91903,0.93407]"
52500,4,"[0.99648,0.99949,1.00000,0.92206,0.89935]"
54000,2,"[0.99345,0.99392,1.00000,0.96457,0.94011]"
55500,4,"[0.99799,1.00000,0.99949,0.95395,0.93005]"
57000,0,"[0.99698,0.99848,1.00000,0.98988,0.97937]"
58500,1,"[0.99748,1.00000,0.99949,0.99140,0.98691]"
60000,2,"[0.99194,0.99899,0.99949,0.98988,0.98490]"
61500,2,"[0.99748,0.98125,0.99646,0.99140,0.95974]"
63000,4,"[1.00000,1.00000,1.00000,0.96457,0.95420]"
64500,3,"[0.99899,0.99949,0.99899,0.96508,0.96779]"
66000,3,"[0.99043,0.99949,0.99949,0.96103,0.97786]"
67500,3,"[1.00000,1.00000,0.99949,0.98482,0.98188]"
69000,4,"[0.99446,0.99949,1.00000,0.97470,0.95722]"
70500,3,"[1.00000,1.00000,1.00000,0.97419,0.96276]"
72000,1,"[0.99748,1.00000,1.00000,0.99038,0.98440]"
73500,1,"[1.00000,0.99949,1.00000,0.99291,0.98792]"
75000,4,"[0.99597,1.00000,1.00000,0.98532,0.98490]"
76500,2,"[0.99950,0.99899,1.00000,0.98735,0.98742]"
78000,0,"[0.99799,1.00000,0.99949,0.99545,0.99295]"
79500,4,"[0.99899,1.00000,1.00000,0.97419,0.97635]"
81000,1,"[0.99748,1.00000,1.00000,0.99494,0.99144]"
82500,0,"[0.99345,0.99747,0.99949,1.00000,0.99748]"
84000,3,"[0.99950,0.99899,1.00000,0.99545,0.98742]"
85500,2,"[1.00000,1.00000,0.99949,0.99291,0.99245]"
87000,0,"[0.99899,1.00000,1.00000,0.99949,0.99899]"
88500,0,"[0.99547,1.00000,1.00000,0.99848,0.99547]"
90000,4,"[1.00000,1.00000,1.00000,0.99241,0.97836]"
91500,1,"[1.00000,1.00000,1.00000,0.99798,0.99648]"
93000,4,"[0.99950,0.99949,1.00000,0.98381,0.98188]"
94500,1,"[0.99950,1.00000,1.00000,0.99696,0.99547]"
96000,0,"[0.99597,0.99899,0.99899,0.99241,0.99648]"
97500,1,"[0.99849,0.99949,1.00000,0.98482,0.99648]"
99000,4,"[1.00000,1.00000,1.00000,0.97571,0.94716]"
100500,0,"[0.99597,0.99949,0.99899,0.99494,0.99497]"
