passo,acao,concat
0,3,"[0.07875,0.30634,0.28564,0.04665,0.05149]"
1500,3,"[0.52751,0.59457,0.61325,0.16024,0.16709]"
3000,3,"[0.67390,0.61771,0.60516,0.21400,0.20444]"
4500,3,"[0.69258,0.61368,0.63397,0.22870,0.23574]"
6000,3,"[0.69763,0.63431,0.63549,0.21856,0.21706]"
7500,3,"[0.70671,0.66751,0.68554,0.27840,0.28975]"
9000,3,"[0.77587,0.77867,0.73761,0.30071,0.29732]"
10500,3,"[0.85967,0.93561,0.89838,0.29716,0.33115]"
12000,3,"[0.99546,0.99950,0.99494,0.33316,0.33014]"
13500,3,"[0.99899,1.00000,1.00000,0.33621,0.32509]"
15000,3,"[0.98334,0.99748,0.99697,0.34635,0.33468]"
16500,3,"[1.00000,1.00000,1.00000,0.35193,0.33771]"
18000,3,"[0.99899,1.00000,0.99848,0.34331,0.32610]"
19500,3,"[1.00000,1.00000,1.00000,0.33976,0.33619]"
21000,3,"[1.00000,1.00000,1.00000,0.34787,0.35235]"
22500,3,"[0.99849,1.00000,1.00000,0.33316,0.35689]"
24000,3,"[1.00000,1.00000,1.00000,0.35142,0.34124]"
25500,3,"[1.00000,1.00000,1.00000,0.32353,0.32357]"
27000,3,"[0.98183,0.99899,0.99949,0.33925,0.34175]"
28500,3,"[1.00000,1.00000,1.00000,0.33976,0.33367]"
30000,3,"[1.00000,1.00000,1.00000,0.33874,0.31297]"
31500,3,"[1.00000,1.00000,1.00000,0.34483,0.31853]"
33000,3,"[1.00000,1.00000,1.00000,0.34990,0.33317]"
34500,3,"[1.00000,1.00000,1.00000,0.34432,0.33518]"
36000,3,"[1.00000,1.00000,1.00000,0.33469,0.35285]"
37500,3,"[1.00000,1.00000,1.00000,0.32606,0.35285]"
39000,3,"[1.00000,1.00000,1.00000,0.34381,0.36042]"
40500,3,"[1.00000,1.00000,1.00000,0.33114,0.35083]"
42000,3,"[1.00000,1.00000,1.00000,0.37170,0.37153]"
43500,3,"[1.00000,1.00000,1.00000,0.31795,0.40384]"
45000,3,"[1.00000,1.00000,1.00000,0.37677,0.40586]"
46500,3,"[1.00000,1.00000,1.00000,0.41227,0.42504]"
48000,3,"[0.99950,1.00000,1.00000,0.46501,0.42958]"
49500,3,"[1.00000,1.00000,1.00000,0.53195,0.43917]"
51000,3,"[0.99950,1.00000,1.00000,0.53905,0.49571]"
52500,3,"[1.00000,1.00000,1.00000,0.63337,0.53710]"
54000,3,"[1.00000,1.00000,1.00000,0.65974,0.57193]"
55500,3,"[1.00000,1.00000,1.00000,0.68256,0.61181]"
57000,3,"[1.00000,1.00000,1.00000,0.72414,0.62948]"
58500,3,"[1.00000,1.00000,1.00000,0.74341,0.66078]"
60000,3,"[1.00000,1.00000,1.00000,0.78043,0.68753]"
61500,3,"[1.00000,1.00000,1.00000,0.79868,0.71832]"
63000,3,"[1.00000,1.00000,1.00000,0.81237,0.73700]"
64500,3,"[1.00000,1.00000,1.00000,0.79817,0.75467]"
66000,3,"[1.00000,0.99950,1.00000,0.81034,0.78092]"
67500,3,"[0.99950,1.00000,1.00000,0.79817,0.78092]"
69000,3,"[1.00000,1.00000,1.00000,0.83570,0.80919]"
70500,3,"[1.00000,0.99950,1.00000,0.84888,0.79505]"
72000,3,"[1.00000,1.00000,1.00000,0.84331,0.82433]"
73500,3,"[1.00000,1.00000,1.00000,0.84787,0.80666]"
75000,3,"[1.00000,1.00000,1.00000,0.85598,0.81878]"
76500,3,"[1.00000,1.00000,1.00000,0.85903,0.84200]"
78000,3,"[1.00000,1.00000,1.00000,0.85497,0.84806]"
79500,3,"[1.00000,1.00000,1.00000,0.85497,0.84654]"
81000,3,"[1.00000,1.00000,1.00000,0.87170,0.84755]"
82500,3,"[0.99950,1.00000,1.00000,0.86917,0.83796]"
84000,3,"[1.00000,1.00000,1.00000,0.86308,0.85260]"
85500,3,"[1.00000,1.00000,1.00000,0.86410,0.85866]"
87000,3,"[1.00000,1.00000,1.00000,0.86866,0.85109]"
88500,3,"[1.00000,1.00000,1.00000,0.85041,0.85361]"
90000,3,"[1.00000,1.00000,1.00000,0.87323,0.86572]"
91500,3,"[1.00000,1.00000,1.00000,0.87221,0.86724]"
93000,3,"[1.00000,1.00000,1.00000,0.87880,0.87178]"
94500,3,"[1.00000,1.00000,1.00000,0.88590,0.88693]"
96000,3,"[1.00000,1.00000,1.00000,0.87525,0.86673]"
97500,3,"[1.00000,1.00000,1.00000,0.89199,0.88087]"
99000,3,"[1.00000,1.00000,1.00000,0.88996,0.88693]"
100500,3,"[1.00000,1.00000,0.99949,0.88742,0.87986]"
