passo,acao,concat
0,0,"[0.02417,0.06538,0.07381,0.12348,0.10921]"
1500,0,"[0.51309,0.50938,0.49949,0.32895,0.30549]"
3000,0,"[0.53625,0.50076,0.49697,0.37045,0.40664]"
4500,0,"[0.53575,0.53472,0.50961,0.48937,0.59738]"
6000,0,"[0.51813,0.50279,0.50152,0.61791,0.68546]"
7500,0,"[0.49446,0.50482,0.49646,0.67105,0.72924]"
9000,0,"[0.52467,0.52002,0.49444,0.71306,0.79215]"
10500,0,"[0.50705,0.49721,0.50404,0.79605,0.87418]"
12000,0,"[0.49345,0.51749,0.49343,0.83300,0.90539]"
13500,0,"[0.50755,0.50583,0.51112,0.87196,0.93156]"
15000,0,"[0.49194,0.50228,0.51365,0.89069,0.93810]"
16500,0,"[0.50252,0.50786,0.49393,0.92662,0.95370]"
18000,0,"[0.49496,0.51546,0.52224,0.93472,0.96175]"
19500,0,"[0.49698,0.52002,0.50101,0.94939,0.96829]"
21000,0,"[0.51057,0.48708,0.50657,0.96002,0.96427]"
22500,0,"[0.48640,0.52712,0.48989,0.96812,0.96074]"
24000,0,"[0.50957,0.50329,0.52427,0.97925,0.98188]"
25500,0,"[0.51511,0.51445,0.51618,0.98583,0.98742]"
27000,0,"[0.49748,0.54790,0.52376,0.97520,0.98691]"
28500,0,"[0.51813,0.53776,0.52123,0.98735,0.98289]"
30000,0,"[0.50050,0.54232,0.53337,0.98735,0.99295]"
31500,0,"[0.50151,0.59047,0.55865,0.98684,0.99245]"
33000,0,"[0.50856,0.62139,0.62690,0.98887,0.98893]"
34500,0,"[0.51158,0.69539,0.68554,0.98532,0.98591]"
36000,0,"[0.49698,0.78206,0.74874,0.98887,0.99346]"
37500,0,"[0.51057,0.87633,0.83923,0.99291,0.99547]"
39000,0,"[0.52115,0.92752,0.93579,0.99747,0.99144]"
40500,0,"[0.52064,0.95743,0.96107,0.98532,0.99245]"
42000,0,"[0.51360,0.95996,0.94237,0.98229,0.99497]"
43500,0,"[0.51460,0.97821,0.97523,0.99595,0.99446]"
45000,0,"[0.50655,0.96553,0.96360,0.99140,0.99144]"
46500,0,"[0.50655,0.98581,0.98332,0.99545,0.99295]"
48000,0,"[0.52669,0.98125,0.98382,0.99646,0.99799]"
49500,0,"[0.50352,0.98581,0.96714,0.99291,0.99144]"
51000,0,"[0.51208,0.98885,0.98433,0.99494,0.99547]"
52500,0,"[0.50453,0.98023,0.98028,0.99595,0.99497]"
54000,0,"[0.50352,0.99240,0.99292,0.99747,0.99849]"
55500,0,"[0.52820,0.99493,0.99090,0.99545,0.99446]"
57000,0,"[0.51561,0.99240,0.99039,0.99393,0.99698]"
58500,0,"[0.52870,0.98479,0.99292,0.99190,0.99547]"
60000,0,"[0.52870,0.98581,0.98989,0.99545,0.99497]"
61500,0,"[0.52316,0.98834,0.99494,0.99443,0.99849]"
63000,0,"[0.52518,0.99290,0.99798,0.99949,0.99648]"
64500,0,"[0.53927,0.98834,0.98888,0.98887,0.99144]"
66000,0,"[0.55287,0.99088,0.99292,0.99646,0.99245]"
67500,0,"[0.54532,0.99595,0.98180,0.99545,0.99950]"
69000,0,"[0.54733,0.99544,0.99697,0.99899,0.99899]"
70500,0,"[0.52820,0.99240,0.98888,0.99494,0.99446]"
72000,0,"[0.55086,0.99747,0.99343,0.99848,0.99799]"
73500,0,"[0.54834,0.99341,0.99596,0.99646,0.99346]"
75000,0,"[0.56596,0.99797,0.99596,0.99798,0.99799]"
76500,0,"[0.59466,0.99848,0.99949,0.99545,0.99547]"
78000,0,"[0.59114,0.98733,0.99393,0.99848,0.99648]"
79500,0,"[0.61782,0.99747,0.99798,0.99545,0.99245]"
81000,0,"[0.63041,0.99747,0.99444,0.99747,0.98339]"
82500,0,"[0.66314,0.99747,0.99646,0.99899,0.99547]"
84000,0,"[0.72810,0.98277,0.99545,0.99494,0.99497]"
85500,0,"[0.76838,0.99696,0.99848,0.99696,0.99849]"
87000,0,"[0.80111,0.99341,0.99697,0.99646,0.99547]"
88500,0,"[0.81873,0.99645,0.99747,0.99696,0.99849]"
90000,0,"[0.81521,0.99290,0.99646,0.99291,0.99547]"
91500,0,"[0.84743,0.99645,0.99848,0.99798,0.99849]"
93000,0,"[0.84391,0.99595,0.99747,0.99595,0.99849]"
94500,0,"[0.89829,0.99645,0.99848,0.99646,0.99245]"
96000,0,"[0.86657,0.99899,0.99798,0.99798,0.99648]"
97500,0,"[0.89627,0.99696,0.99798,0.99595,0.99799]"
99000,0,"[0.88469,0.99493,0.99343,0.99848,0.99648]"
100500,0,"[0.91440,0.99341,0.99798,0.99747,0.99497]"
