passo,acao,concat
0,2,"[0.03525,0.29802,0.25632,0.05769,0.06291]"
1500,2,"[0.50101,0.48657,0.52578,0.23785,0.20936]"
3000,2,"[0.62135,0.49823,0.53589,0.32692,0.32209]"
4500,3,"[0.75730,0.68120,0.68251,0.34008,0.31303]"
6000,2,"[0.74270,0.74861,0.75278,0.34312,0.32109]"
7500,0,"[0.73364,0.74100,0.72952,0.40233,0.34323]"
9000,2,"[0.74068,0.80487,0.79474,0.42409,0.40513]"
10500,2,"[0.77593,0.88140,0.89029,0.46660,0.39708]"
12000,3,"[0.82377,0.96097,0.96259,0.50101,0.45244]"
13500,4,"[0.85146,0.99493,0.99343,0.43573,0.40966]"
15000,2,"[0.87563,0.99747,0.99343,0.56073,0.53095]"
16500,3,"[0.89728,0.99949,0.99798,0.57692,0.52592]"
18000,2,"[0.88721,0.99899,0.99899,0.63664,0.62406]"
19500,2,"[0.92044,0.99899,0.99848,0.72621,0.69200]"
21000,3,"[0.97936,0.99899,0.99949,0.74038,0.72370]"
22500,3,"[0.99597,0.99949,1.00000,0.78543,0.77151]"
24000,2,"[0.99547,0.99595,0.99848,0.82136,0.77353]"
25500,1,"[0.98993,0.99797,0.99949,0.89828,0.84399]"
27000,1,"[0.95619,0.99949,0.99848,0.92004,0.87066]"
28500,4,"[0.99950,1.00000,1.00000,0.90182,0.81530]"
30000,3,"[0.99950,1.00000,0.99949,0.90536,0.86613]"
31500,2,"[0.95267,0.99797,1.00000,0.92409,0.90891]"
33000,4,"[0.99849,1.00000,0.99949,0.90536,0.85254]"
34500,0,"[0.96727,1.00000,0.99899,0.96255,0.90589]"
36000,0,"[0.96526,0.99138,0.99141,0.97166,0.94162]"
37500,4,"[1.00000,1.00000,0.99949,0.94585,0.91042]"
39000,0,"[0.98187,0.99949,0.99899,0.97115,0.95169]"
40500,3,"[0.99950,0.99949,0.99899,0.97267,0.93558]"
42000,0,"[0.97936,0.99899,0.99949,0.98431,0.96225]"
43500,4,"[0.99799,0.99899,1.00000,0.96356,0.94011]"
45000,1,"[0.99446,0.99899,0.99899,0.98077,0.96628]"
46500,3,"[0.99899,1.00000,0.99899,0.98026,0.96125]"
48000,4,"[0.99899,1.00000,1.00000,0.95749,0.94263]"
49500,3,"[1.00000,1.00000,1.00000,0.96964,0.94363]"
51000,4,"[0.98842,0.99899,0.99899,0.95648,0.91545]"
52500,3,"[1.00000,1.00000,1.00000,0.97723,0.94867]"
54000,3,"[1.00000,1.00000,1.00000,0.97318,0.94716]"
55500,1,"[0.99194,1.00000,0.99949,0.98735,0.97383]"
57000,2,"[0.99648,1.00000,1.00000,0.98026,0.95974]"
58500,1,"[0.99043,1.00000,0.99949,0.98887,0.98239]"
60000,3,"[0.99698,1.00000,1.00000,0.97267,0.97131]"
61500,3,"[0.99396,0.99848,0.99646,0.97115,0.96578]"
63000,4,"[0.99950,0.99949,0.99899,0.96660,0.94061]"
64500,0,"[0.99748,1.00000,1.00000,0.99595,0.98792]"
66000,4,"[0.99849,0.99899,0.99747,0.97723,0.94162]"
67500,3,"[1.00000,0.99949,1.00000,0.98988,0.97635]"
69000,0,"[0.99648,1.00000,1.00000,0.98836,0.98993]"
70500,0,"[0.99446,0.99949,1.00000,0.99443,0.99295]"
72000,3,"[0.99396,0.99949,1.00000,0.98229,0.97081]"
73500,0,"[0.99950,1.00000,0.99798,0.99443,0.99044]"
75000,2,"[1.00000,1.00000,1.00000,0.99545,0.99245]"
76500,0,"[0.99698,1.00000,1.00000,0.99696,0.99245]"
78000,3,"[0.99648,1.00000,1.00000,0.99190,0.97937]"
79500,3,"[1.00000,1.00000,1.00000,0.98735,0.98641]"
81000,1,"[0.99849,0.98581,0.99798,0.99899,0.99396]"
82500,3,"[0.99799,1.00000,0.99949,0.99342,0.97836]"
84000,0,"[0.99799,1.00000,1.00000,0.99696,0.99144]"
85500,3,"[1.00000,1.00000,1.00000,0.99595,0.99346]"
87000,4,"[0.99950,1.00000,0.99949,0.97115,0.96225]"
88500,2,"[0.99698,1.00000,1.00000,0.98937,0.98591]"
90000,2,"[0.99899,1.00000,0.99949,0.97014,0.98541]"
91500,4,"[1.00000,1.00000,1.00000,0.99393,0.98138]"
93000,1,"[0.99950,0.99949,1.00000,0.99798,0.99144]"
94500,1,"[0.99849,1.00000,1.00000,0.99848,0.99648]"
96000,4,"[0.99899,1.00000,1.00000,0.99140,0.97131]"
97500,0,"[0.99950,1.00000,1.00000,0.99848,1.00000]"
99000,2,"[0.99899,1.00000,1.00000,0.99393,0.99849]"
100500,1,"[0.99950,1.00000,1.00000,0.99848,0.99698]"
