passo,acao,concat
0,4,"[0.34642,0.18398,0.27553,0.00557,0.01007]"
1500,4,"[0.48842,0.51597,0.48231,0.19332,0.19879]"
3000,4,"[0.49799,0.49873,0.50556,0.20901,0.18671]"
4500,4,"[0.50806,0.56513,0.57786,0.21559,0.20584]"
6000,4,"[0.50151,0.73847,0.73357,0.26670,0.24107]"
7500,4,"[0.60423,0.74759,0.74166,0.28289,0.28435]"
9000,4,"[0.62387,0.76483,0.77300,0.29453,0.27479]"
10500,4,"[0.65055,0.86163,0.85794,0.28289,0.27630]"
12000,4,"[0.66113,0.91586,0.92315,0.28441,0.29995]"
13500,4,"[0.71198,0.95945,0.95804,0.28796,0.29693]"
15000,4,"[0.72810,0.97669,0.96057,0.29909,0.29139]"
16500,4,"[0.78248,0.97212,0.98079,0.30415,0.29341]"
18000,4,"[0.87915,0.98479,0.98837,0.29251,0.28888]"
19500,4,"[0.89174,0.98632,0.98736,0.31174,0.30951]"
21000,4,"[0.91037,0.98632,0.97826,0.30111,0.31052]"
22500,4,"[0.89426,0.99138,0.98938,0.29706,0.32109]"
24000,4,"[0.93051,0.98936,0.99141,0.31073,0.31656]"
25500,4,"[0.93253,0.99645,0.99798,0.31528,0.33971]"
27000,4,"[0.95015,0.99747,0.99393,0.31883,0.34927]"
28500,4,"[0.94814,0.98530,0.98837,0.31731,0.33971]"
30000,4,"[0.96828,0.99899,0.99848,0.32945,0.36890]"
31500,4,"[0.95871,0.99747,0.99444,0.35628,0.36286]"
33000,4,"[0.98087,0.99899,0.99899,0.33502,0.38853]"
34500,4,"[0.97784,0.99848,0.99747,0.34868,0.42174]"
36000,4,"[0.97784,0.99949,0.99949,0.34413,0.38500]"
37500,4,"[0.98137,0.99797,0.99949,0.37399,0.40161]"
39000,4,"[0.98288,0.99595,0.99747,0.37702,0.42325]"
40500,4,"[0.98842,0.99493,0.99798,0.37601,0.46553]"
42000,4,"[0.97734,0.99189,0.99899,0.37702,0.49069]"
43500,4,"[0.98389,0.99797,0.99494,0.40081,0.47458]"
45000,4,"[0.99194,0.99595,0.99697,0.40385,0.51434]"
46500,4,"[0.98288,0.99493,0.99697,0.41296,0.47358]"
48000,4,"[0.96526,0.99747,0.99697,0.39828,0.50478]"
49500,4,"[0.99799,0.99899,1.00000,0.45951,0.52139]"
51000,4,"[0.99144,0.99493,0.99545,0.43117,0.54001]"
52500,4,"[0.99799,0.99949,0.99848,0.45800,0.54504]"
54000,4,"[0.99396,0.99949,0.99798,0.48988,0.55410]"
55500,4,"[0.99748,0.99899,0.99949,0.49089,0.57423]"
57000,4,"[0.99698,1.00000,1.00000,0.50658,0.57121]"
58500,4,"[0.99849,0.99949,1.00000,0.52783,0.60191]"
60000,4,"[0.99245,1.00000,0.99899,0.51822,0.57524]"
61500,4,"[0.97029,0.99797,0.99596,0.51265,0.60091]"
63000,4,"[0.99194,0.99949,1.00000,0.54200,0.58379]"
64500,4,"[0.99698,0.99949,0.99899,0.53593,0.59839]"
66000,4,"[0.99899,1.00000,0.99949,0.56326,0.60946]"
67500,4,"[0.99950,1.00000,0.99949,0.56022,0.61751]"
69000,4,"[0.99899,0.99949,1.00000,0.58553,0.64066]"
70500,4,"[0.99950,0.99949,1.00000,0.58451,0.64419]"
72000,4,"[0.99698,0.99949,0.99949,0.60779,0.63513]"
73500,4,"[0.99950,0.99645,1.00000,0.59312,0.64217]"
75000,4,"[1.00000,1.00000,0.99949,0.60172,0.62607]"
76500,4,"[1.00000,1.00000,0.99949,0.61184,0.67489]"
78000,4,"[0.99950,0.99949,1.00000,0.61083,0.65174]"
79500,4,"[0.99899,0.99949,0.99949,0.61791,0.67891]"
81000,4,"[0.99748,0.99949,1.00000,0.65081,0.68646]"
82500,4,"[1.00000,0.99949,0.99949,0.66093,0.67942]"
84000,4,"[0.99849,0.99797,0.99949,0.65891,0.68344]"
85500,4,"[0.99950,1.00000,1.00000,0.67105,0.70710]"
87000,4,"[1.00000,1.00000,1.00000,0.66802,0.69099]"
88500,4,"[0.99950,0.99899,0.99949,0.69028,0.69753]"
90000,4,"[0.99748,0.99949,1.00000,0.68826,0.70206]"
91500,4,"[0.99043,1.00000,0.99848,0.68370,0.69904]"
93000,4,"[1.00000,1.00000,0.99949,0.68269,0.68445]"
94500,4,"[1.00000,1.00000,0.99949,0.70445,0.72219]"
96000,4,"[0.99950,0.99949,1.00000,0.67611,0.69653]"
97500,4,"[0.99950,1.00000,0.99949,0.68826,0.70961]"
99000,4,"[0.99899,1.00000,1.00000,0.70496,0.70710]"
100500,4,"[0.99950,1.00000,1.00000,0.73026,0.71263]"
