passo,acao,concat
0,4,"[0.25607,0.17929,0.17709,0.03130,0.03332]"
1500,4,"[0.54403,0.61111,0.60949,0.17617,0.15396]"
3000,4,"[0.66751,0.59495,0.64228,0.17415,0.15800]"
4500,4,"[0.67358,0.64596,0.65994,0.16810,0.17062]"
6000,4,"[0.65536,0.65303,0.66196,0.16305,0.16759]"
7500,4,"[0.67864,0.64545,0.67407,0.18173,0.18728]"
9000,4,"[0.69636,0.65101,0.67608,0.16002,0.18223]"
10500,4,"[0.68168,0.65455,0.68264,0.18375,0.17870]"
12000,4,"[0.75607,0.71313,0.71645,0.22211,0.22060]"
13500,4,"[0.99443,0.99444,0.99395,0.25038,0.24886]"
15000,4,"[1.00000,1.00000,1.00000,0.29732,0.27511]"
16500,4,"[0.99949,1.00000,1.00000,0.32004,0.30843]"
18000,4,"[0.99899,1.00000,1.00000,0.32913,0.32055]"
19500,4,"[1.00000,1.00000,1.00000,0.32357,0.32206]"
21000,4,"[1.00000,1.00000,1.00000,0.33619,0.34175]"
22500,4,"[1.00000,1.00000,1.00000,0.33518,0.32256]"
24000,4,"[1.00000,1.00000,1.00000,0.33165,0.34276]"
25500,4,"[0.99747,1.00000,1.00000,0.34478,0.31600]"
27000,4,"[0.99949,0.99949,1.00000,0.34831,0.33266]"
28500,4,"[1.00000,1.00000,1.00000,0.35083,0.32206]"
30000,4,"[1.00000,1.00000,1.00000,0.33922,0.34629]"
31500,4,"[1.00000,1.00000,1.00000,0.33518,0.34023]"
33000,4,"[1.00000,1.00000,1.00000,0.33468,0.35184]"
34500,4,"[1.00000,1.00000,1.00000,0.33266,0.35992]"
36000,4,"[1.00000,1.00000,1.00000,0.33468,0.33670]"
37500,4,"[1.00000,1.00000,1.00000,0.34831,0.34528]"
39000,4,"[1.00000,1.00000,1.00000,0.33973,0.36244]"
40500,4,"[1.00000,1.00000,1.00000,0.34730,0.35992]"
42000,4,"[1.00000,1.00000,1.00000,0.33115,0.34377]"
43500,4,"[1.00000,1.00000,1.00000,0.35437,0.35891]"
45000,4,"[1.00000,1.00000,1.00000,0.33216,0.38112]"
46500,4,"[1.00000,1.00000,1.00000,0.33518,0.38213]"
48000,4,"[1.00000,1.00000,1.00000,0.33872,0.38718]"
49500,4,"[1.00000,1.00000,1.00000,0.35840,0.37153]"
51000,4,"[1.00000,1.00000,1.00000,0.35891,0.37506]"
52500,4,"[1.00000,1.00000,1.00000,0.35941,0.39425]"
54000,4,"[0.99696,1.00000,1.00000,0.36598,0.37860]"
55500,4,"[1.00000,1.00000,1.00000,0.36850,0.40838]"
57000,4,"[1.00000,1.00000,1.00000,0.38415,0.40687]"
58500,4,"[1.00000,1.00000,1.00000,0.39828,0.38213]"
60000,4,"[1.00000,1.00000,1.00000,0.39374,0.41696]"
61500,4,"[1.00000,1.00000,1.00000,0.43665,0.44119]"
63000,4,"[1.00000,1.00000,1.00000,0.46795,0.42100]"
64500,4,"[1.00000,1.00000,1.00000,0.51287,0.41191]"
66000,4,"[1.00000,1.00000,1.00000,0.49924,0.44220]"
67500,4,"[1.00000,1.00000,1.00000,0.52650,0.49722]"
69000,4,"[1.00000,1.00000,1.00000,0.56739,0.50177]"
70500,4,"[1.00000,1.00000,1.00000,0.56436,0.49621]"
72000,4,"[1.00000,1.00000,0.99849,0.53761,0.53912]"
73500,4,"[1.00000,1.00000,1.00000,0.61736,0.55174]"
75000,4,"[1.00000,0.99949,1.00000,0.62898,0.56689]"
76500,4,"[1.00000,1.00000,1.00000,0.65422,0.57395]"
78000,4,"[1.00000,1.00000,1.00000,0.68854,0.60727]"
79500,4,"[1.00000,1.00000,1.00000,0.67744,0.59566]"
81000,4,"[1.00000,1.00000,1.00000,0.68147,0.63907]"
82500,4,"[1.00000,1.00000,1.00000,0.72539,0.63301]"
84000,4,"[1.00000,1.00000,1.00000,0.75114,0.64109]"
85500,4,"[1.00000,1.00000,1.00000,0.74508,0.64059]"
87000,4,"[1.00000,1.00000,1.00000,0.76073,0.66078]"
88500,4,"[1.00000,1.00000,1.00000,0.73246,0.63857]"
90000,4,"[1.00000,1.00000,1.00000,0.76022,0.67188]"
91500,4,"[1.00000,1.00000,1.00000,0.76224,0.67945]"
93000,4,"[0.99393,1.00000,1.00000,0.76628,0.69006]"
94500,4,"[1.00000,1.00000,1.00000,0.78546,0.72186]"
96000,4,"[1.00000,1.00000,1.00000,0.76830,0.71126]"
97500,4,"[1.00000,1.00000,1.00000,0.79152,0.75719]"
99000,4,"[1.00000,1.00000,1.00000,0.79909,0.75063]"
100500,4,"[1.00000,1.00000,1.00000,0.77436,0.76527]"
