passo,acao,concat
0,2,"[0.08834,0.17332,0.20202,0.13767,0.09560]"
1500,2,"[0.50429,0.51895,0.50758,0.26425,0.26808]"
3000,1,"[0.56234,0.54522,0.54242,0.34796,0.31411]"
4500,1,"[0.54064,0.63567,0.60909,0.33232,0.35761]"
6000,3,"[0.66431,0.73269,0.71364,0.33989,0.36773]"
7500,1,"[0.71075,0.74634,0.73434,0.37721,0.40617]"
9000,4,"[0.73650,0.75897,0.75303,0.35956,0.39049]"
10500,4,"[0.74912,0.75695,0.76010,0.35250,0.36216]"
12000,1,"[0.74255,0.77059,0.76768,0.41200,0.41376]"
13500,3,"[0.74457,0.83628,0.83182,0.42360,0.42489]"
15000,1,"[0.74861,0.86458,0.85202,0.48058,0.52858]"
16500,4,"[0.78496,0.88833,0.89495,0.46394,0.49772]"
18000,0,"[0.74811,0.87418,0.86212,0.63338,0.68083]"
19500,0,"[0.69460,0.86054,0.87980,0.74080,0.81184]"
21000,0,"[0.72792,0.85296,0.88889,0.82854,0.84269]"
22500,2,"[0.82938,0.93936,0.96162,0.83409,0.84674]"
24000,1,"[0.84654,0.96614,0.97525,0.88553,0.88670]"
25500,3,"[0.96466,0.99646,0.99545,0.88553,0.87253]"
27000,2,"[0.98385,0.99596,0.99646,0.90217,0.89479]"
28500,2,"[0.97072,0.99596,0.99444,0.92335,0.91047]"
30000,0,"[0.94195,0.99040,0.98434,0.95663,0.93728]"
31500,3,"[0.97426,0.99646,0.99596,0.93898,0.92716]"
33000,1,"[0.98536,0.99495,0.99697,0.95814,0.95802]"
34500,2,"[0.97476,0.99949,0.99899,0.94554,0.94031]"
36000,3,"[0.99748,0.99899,0.99798,0.95714,0.94891]"
37500,0,"[0.98889,0.99394,0.98838,0.98739,0.97016]"
39000,1,"[0.99798,0.99798,0.99646,0.98638,0.97420]"
40500,0,"[0.98990,0.99090,0.99293,0.98991,0.98230]"
42000,4,"[0.99344,0.99899,0.99697,0.96672,0.94588]"
43500,1,"[0.99495,0.99798,0.99798,0.97882,0.97370]"
45000,0,"[0.98889,0.99444,0.99242,0.99092,0.98533]"
46500,2,"[0.99950,0.99899,0.99848,0.98689,0.98179]"
48000,4,"[1.00000,1.00000,1.00000,0.97680,0.95599]"
49500,2,"[0.99445,0.99899,0.99949,0.98487,0.98938]"
51000,3,"[1.00000,1.00000,1.00000,0.97428,0.97521]"
52500,4,"[0.99899,1.00000,0.99899,0.95512,0.93576]"
54000,3,"[0.99899,1.00000,1.00000,0.96268,0.95448]"
55500,4,"[1.00000,1.00000,1.00000,0.97378,0.96358]"
57000,2,"[0.99697,0.99848,0.99848,0.97579,0.97926]"
58500,2,"[0.99596,0.99949,0.99899,0.99042,0.98685]"
60000,0,"[0.99596,0.99848,0.99949,0.99445,0.99444]"
61500,4,"[0.99041,0.99798,0.99394,0.95008,0.95498]"
63000,2,"[0.99950,1.00000,0.99949,0.99294,0.99494]"
64500,1,"[0.99647,0.99949,0.99949,0.99092,0.99039]"
66000,1,"[0.99849,0.99949,0.99899,0.99344,0.99241]"
67500,4,"[1.00000,1.00000,1.00000,0.99042,0.98837]"
69000,2,"[0.99899,0.99949,1.00000,0.99546,0.98179]"
70500,0,"[0.99899,0.99949,1.00000,0.99899,0.99494]"
72000,3,"[1.00000,1.00000,1.00000,0.99546,0.98786]"
73500,1,"[1.00000,0.99949,1.00000,0.99647,0.99494]"
75000,3,"[1.00000,0.99949,0.99949,0.98487,0.96813]"
76500,3,"[0.99293,1.00000,0.99899,0.98941,0.97876]"
78000,0,"[1.00000,0.99949,1.00000,0.99597,0.99494]"
79500,2,"[0.99849,1.00000,1.00000,0.99143,0.98887]"
81000,2,"[0.99950,0.99899,1.00000,0.99697,0.99545]"
82500,4,"[1.00000,1.00000,1.00000,0.99092,0.99039]"
84000,4,"[0.99950,1.00000,1.00000,0.98033,0.95599]"
85500,4,"[1.00000,1.00000,1.00000,0.96067,0.96864]"
87000,0,"[0.99748,1.00000,0.99949,0.99748,0.99899]"
88500,4,"[0.99849,1.00000,1.00000,0.99849,0.99039]"
90000,2,"[0.99950,0.99949,0.99949,0.99395,0.99444]"
91500,2,"[1.00000,0.99747,1.00000,0.99697,0.99393]"
93000,1,"[0.99899,1.00000,1.00000,0.99849,0.99342]"
94500,2,"[1.00000,1.00000,1.00000,0.99697,0.99646]"
96000,1,"[0.99950,1.00000,1.00000,0.99748,0.99545]"
97500,4,"[1.00000,1.00000,1.00000,0.99748,0.99494]"
99000,1,"[0.99950,1.00000,1.00000,0.99748,0.99393]"
100500,0,"[0.99899,0.99949,0.99949,0.99950,0.99697]"
