passo,acao,concat
0,0,"[0.06445,0.02179,0.04601,0.14676,0.14494]"
1500,0,"[0.52165,0.49265,0.51112,0.28239,0.29391]"
3000,3,"[0.52568,0.64420,0.64459,0.32844,0.30247]"
4500,4,"[0.60775,0.73948,0.75733,0.31326,0.31706]"
6000,3,"[0.63746,0.80588,0.79879,0.32996,0.33216]"
7500,2,"[0.67976,0.83173,0.81749,0.35121,0.32209]"
9000,1,"[0.70544,0.83477,0.84176,0.37196,0.35783]"
10500,1,"[0.71098,0.83578,0.83670,0.41194,0.40161]"
12000,2,"[0.75629,0.83933,0.83974,0.45901,0.44892]"
13500,3,"[0.81168,0.84997,0.84884,0.45648,0.43684]"
15000,1,"[0.79204,0.85606,0.86198,0.51822,0.51736]"
16500,2,"[0.82679,0.93056,0.93225,0.53998,0.59235]"
18000,4,"[0.83585,0.94273,0.94894,0.53340,0.55813]"
19500,0,"[0.81017,0.92397,0.93832,0.71812,0.74383]"
21000,4,"[0.86959,0.99189,0.98231,0.66498,0.67489]"
22500,1,"[0.88218,0.98125,0.97927,0.79302,0.78712]"
24000,1,"[0.88520,0.98784,0.98635,0.80921,0.85757]"
25500,4,"[0.93555,0.99493,0.99343,0.77783,0.81983]"
27000,4,"[0.97382,0.99848,0.99596,0.75051,0.74937]"
28500,0,"[0.94260,0.99240,0.98382,0.90739,0.90891]"
30000,3,"[0.98993,0.99848,0.99697,0.89271,0.90438]"
31500,2,"[0.98741,0.99747,0.99798,0.90638,0.90388]"
33000,4,"[0.99899,0.99848,0.99596,0.88360,0.89884]"
34500,1,"[0.99245,0.99899,0.99747,0.94585,0.92401]"
36000,0,"[0.96022,0.99138,0.99798,0.96103,0.95622]"
37500,0,"[0.97986,0.99442,0.99596,0.97824,0.96779]"
39000,1,"[0.99094,0.99696,0.99697,0.98026,0.96930]"
40500,3,"[0.99194,0.99899,1.00000,0.95445,0.95924]"
42000,2,"[0.99748,1.00000,0.99949,0.97773,0.97232]"
43500,1,"[0.99950,1.00000,0.99949,0.98583,0.98440]"
45000,4,"[0.99547,1.00000,1.00000,0.96002,0.94313]"
46500,1,"[0.95267,0.99899,0.99545,0.98178,0.97584]"
48000,0,"[0.99547,0.99595,0.99899,0.98735,0.98842]"
49500,4,"[0.98439,0.99949,1.00000,0.91852,0.94565]"
51000,3,"[0.99799,0.99949,1.00000,0.97166,0.96276]"
52500,3,"[1.00000,0.99949,1.00000,0.98128,0.96779]"
54000,0,"[0.99698,1.00000,0.99899,0.99140,0.97937]"
55500,4,"[0.99950,1.00000,1.00000,0.98330,0.98339]"
57000,1,"[0.99799,1.00000,1.00000,0.99291,0.98792]"
58500,1,"[0.99446,0.99949,1.00000,0.98937,0.97735]"
60000,2,"[0.99950,0.99949,0.99949,0.98077,0.98289]"
61500,3,"[1.00000,0.99949,1.00000,0.99038,0.98088]"
63000,1,"[0.99849,1.00000,1.00000,0.98836,0.99195]"
64500,0,"[0.98036,0.99949,1.00000,0.99494,0.99597]"
66000,0,"[0.98338,0.99899,0.99949,0.99595,0.99144]"
67500,1,"[0.99698,0.99949,0.99949,0.99798,0.99195]"
69000,3,"[1.00000,0.99949,0.99949,0.99140,0.98440]"
70500,2,"[0.99950,1.00000,1.00000,0.99646,0.99748]"
72000,2,"[0.98036,1.00000,0.99949,0.98735,0.98490]"
73500,3,"[1.00000,1.00000,0.99899,0.98937,0.98842]"
75000,3,"[1.00000,1.00000,1.00000,0.99291,0.97987]"
76500,4,"[1.00000,1.00000,1.00000,0.97874,0.98289]"
78000,1,"[1.00000,1.00000,1.00000,0.99595,0.98943]"
79500,4,"[1.00000,1.00000,1.00000,0.98532,0.98289]"
81000,4,"[1.00000,1.00000,0.99949,0.95951,0.97735]"
82500,3,"[1.00000,1.00000,1.00000,0.97976,0.97584]"
84000,3,"[0.99648,1.00000,1.00000,0.98229,0.98440]"
85500,2,"[0.99849,1.00000,1.00000,0.99140,0.98641]"
87000,3,"[0.99950,1.00000,1.00000,0.98532,0.99245]"
88500,0,"[0.99396,1.00000,0.99848,0.99393,0.99044]"
90000,0,"[0.99950,1.00000,1.00000,0.99798,0.99950]"
91500,0,"[0.99698,1.00000,1.00000,0.99798,0.99799]"
93000,0,"[0.99799,1.00000,0.99899,0.99949,0.99648]"
94500,0,"[0.98892,1.00000,0.99697,0.99291,0.99144]"
96000,0,"[0.99748,1.00000,0.99899,0.99949,0.99295]"
97500,1,"[0.99547,1.00000,1.00000,0.99798,0.99748]"
99000,4,"[0.98389,1.00000,1.00000,0.98583,0.96930]"
100500,4,"[0.98741,0.99949,1.00000,0.93573,0.93961]"
