passo,acao,concat
0,3,"[0.01662,0.38723,0.35137,0.03846,0.03775]"
1500,3,"[0.50151,0.50228,0.50000,0.19686,0.19326]"
3000,3,"[0.51662,0.60618,0.60667,0.29302,0.25767]"
4500,3,"[0.59567,0.65535,0.67543,0.31528,0.28988]"
6000,3,"[0.61078,0.67258,0.67897,0.33553,0.32109]"
7500,3,"[0.62689,0.66346,0.67088,0.33502,0.31354]"
9000,3,"[0.65257,0.70299,0.71587,0.33806,0.31656]"
10500,3,"[0.65609,0.77598,0.78160,0.32389,0.32310]"
12000,3,"[0.66566,0.82970,0.81598,0.35425,0.34474]"
13500,3,"[0.69688,0.85302,0.85389,0.35830,0.35632]"
15000,3,"[0.72457,0.89356,0.88322,0.35526,0.36940]"
16500,3,"[0.74673,0.89711,0.88777,0.34717,0.38651]"
18000,3,"[0.76032,0.89812,0.89585,0.41296,0.41671]"
19500,3,"[0.78046,0.90623,0.88423,0.41802,0.45798]"
21000,3,"[0.78701,0.91029,0.89434,0.43168,0.48415]"
22500,3,"[0.77795,0.91536,0.91304,0.46508,0.52793]"
24000,3,"[0.78751,0.91637,0.89737,0.47976,0.55863]"
25500,3,"[0.78953,0.91282,0.90748,0.49291,0.55259]"
27000,3,"[0.78802,0.92397,0.90900,0.52075,0.60242]"
28500,3,"[0.80967,0.92499,0.91254,0.51721,0.61751]"
30000,3,"[0.82477,0.93006,0.91304,0.55870,0.67036]"
31500,3,"[0.84340,0.93360,0.92113,0.56377,0.68143]"
33000,3,"[0.86506,0.93563,0.93579,0.60729,0.68948]"
34500,3,"[0.87664,0.97973,0.97927,0.60931,0.71616]"
36000,3,"[0.90081,0.99341,0.98938,0.67105,0.73880]"
37500,3,"[0.94713,0.99595,0.99545,0.72672,0.78410]"
39000,3,"[0.97583,0.99949,0.99646,0.76164,0.80775]"
40500,3,"[0.98288,0.99899,0.99899,0.80213,0.80020]"
42000,3,"[0.99194,0.99899,0.99747,0.81933,0.83694]"
43500,3,"[0.98741,0.99848,1.00000,0.83654,0.81832]"
45000,3,"[0.99698,1.00000,1.00000,0.85982,0.84348]"
46500,3,"[0.99748,0.99899,1.00000,0.88563,0.88626]"
48000,3,"[0.99597,0.99544,0.99949,0.89119,0.89029]"
49500,3,"[0.99648,1.00000,0.99949,0.91194,0.90136]"
51000,3,"[0.98943,0.99595,0.99798,0.90789,0.89180]"
52500,3,"[0.99849,1.00000,0.99646,0.93421,0.90438]"
54000,3,"[0.99950,1.00000,0.99949,0.92409,0.91797]"
55500,3,"[1.00000,0.99949,1.00000,0.94130,0.92753]"
57000,3,"[0.99748,1.00000,0.99949,0.93775,0.91243]"
58500,3,"[0.99849,1.00000,0.99949,0.94028,0.91243]"
60000,3,"[0.99849,1.00000,1.00000,0.94787,0.92199]"
61500,3,"[0.99194,1.00000,0.99949,0.94079,0.93105]"
63000,3,"[0.99849,1.00000,1.00000,0.95395,0.92803]"
64500,3,"[0.99950,1.00000,0.99949,0.95192,0.94414]"
66000,3,"[0.99950,1.00000,1.00000,0.96660,0.94917]"
67500,3,"[1.00000,1.00000,1.00000,0.96204,0.95018]"
69000,3,"[0.99748,1.00000,1.00000,0.96103,0.94565]"
70500,3,"[1.00000,1.00000,1.00000,0.97166,0.95420]"
72000,3,"[0.99950,1.00000,1.00000,0.96053,0.95068]"
73500,3,"[0.99899,1.00000,1.00000,0.96103,0.96024]"
75000,3,"[1.00000,1.00000,1.00000,0.97723,0.96276]"
76500,3,"[0.99849,1.00000,1.00000,0.96711,0.96527]"
78000,3,"[1.00000,1.00000,1.00000,0.97014,0.95873]"
79500,3,"[0.99899,1.00000,0.99949,0.96609,0.95018]"
81000,3,"[1.00000,1.00000,1.00000,0.98026,0.96829]"
82500,3,"[0.99799,1.00000,1.00000,0.97368,0.96427]"
84000,3,"[0.99849,1.00000,1.00000,0.97368,0.96779]"
85500,3,"[0.99950,1.00000,1.00000,0.98128,0.97937]"
87000,3,"[0.99799,1.00000,0.99899,0.97773,0.96729]"
88500,3,"[0.99748,1.00000,1.00000,0.96913,0.97635]"
90000,3,"[0.99648,1.00000,1.00000,0.98381,0.96880]"
91500,3,"[0.99899,1.00000,1.00000,0.98279,0.97937]"
93000,3,"[0.99950,1.00000,1.00000,0.98482,0.98490]"
94500,3,"[1.00000,0.99899,1.00000,0.98178,0.97282]"
96000,3,"[1.00000,1.00000,1.00000,0.98381,0.97735]"
97500,3,"[1.00000,1.00000,0.99949,0.98634,0.97433]"
99000,3,"[0.99950,0.99949,0.99899,0.98077,0.97484]"
100500,3,"[1.00000,1.00000,0.99949,0.98128,0.98893]"
