passo,acao,concat
0,2,"[0.00403,0.17942,0.13246,0.12955,0.14696]"
1500,2,"[0.54381,0.49366,0.51062,0.27935,0.25365]"
3000,0,"[0.54884,0.49620,0.49646,0.33907,0.36185]"
4500,0,"[0.53223,0.48099,0.51719,0.41650,0.52542]"
6000,4,"[0.52870,0.70046,0.78413,0.34514,0.36890]"
7500,3,"[0.54582,0.82007,0.81699,0.39524,0.41721]"
9000,1,"[0.52064,0.78662,0.82811,0.48583,0.52089]"
10500,4,"[0.65206,0.84997,0.84429,0.43725,0.46754]"
12000,2,"[0.68832,0.85099,0.84429,0.48077,0.53548]"
13500,1,"[0.73917,0.84136,0.84934,0.52783,0.60493]"
15000,4,"[0.83686,0.90725,0.91254,0.49241,0.53246]"
16500,2,"[0.82779,0.95743,0.94641,0.55415,0.66281]"
18000,3,"[0.85952,0.99696,0.99343,0.58097,0.70257]"
19500,0,"[0.81823,0.98175,0.97978,0.73532,0.84902]"
21000,4,"[0.98842,0.99544,0.99899,0.70445,0.78661]"
22500,2,"[0.99799,0.99949,0.99848,0.80769,0.86412]"
24000,2,"[0.99194,0.99848,0.99949,0.85324,0.87267]"
25500,2,"[0.99496,0.99899,1.00000,0.87652,0.90388]"
27000,2,"[0.99194,1.00000,0.99899,0.90435,0.88727]"
28500,1,"[0.99194,0.99899,0.99949,0.93168,0.93256]"
30000,0,"[0.98137,0.99797,0.99697,0.95597,0.96427]"
31500,4,"[0.99698,1.00000,1.00000,0.93320,0.92854]"
33000,1,"[0.99698,0.99949,0.99848,0.96508,0.96578]"
34500,3,"[1.00000,1.00000,1.00000,0.93826,0.94816]"
36000,4,"[1.00000,1.00000,1.00000,0.93927,0.91344]"
37500,4,"[1.00000,0.99949,1.00000,0.90891,0.91595]"
39000,0,"[0.98640,0.99899,0.99949,0.97621,0.95873]"
40500,3,"[0.99698,1.00000,1.00000,0.96407,0.97282]"
42000,4,"[1.00000,1.00000,0.99949,0.95698,0.94716]"
43500,0,"[0.99597,1.00000,0.99949,0.97571,0.97433]"
45000,1,"[0.97281,1.00000,1.00000,0.98836,0.98842]"
46500,1,"[0.99446,1.00000,1.00000,0.98279,0.98289]"
48000,2,"[0.99849,1.00000,0.99949,0.98482,0.97081]"
49500,3,"[0.99295,0.99899,0.99949,0.97723,0.97081]"
51000,2,"[0.99899,0.99899,1.00000,0.97925,0.98239]"
52500,1,"[0.98842,0.99949,0.99899,0.98634,0.98943]"
54000,0,"[0.97583,1.00000,0.99949,0.98937,0.99245]"
55500,1,"[0.99748,0.99949,0.99949,0.99342,0.99144]"
57000,0,"[0.99396,1.00000,1.00000,0.98937,0.99295]"
58500,3,"[0.99849,0.99848,0.99949,0.98887,0.98289]"
60000,1,"[0.99899,1.00000,1.00000,0.98887,0.98943]"
61500,4,"[1.00000,1.00000,0.99949,0.98532,0.98490]"
63000,0,"[1.00000,1.00000,0.99949,0.99848,0.99648]"
64500,3,"[0.99748,1.00000,0.99949,0.99646,0.99245]"
66000,3,"[0.99849,1.00000,0.99949,0.98532,0.98490]"
67500,0,"[0.99899,1.00000,0.99899,0.99342,0.99547]"
69000,4,"[0.99950,1.00000,0.99949,0.97368,0.97937]"
70500,1,"[0.99950,0.99949,1.00000,0.99291,0.99346]"
72000,4,"[0.99748,1.00000,1.00000,0.98482,0.98842]"
73500,4,"[0.99950,1.00000,0.99798,0.97824,0.96930]"
75000,4,"[1.00000,0.99949,1.00000,0.96711,0.96527]"
76500,0,"[0.99950,1.00000,1.00000,0.99798,0.99245]"
78000,3,"[1.00000,1.00000,0.99949,0.99646,0.99144]"
79500,3,"[0.99950,0.99696,0.99949,0.98735,0.99094]"
81000,1,"[0.99748,1.00000,0.99899,0.99646,0.99245]"
82500,2,"[0.99899,1.00000,1.00000,0.99494,0.98541]"
84000,3,"[0.99748,0.99848,1.00000,0.98735,0.98993]"
85500,3,"[1.00000,1.00000,1.00000,0.99342,0.98641]"
87000,2,"[1.00000,1.00000,1.00000,0.99545,0.98641]"
88500,1,"[0.99496,1.00000,0.99949,0.99545,0.98893]"
90000,1,"[0.99648,1.00000,1.00000,0.99595,0.99295]"
91500,3,"[1.00000,1.00000,1.00000,0.99798,0.99849]"
93000,4,"[0.99345,1.00000,1.00000,0.97520,0.97987]"
94500,4,"[1.00000,1.00000,1.00000,0.99241,0.98138]"
96000,1,"[1.00000,1.00000,0.99949,0.99696,0.99497]"
97500,4,"[0.99950,1.00000,1.00000,0.99089,0.98188]"
99000,1,"[0.99950,1.00000,0.99949,0.99646,0.99195]"
100500,1,"[1.00000,1.00000,1.00000,0.99848,0.99799]"
