passo,acao,concat
0,0,"[0.19495,0.09788,0.10343,0.07179,0.07078]"
1500,0,"[0.45859,0.52472,0.52523,0.25784,0.25379]"
3000,1,"[0.51364,0.62967,0.61554,0.32053,0.29373]"
4500,1,"[0.50455,0.63522,0.63976,0.35187,0.32305]"
6000,2,"[0.50758,0.70636,0.72654,0.34530,0.35035]"
7500,3,"[0.59596,0.96720,0.97780,0.34631,0.31951]"
9000,3,"[0.86717,0.94601,0.99697,0.34277,0.33974]"
10500,0,"[0.89545,0.99092,0.99899,0.33670,0.33215]"
12000,0,"[0.93030,0.99294,0.99697,0.32609,0.35035]"
13500,3,"[0.99949,1.00000,0.99950,0.34833,0.34479]"
15000,2,"[1.00000,0.99950,0.99950,0.32558,0.34125]"
16500,1,"[0.99242,0.97074,0.99748,0.34631,0.35187]"
18000,2,"[1.00000,1.00000,0.99899,0.33114,0.36754]"
19500,1,"[0.99697,0.99950,1.00000,0.35895,0.32861]"
21000,4,"[1.00000,1.00000,1.00000,0.34479,0.33923]"
22500,4,"[1.00000,1.00000,1.00000,0.34125,0.35238]"
24000,2,"[0.99899,1.00000,1.00000,0.34277,0.35389]"
25500,4,"[0.99899,1.00000,1.00000,0.34732,0.34479]"
27000,3,"[1.00000,1.00000,1.00000,0.32103,0.36855]"
28500,2,"[1.00000,1.00000,1.00000,0.35137,0.38372]"
30000,1,"[0.99949,1.00000,1.00000,0.36906,0.44338]"
31500,2,"[1.00000,0.99849,0.99950,0.37614,0.48635]"
33000,2,"[1.00000,1.00000,1.00000,0.38827,0.56522]"
34500,4,"[0.99646,1.00000,1.00000,0.36855,0.47826]"
36000,2,"[0.99949,1.00000,1.00000,0.38473,0.62032]"
37500,0,"[1.00000,0.99950,1.00000,0.53033,0.69919]"
39000,3,"[0.98939,0.99950,0.99950,0.51871,0.69767]"
40500,2,"[1.00000,1.00000,1.00000,0.54803,0.73812]"
42000,0,"[1.00000,0.99950,1.00000,0.60566,0.79727]"
43500,0,"[0.99798,0.99950,0.99950,0.61931,0.81446]"
45000,3,"[0.99848,0.99950,1.00000,0.67442,0.82406]"
46500,3,"[1.00000,1.00000,0.99950,0.65824,0.83165]"
48000,4,"[1.00000,1.00000,1.00000,0.64661,0.82204]"
49500,1,"[0.99949,1.00000,0.99950,0.67897,0.85288]"
51000,1,"[1.00000,1.00000,1.00000,0.72447,0.85996]"
52500,0,"[0.99899,0.99899,1.00000,0.74317,0.88018]"
54000,4,"[0.99949,1.00000,1.00000,0.71537,0.86603]"
55500,0,"[1.00000,0.99899,0.99950,0.78362,0.88979]"
57000,3,"[1.00000,1.00000,1.00000,0.75329,0.89080]"
58500,1,"[0.99949,1.00000,1.00000,0.76289,0.89130]"
60000,4,"[1.00000,1.00000,1.00000,0.75632,0.87159]"
61500,2,"[0.99949,1.00000,1.00000,0.77503,0.89282]"
63000,2,"[0.98030,0.99748,0.99899,0.74671,0.88524]"
64500,3,"[1.00000,1.00000,1.00000,0.78160,0.87614]"
66000,1,"[1.00000,1.00000,1.00000,0.78615,0.90799]"
67500,1,"[1.00000,1.00000,1.00000,0.79323,0.89788]"
69000,1,"[1.00000,1.00000,1.00000,0.80738,0.91658]"
70500,4,"[1.00000,1.00000,1.00000,0.80131,0.89029]"
72000,4,"[1.00000,1.00000,1.00000,0.77401,0.85490]"
73500,0,"[0.99949,1.00000,1.00000,0.82963,0.91405]"
75000,2,"[1.00000,1.00000,1.00000,0.82609,0.92012]"
76500,3,"[1.00000,1.00000,1.00000,0.82457,0.90698]"
78000,2,"[0.99949,1.00000,1.00000,0.80586,0.90394]"
79500,1,"[1.00000,1.00000,1.00000,0.84934,0.92518]"
81000,4,"[0.99949,0.99950,0.99950,0.81143,0.90040]"
82500,4,"[1.00000,0.99950,1.00000,0.79171,0.89383]"
84000,1,"[1.00000,1.00000,0.99950,0.84429,0.92821]"
85500,2,"[1.00000,1.00000,1.00000,0.84429,0.92872]"
87000,3,"[1.00000,1.00000,1.00000,0.84277,0.91911]"
88500,0,"[1.00000,0.99899,1.00000,0.84479,0.93984]"
90000,4,"[1.00000,0.99950,1.00000,0.82609,0.92265]"
91500,0,"[1.00000,1.00000,1.00000,0.86805,0.93933]"
93000,0,"[1.00000,1.00000,0.99950,0.86198,0.94489]"
94500,4,"[1.00000,1.00000,1.00000,0.82963,0.93933]"
96000,4,"[1.00000,0.99849,1.00000,0.81345,0.90040]"
97500,2,"[1.00000,1.00000,0.99950,0.84429,0.93377]"
99000,3,"[1.00000,1.00000,1.00000,0.85592,0.93529]"
100500,0,"[1.00000,1.00000,1.00000,0.88524,0.94742]"
