passo,acao,concat
0,1,"[0.03927,0.09427,0.17037,0.14474,0.12531]"
1500,1,"[0.55791,0.50076,0.50657,0.29706,0.26573]"
3000,1,"[0.59063,0.54029,0.57887,0.31781,0.35581]"
4500,1,"[0.61027,0.67866,0.69161,0.38715,0.40211]"
6000,1,"[0.65106,0.74607,0.74317,0.43269,0.45345]"
7500,1,"[0.68077,0.80689,0.78665,0.47419,0.54605]"
9000,1,"[0.72759,0.90623,0.88675,0.57085,0.62506]"
10500,1,"[0.76083,0.94374,0.93478,0.61235,0.70458]"
12000,1,"[0.80111,0.97516,0.97826,0.68623,0.76749]"
13500,1,"[0.82628,0.98936,0.98888,0.78644,0.82033]"
15000,1,"[0.83585,0.98936,0.99393,0.83704,0.85405]"
16500,1,"[0.83434,0.99493,0.99494,0.86032,0.87469]"
18000,1,"[0.90987,0.99595,0.99747,0.89727,0.90790]"
19500,1,"[0.93303,0.99797,0.99798,0.93826,0.89331]"
21000,1,"[0.92699,0.99797,0.99848,0.93725,0.93709]"
22500,1,"[0.96626,0.99899,0.99747,0.94939,0.94615]"
24000,1,"[0.97482,0.99848,0.99393,0.97217,0.95521]"
25500,1,"[0.97936,0.99848,0.99798,0.97824,0.96326]"
27000,1,"[0.98691,1.00000,0.99899,0.97065,0.96628]"
28500,1,"[0.97482,1.00000,0.99949,0.97723,0.97182]"
30000,1,"[0.98892,1.00000,0.99798,0.98279,0.97735]"
31500,1,"[0.97583,0.99848,0.99697,0.97976,0.96678]"
33000,1,"[0.98892,1.00000,0.99899,0.99089,0.95672]"
34500,1,"[0.97986,0.99949,0.99949,0.98836,0.97886]"
36000,1,"[0.99547,0.99899,1.00000,0.99342,0.98239]"
37500,1,"[0.95619,0.99949,0.99949,0.99291,0.98993]"
39000,1,"[0.99295,0.99442,0.99747,0.99393,0.99346]"
40500,1,"[0.99295,1.00000,0.99949,0.98684,0.97886]"
42000,1,"[0.95921,0.99949,1.00000,0.97571,0.96729]"
43500,1,"[0.99496,0.99949,1.00000,0.99747,0.98943]"
45000,1,"[0.99648,1.00000,0.99949,0.98634,0.99094]"
46500,1,"[0.99194,1.00000,0.99747,0.96862,0.98289]"
48000,1,"[0.98691,1.00000,0.99899,0.99393,0.98742]"
49500,1,"[0.99446,0.99949,1.00000,0.99241,0.99497]"
51000,1,"[0.99496,1.00000,1.00000,0.99747,0.99295]"
52500,1,"[0.99446,0.99949,0.99949,0.99798,0.99144]"
54000,1,"[0.99496,1.00000,0.99899,0.99696,0.99497]"
55500,1,"[0.99547,0.99899,1.00000,0.99443,0.99497]"
57000,1,"[0.99748,1.00000,0.99949,0.99696,0.99446]"
58500,1,"[0.99899,1.00000,1.00000,0.99798,0.99396]"
60000,1,"[0.99899,1.00000,1.00000,0.98836,0.99497]"
61500,1,"[0.97080,1.00000,0.99949,0.99747,0.99094]"
63000,1,"[0.99799,0.99899,1.00000,0.99848,0.98893]"
64500,1,"[0.99899,1.00000,1.00000,0.99494,0.99748]"
66000,1,"[0.99748,0.99848,0.99545,0.99747,0.99899]"
67500,1,"[0.99547,0.99899,1.00000,0.99545,0.99748]"
69000,1,"[0.99648,0.99949,0.99949,0.99848,0.99597]"
70500,1,"[0.99446,1.00000,0.99899,0.99595,0.99547]"
72000,1,"[1.00000,1.00000,1.00000,0.99848,0.99497]"
73500,1,"[0.99950,1.00000,0.99949,0.99646,0.99245]"
75000,1,"[0.99849,1.00000,1.00000,0.99949,0.99597]"
76500,1,"[0.99748,1.00000,1.00000,0.99646,0.99748]"
78000,1,"[1.00000,1.00000,0.99848,0.99798,0.99446]"
79500,1,"[0.99899,1.00000,0.99949,0.99899,0.99648]"
81000,1,"[0.99950,1.00000,1.00000,1.00000,0.99648]"
82500,1,"[0.99648,1.00000,1.00000,0.99747,0.99396]"
84000,1,"[0.99597,1.00000,0.99949,0.99696,0.99698]"
85500,1,"[0.99648,0.99949,0.99848,1.00000,0.99849]"
87000,1,"[0.99396,1.00000,0.99949,0.99241,0.99446]"
88500,1,"[0.99849,1.00000,1.00000,1.00000,0.99950]"
90000,1,"[0.99899,1.00000,1.00000,1.00000,0.99799]"
91500,1,"[0.99950,1.00000,1.00000,0.99899,0.99950]"
93000,1,"[0.99899,1.00000,1.00000,0.99899,0.99950]"
94500,1,"[0.99899,1.00000,0.99949,0.99899,0.98993]"
96000,1,"[0.98691,0.99899,1.00000,0.99848,0.99497]"
97500,1,"[0.99698,0.99696,1.00000,0.99747,0.99597]"
99000,1,"[0.99849,1.00000,1.00000,0.99443,0.99396]"
100500,1,"[0.99799,1.00000,1.00000,0.99949,0.99950]"
