passo,acao,concat
0,1,"[0.06111,0.04087,0.04339,0.12791,0.12639]"
1500,1,"[0.50253,0.60192,0.58426,0.16987,0.18706]"
3000,0,"[0.50101,0.58577,0.57114,0.22548,0.21941]"
4500,3,"[0.55303,0.61352,0.59485,0.23559,0.24772]"
6000,3,"[0.67576,0.64884,0.63976,0.25986,0.28463]"
7500,4,"[0.71465,0.73411,0.69879,0.23660,0.24014]"
9000,3,"[0.79293,0.93895,0.91120,0.31041,0.32103]"
10500,0,"[0.74444,0.93744,0.90363,0.32710,0.34530]"
12000,1,"[0.93384,0.99344,0.99344,0.33316,0.33873]"
13500,1,"[0.99293,1.00000,0.99798,0.32861,0.34732]"
15000,1,"[0.99747,0.99950,0.99899,0.34125,0.33974]"
16500,3,"[0.99899,0.99294,1.00000,0.33822,0.33873]"
18000,3,"[0.99192,0.99596,0.99294,0.32760,0.33013]"
19500,4,"[0.99899,0.99950,1.00000,0.31850,0.32255]"
21000,0,"[0.99545,0.99950,0.99798,0.33418,0.33468]"
22500,1,"[0.99848,0.98234,0.97830,0.34176,0.33670]"
24000,0,"[1.00000,0.99950,1.00000,0.34378,0.33620]"
25500,2,"[0.99949,1.00000,1.00000,0.33316,0.33114]"
27000,4,"[1.00000,1.00000,1.00000,0.32508,0.33114]"
28500,4,"[1.00000,1.00000,1.00000,0.33418,0.33468]"
30000,4,"[1.00000,1.00000,1.00000,0.34226,0.34024]"
31500,0,"[1.00000,1.00000,1.00000,0.34429,0.35288]"
33000,3,"[0.97323,0.97679,0.99798,0.34681,0.33519]"
34500,2,"[1.00000,1.00000,1.00000,0.33266,0.36047]"
36000,0,"[1.00000,0.99950,1.00000,0.33519,0.37664]"
37500,1,"[1.00000,1.00000,1.00000,0.34732,0.39889]"
39000,0,"[0.99545,0.99950,1.00000,0.33822,0.51365]"
40500,1,"[0.99545,1.00000,1.00000,0.36451,0.58392]"
42000,3,"[1.00000,1.00000,1.00000,0.37412,0.60768]"
43500,1,"[1.00000,1.00000,1.00000,0.45551,0.67594]"
45000,4,"[1.00000,1.00000,1.00000,0.42720,0.64307]"
46500,4,"[1.00000,1.00000,1.00000,0.43428,0.64408]"
48000,1,"[1.00000,1.00000,1.00000,0.54702,0.77503]"
49500,1,"[1.00000,1.00000,1.00000,0.59757,0.80688]"
51000,4,"[1.00000,1.00000,1.00000,0.60010,0.79879]"
52500,3,"[1.00000,1.00000,1.00000,0.59606,0.81446]"
54000,2,"[1.00000,1.00000,1.00000,0.66633,0.85389]"
55500,0,"[1.00000,0.99950,1.00000,0.72144,0.88574]"
57000,4,"[1.00000,0.99950,1.00000,0.72649,0.86047]"
58500,0,"[0.99596,0.99950,1.00000,0.75480,0.89029]"
60000,0,"[1.00000,1.00000,1.00000,0.79424,0.91507]"
61500,4,"[1.00000,1.00000,1.00000,0.78362,0.91254]"
63000,4,"[1.00000,0.99950,1.00000,0.76491,0.88524]"
64500,3,"[1.00000,1.00000,1.00000,0.75025,0.89232]"
66000,4,"[1.00000,1.00000,1.00000,0.76845,0.88423]"
67500,1,"[1.00000,1.00000,1.00000,0.81496,0.91254]"
69000,1,"[0.99798,1.00000,1.00000,0.80738,0.91911]"
70500,3,"[1.00000,1.00000,1.00000,0.81850,0.91405]"
72000,0,"[1.00000,0.99950,1.00000,0.82760,0.92821]"
73500,0,"[0.99949,0.99950,1.00000,0.85238,0.93782]"
75000,3,"[1.00000,1.00000,1.00000,0.83316,0.92720]"
76500,4,"[1.00000,1.00000,1.00000,0.81699,0.91153]"
78000,3,"[1.00000,1.00000,1.00000,0.83974,0.92922]"
79500,2,"[1.00000,1.00000,1.00000,0.85895,0.93478]"
81000,4,"[1.00000,1.00000,1.00000,0.81800,0.92315]"
82500,0,"[1.00000,1.00000,0.99950,0.87715,0.94287]"
84000,3,"[1.00000,1.00000,1.00000,0.85137,0.92821]"
85500,4,"[1.00000,1.00000,1.00000,0.84530,0.92568]"
87000,2,"[1.00000,1.00000,1.00000,0.86805,0.94388]"
88500,3,"[1.00000,1.00000,1.00000,0.85844,0.94692]"
90000,2,"[1.00000,0.99950,1.00000,0.87260,0.93529]"
91500,3,"[1.00000,1.00000,1.00000,0.86906,0.93984]"
93000,1,"[1.00000,1.00000,1.00000,0.87614,0.95298]"
94500,4,"[1.00000,1.00000,1.00000,0.85389,0.92922]"
96000,4,"[1.00000,1.00000,0.99950,0.85693,0.91658]"
97500,1,"[1.00000,1.00000,1.00000,0.88271,0.94944]"
99000,2,"[1.00000,1.00000,1.00000,0.88322,0.95248]"
100500,2,"[1.00000,1.00000,1.00000,0.86400,0.95248]"
