passo,acao,concat
0,1,"[0.07953,0.06120,0.05631,0.12443,0.12305]"
1500,1,"[0.51874,0.56045,0.59326,0.21750,0.20575]"
3000,1,"[0.51621,0.61507,0.59829,0.29186,0.30005]"
4500,1,"[0.52533,0.63682,0.61840,0.34294,0.34796]"
6000,1,"[0.54813,0.67729,0.68477,0.32221,0.34997]"
7500,1,"[0.60942,0.80172,0.74460,0.34952,0.35401]"
9000,1,"[0.68136,0.89681,0.86526,0.33536,0.32123]"
10500,1,"[0.77862,0.96156,0.92760,0.33080,0.35048]"
12000,1,"[0.95745,0.99444,0.97436,0.32878,0.34443]"
13500,1,"[0.99949,1.00000,0.99749,0.34396,0.34140]"
15000,1,"[0.99949,1.00000,0.99497,0.33789,0.34644]"
16500,1,"[0.99949,0.99949,0.99899,0.32828,0.32879]"
18000,1,"[1.00000,1.00000,1.00000,0.33839,0.33384]"
19500,1,"[1.00000,1.00000,1.00000,0.34092,0.34796]"
21000,1,"[1.00000,1.00000,0.99950,0.34750,0.33838]"
22500,1,"[0.97011,1.00000,0.99849,0.33131,0.34644]"
24000,1,"[1.00000,1.00000,1.00000,0.35255,0.33081]"
25500,1,"[0.99392,0.98735,0.95375,0.34244,0.33535]"
27000,1,"[1.00000,1.00000,1.00000,0.33637,0.35804]"
28500,1,"[0.99595,0.99848,0.90246,0.34750,0.35905]"
30000,1,"[1.00000,1.00000,0.99799,0.35812,0.37670]"
31500,1,"[0.99949,0.99444,0.99849,0.43450,0.40545]"
33000,1,"[0.99645,0.99949,0.99799,0.54679,0.51185]"
34500,1,"[1.00000,0.99798,0.99950,0.58877,0.55673]"
36000,1,"[0.99899,0.99848,0.99296,0.62367,0.59808]"
37500,1,"[1.00000,1.00000,1.00000,0.65756,0.64347]"
39000,1,"[0.99899,1.00000,1.00000,0.70106,0.68684]"
40500,1,"[0.99645,1.00000,0.99950,0.75569,0.71104]"
42000,1,"[1.00000,0.99949,0.99950,0.79262,0.78568]"
43500,1,"[0.99899,1.00000,0.99849,0.80071,0.81795]"
45000,1,"[0.99949,1.00000,0.99950,0.83207,0.82199]"
46500,1,"[1.00000,0.99949,0.99950,0.84471,0.83812]"
48000,1,"[1.00000,1.00000,1.00000,0.85028,0.86283]"
49500,1,"[0.99949,1.00000,0.99950,0.85534,0.86031]"
51000,1,"[1.00000,1.00000,1.00000,0.86292,0.88704]"
52500,1,"[1.00000,1.00000,1.00000,0.86596,0.87897]"
54000,1,"[1.00000,1.00000,1.00000,0.87709,0.88855]"
55500,1,"[1.00000,1.00000,1.00000,0.88670,0.89813]"
57000,1,"[1.00000,1.00000,0.99950,0.89934,0.88553]"
58500,1,"[1.00000,0.99949,1.00000,0.90086,0.90015]"
60000,1,"[0.99949,1.00000,1.00000,0.89074,0.89259]"
61500,1,"[1.00000,1.00000,1.00000,0.90035,0.91276]"
63000,1,"[1.00000,1.00000,1.00000,0.90238,0.91931]"
64500,1,"[1.00000,0.99949,1.00000,0.91148,0.92335]"
66000,1,"[1.00000,1.00000,1.00000,0.90187,0.91427]"
67500,1,"[1.00000,0.99949,1.00000,0.89580,0.91679]"
69000,1,"[1.00000,0.99949,0.99849,0.91148,0.91528]"
70500,1,"[0.99949,1.00000,1.00000,0.92817,0.93142]"
72000,1,"[1.00000,0.99848,1.00000,0.90491,0.92032]"
73500,1,"[1.00000,1.00000,1.00000,0.89985,0.93243]"
75000,1,"[1.00000,1.00000,1.00000,0.91249,0.93293]"
76500,1,"[1.00000,1.00000,1.00000,0.91351,0.93797]"
78000,1,"[1.00000,1.00000,1.00000,0.92008,0.93646]"
79500,1,"[1.00000,1.00000,1.00000,0.92564,0.93898]"
81000,1,"[1.00000,1.00000,1.00000,0.93829,0.94503]"
82500,1,"[1.00000,1.00000,1.00000,0.93576,0.93747]"
84000,1,"[1.00000,1.00000,1.00000,0.93222,0.94352]"
85500,1,"[1.00000,1.00000,1.00000,0.93222,0.94453]"
87000,1,"[1.00000,0.99899,0.99950,0.93526,0.94302]"
88500,1,"[1.00000,1.00000,1.00000,0.92767,0.94856]"
90000,1,"[0.99949,1.00000,1.00000,0.93171,0.94503]"
91500,1,"[1.00000,1.00000,1.00000,0.94082,0.95058]"
93000,1,"[1.00000,1.00000,1.00000,0.94740,0.95411]"
94500,1,"[1.00000,1.00000,1.00000,0.93374,0.94352]"
96000,1,"[0.99949,1.00000,1.00000,0.93424,0.95159]"
97500,1,"[1.00000,1.00000,1.00000,0.94436,0.95714]"
99000,1,"[1.00000,1.00000,1.00000,0.94335,0.95562]"
100500,1,"[1.00000,1.00000,1.00000,0.94133,0.95512]"
