passo,acao,concat
0,3,"[0.13188,0.20533,0.20152,0.06626,0.06019]"
1500,3,"[0.50581,0.53397,0.50253,0.18968,0.19221]"
3000,3,"[0.53310,0.56215,0.53434,0.26707,0.27365]"
4500,3,"[0.57251,0.59336,0.59091,0.28326,0.28983]"
6000,3,"[0.57352,0.58631,0.59141,0.28781,0.29641]"
7500,3,"[0.60232,0.71716,0.69899,0.31462,0.31158]"
9000,3,"[0.60283,0.77504,0.77172,0.31158,0.34092]"
10500,3,"[0.61091,0.87368,0.87424,0.32170,0.31866]"
12000,3,"[0.66397,0.92199,0.90960,0.32979,0.35053]"
13500,3,"[0.77160,0.92703,0.91818,0.32878,0.35104]"
15000,3,"[0.79788,0.92149,0.91970,0.34041,0.33890]"
16500,3,"[0.81657,0.93156,0.91667,0.36318,0.37228]"
18000,3,"[0.84992,0.92501,0.91919,0.39605,0.36318]"
19500,3,"[0.88883,0.93156,0.92828,0.39353,0.39858]"
21000,3,"[0.91561,0.92401,0.92121,0.44006,0.46889]"
22500,3,"[0.91359,0.93457,0.92778,0.46839,0.52453]"
24000,3,"[0.92926,0.95370,0.96818,0.54831,0.56449]"
25500,3,"[0.91915,0.98390,0.99192,0.59585,0.59535]"
27000,3,"[0.93482,0.99094,0.99646,0.61659,0.64542]"
28500,3,"[0.98383,0.99849,0.99646,0.70460,0.72332]"
30000,3,"[0.99444,0.99799,1.00000,0.74911,0.73748]"
31500,3,"[0.99040,0.99849,0.99848,0.77188,0.77997]"
33000,3,"[0.99747,1.00000,1.00000,0.85180,0.83662]"
34500,3,"[0.99495,0.99950,0.99899,0.88265,0.84320]"
36000,3,"[0.99899,0.99899,0.99949,0.88973,0.85888]"
37500,3,"[0.99848,1.00000,1.00000,0.90137,0.86849]"
39000,3,"[0.99899,1.00000,1.00000,0.90794,0.89125]"
40500,3,"[0.99899,1.00000,0.99848,0.92969,0.89378]"
42000,3,"[0.99798,0.99950,0.99747,0.91249,0.90238]"
43500,3,"[0.99798,1.00000,0.99949,0.92261,0.90541]"
45000,3,"[0.99899,1.00000,0.99949,0.93424,0.91705]"
46500,3,"[0.99899,1.00000,1.00000,0.95397,0.91654]"
48000,3,"[0.99747,1.00000,1.00000,0.93778,0.92160]"
49500,3,"[0.99949,1.00000,0.99949,0.93222,0.94385]"
51000,3,"[1.00000,1.00000,0.99899,0.94335,0.93930]"
52500,3,"[0.99949,0.99950,0.99949,0.96257,0.92969]"
54000,3,"[0.99899,1.00000,1.00000,0.96156,0.93778]"
55500,3,"[0.98939,0.99899,0.99949,0.96055,0.93627]"
57000,3,"[0.99899,1.00000,0.99949,0.97167,0.94638]"
58500,3,"[0.99949,1.00000,1.00000,0.95448,0.95346]"
60000,3,"[0.99798,0.99950,1.00000,0.96156,0.95245]"
61500,3,"[0.99899,0.99950,0.99949,0.96510,0.95346]"
63000,3,"[1.00000,1.00000,1.00000,0.97269,0.95953]"
64500,3,"[0.99697,1.00000,0.99848,0.97623,0.94992]"
66000,3,"[0.99545,1.00000,1.00000,0.96965,0.94638]"
67500,3,"[0.99646,1.00000,0.99899,0.95903,0.95701]"
69000,3,"[1.00000,1.00000,1.00000,0.97673,0.96510]"
70500,3,"[0.99949,1.00000,1.00000,0.97673,0.96308]"
72000,3,"[0.99899,1.00000,1.00000,0.97117,0.96763]"
73500,3,"[1.00000,0.99950,1.00000,0.97774,0.96004]"
75000,3,"[1.00000,1.00000,1.00000,0.98179,0.97066]"
76500,3,"[0.99899,1.00000,0.99949,0.97825,0.97269]"
78000,3,"[0.99242,1.00000,1.00000,0.97269,0.96915]"
79500,3,"[0.99899,1.00000,1.00000,0.97977,0.96915]"
81000,3,"[1.00000,1.00000,1.00000,0.98432,0.98584]"
82500,3,"[0.99848,1.00000,0.99949,0.98230,0.95751]"
84000,3,"[1.00000,1.00000,1.00000,0.98735,0.97623]"
85500,3,"[0.99899,1.00000,1.00000,0.98331,0.97926]"
87000,3,"[1.00000,1.00000,0.99949,0.98735,0.98179]"
88500,3,"[1.00000,1.00000,0.99949,0.98685,0.97876]"
90000,3,"[1.00000,1.00000,1.00000,0.98786,0.97521]"
91500,3,"[0.99090,1.00000,1.00000,0.98381,0.97774]"
93000,3,"[0.98181,1.00000,0.99949,0.98685,0.97977]"
94500,3,"[1.00000,1.00000,1.00000,0.99090,0.98179]"
96000,3,"[1.00000,1.00000,1.00000,0.98988,0.97926]"
97500,3,"[1.00000,1.00000,1.00000,0.99241,0.97066]"
99000,3,"[1.00000,1.00000,1.00000,0.98837,0.97623]"
100500,3,"[1.00000,1.00000,1.00000,0.98634,0.98533]"
