passo,acao,concat
0,4,"[0.21021,0.07146,0.06465,0.06829,0.06677]"
1500,4,"[0.52602,0.60946,0.59747,0.18007,0.15933]"
3000,4,"[0.61546,0.63764,0.61212,0.16995,0.18058]"
4500,4,"[0.68469,0.64217,0.64747,0.15984,0.16945]"
6000,4,"[0.69025,0.63966,0.65303,0.16995,0.17501]"
7500,4,"[0.67863,0.64318,0.66364,0.18412,0.15529]"
9000,4,"[0.68368,0.65325,0.66566,0.17704,0.15832]"
10500,4,"[0.67559,0.63865,0.67929,0.18007,0.17906]"
12000,4,"[0.79737,0.81731,0.87778,0.22711,0.21700]"
13500,4,"[1.00000,0.99849,1.00000,0.24987,0.21952]"
15000,4,"[0.97928,1.00000,1.00000,0.26808,0.24482]"
16500,4,"[1.00000,1.00000,1.00000,0.29287,0.26909]"
18000,4,"[1.00000,1.00000,1.00000,0.30855,0.29489]"
19500,4,"[1.00000,1.00000,1.00000,0.32271,0.31361]"
21000,4,"[1.00000,1.00000,0.99949,0.32878,0.33687]"
22500,4,"[1.00000,1.00000,1.00000,0.35357,0.32676]"
24000,4,"[1.00000,1.00000,0.99949,0.32271,0.33131]"
25500,4,"[1.00000,1.00000,1.00000,0.34143,0.34547]"
27000,4,"[1.00000,0.99950,1.00000,0.33940,0.34345]"
28500,4,"[1.00000,1.00000,1.00000,0.34092,0.32929]"
30000,4,"[1.00000,1.00000,1.00000,0.34901,0.33890]"
31500,4,"[1.00000,1.00000,1.00000,0.35154,0.33485]"
33000,4,"[1.00000,1.00000,1.00000,0.36216,0.36065]"
34500,4,"[1.00000,1.00000,1.00000,0.32726,0.35964]"
36000,4,"[1.00000,1.00000,1.00000,0.33991,0.35508]"
37500,4,"[1.00000,1.00000,1.00000,0.34800,0.35812]"
39000,4,"[1.00000,1.00000,1.00000,0.33738,0.37886]"
40500,4,"[1.00000,1.00000,1.00000,0.32170,0.35964]"
42000,4,"[1.00000,1.00000,1.00000,0.33738,0.35053]"
43500,4,"[1.00000,1.00000,1.00000,0.34952,0.35154]"
45000,4,"[1.00000,1.00000,1.00000,0.35205,0.37178]"
46500,4,"[0.99899,0.99950,1.00000,0.35711,0.35306]"
48000,4,"[1.00000,1.00000,1.00000,0.34547,0.36571]"
49500,4,"[1.00000,1.00000,1.00000,0.34901,0.37481]"
51000,4,"[1.00000,1.00000,1.00000,0.35104,0.37936]"
52500,4,"[1.00000,1.00000,1.00000,0.35610,0.40415]"
54000,4,"[1.00000,1.00000,1.00000,0.36267,0.39049]"
55500,4,"[1.00000,1.00000,1.00000,0.36571,0.39454]"
57000,4,"[1.00000,1.00000,1.00000,0.36722,0.41275]"
58500,4,"[1.00000,1.00000,1.00000,0.40415,0.44310]"
60000,4,"[1.00000,1.00000,1.00000,0.40465,0.47749]"
61500,4,"[1.00000,1.00000,1.00000,0.39100,0.45068]"
63000,4,"[1.00000,1.00000,1.00000,0.42438,0.49621]"
64500,4,"[1.00000,1.00000,1.00000,0.40921,0.49368]"
66000,4,"[1.00000,1.00000,1.00000,0.42792,0.48154]"
67500,4,"[1.00000,1.00000,1.00000,0.43450,0.57208]"
69000,4,"[1.00000,1.00000,1.00000,0.46181,0.59788]"
70500,4,"[0.99899,1.00000,1.00000,0.45473,0.57967]"
72000,4,"[1.00000,1.00000,1.00000,0.51340,0.66313]"
73500,4,"[1.00000,1.00000,1.00000,0.53768,0.64492]"
75000,4,"[1.00000,1.00000,1.00000,0.57613,0.70663]"
76500,4,"[1.00000,0.99950,1.00000,0.59332,0.74355]"
78000,4,"[1.00000,1.00000,1.00000,0.62671,0.76783]"
79500,4,"[1.00000,1.00000,1.00000,0.64542,0.76480]"
81000,4,"[1.00000,1.00000,1.00000,0.69702,0.77744]"
82500,4,"[1.00000,1.00000,1.00000,0.69853,0.78604]"
84000,4,"[1.00000,1.00000,1.00000,0.72382,0.77845]"
85500,4,"[1.00000,1.00000,1.00000,0.71725,0.80475]"
87000,4,"[1.00000,1.00000,1.00000,0.73698,0.77795]"
88500,4,"[1.00000,1.00000,1.00000,0.73343,0.79868]"
90000,4,"[1.00000,1.00000,1.00000,0.74760,0.81133]"
91500,4,"[1.00000,1.00000,1.00000,0.76125,0.82701]"
93000,4,"[1.00000,1.00000,1.00000,0.75670,0.80931]"
94500,4,"[1.00000,1.00000,0.99949,0.74406,0.80121]"
96000,4,"[1.00000,1.00000,1.00000,0.76480,0.81386]"
97500,4,"[1.00000,0.99950,1.00000,0.76378,0.81841]"
99000,4,"[1.00000,1.00000,1.00000,0.76429,0.82903]"
100500,4,"[1.00000,1.00000,1.00000,0.78503,0.85382]"
