passo,acao,concat
0,4,"[0.20625,0.02678,0.01965,0.09197,0.08967]"
1500,4,"[0.55724,0.61091,0.61713,0.16776,0.17629]"
3000,4,"[0.58396,0.61950,0.62922,0.15109,0.18085]"
4500,4,"[0.68129,0.64881,0.66196,0.17837,0.18186]"
6000,4,"[0.68785,0.63567,0.66398,0.17888,0.15907]"
7500,4,"[0.81089,0.83375,0.91486,0.17433,0.18997]"
9000,4,"[0.99950,1.00000,0.99950,0.17888,0.19048]"
10500,4,"[1.00000,1.00000,1.00000,0.20162,0.21530]"
12000,4,"[0.99950,1.00000,0.99345,0.21475,0.22138]"
13500,4,"[0.95411,0.99646,0.99345,0.24406,0.22644]"
15000,4,"[1.00000,0.99343,0.99144,0.22890,0.22543]"
16500,4,"[1.00000,0.99949,1.00000,0.23951,0.24873]"
18000,4,"[1.00000,0.99343,1.00000,0.28499,0.28926]"
19500,4,"[1.00000,1.00000,1.00000,0.30167,0.28116]"
21000,4,"[1.00000,0.99848,1.00000,0.32996,0.29331]"
22500,4,"[1.00000,1.00000,1.00000,0.30975,0.30952]"
24000,4,"[1.00000,1.00000,1.00000,0.34664,0.32016]"
25500,4,"[1.00000,1.00000,1.00000,0.32946,0.32118]"
28500,4,"[1.00000,1.00000,1.00000,0.32895,0.32270]"
30000,4,"[1.00000,0.99495,1.00000,0.36635,0.33384]"
31500,4,"[1.00000,1.00000,1.00000,0.35018,0.33131]"
33000,4,"[1.00000,1.00000,1.00000,0.33805,0.33333]"
34500,4,"[0.99899,1.00000,1.00000,0.34310,0.34245]"
36000,4,"[1.00000,1.00000,1.00000,0.34007,0.34853]"
37500,4,"[0.99950,0.99949,1.00000,0.35068,0.34853]"
39000,4,"[1.00000,1.00000,1.00000,0.34816,0.35005]"
40500,4,"[0.99950,1.00000,1.00000,0.34462,0.33840]"
42000,4,"[1.00000,1.00000,1.00000,0.34310,0.35562]"
43500,4,"[0.99950,1.00000,1.00000,0.33451,0.36829]"
45000,4,"[1.00000,1.00000,1.00000,0.33350,0.37994]"
46500,4,"[1.00000,1.00000,1.00000,0.33906,0.35917]"
48000,4,"[0.99798,1.00000,0.99899,0.34866,0.36424]"
49500,4,"[1.00000,1.00000,1.00000,0.34967,0.36170]"
51000,4,"[1.00000,1.00000,1.00000,0.34209,0.37741]"
52500,4,"[1.00000,1.00000,1.00000,0.34411,0.38906]"
54000,4,"[1.00000,1.00000,1.00000,0.37342,0.42401]"
55500,4,"[1.00000,1.00000,1.00000,0.36736,0.43212]"
57000,4,"[1.00000,0.99949,1.00000,0.37746,0.40679]"
58500,4,"[1.00000,1.00000,1.00000,0.36635,0.45542]"
60000,4,"[1.00000,1.00000,1.00000,0.39363,0.44478]"
61500,4,"[1.00000,1.00000,1.00000,0.40020,0.47011]"
63000,4,"[1.00000,1.00000,1.00000,0.39666,0.47720]"
64500,4,"[1.00000,1.00000,1.00000,0.40930,0.48886]"
66000,4,"[1.00000,1.00000,1.00000,0.40627,0.48582]"
67500,4,"[1.00000,1.00000,1.00000,0.43406,0.48278]"
69000,4,"[1.00000,1.00000,1.00000,0.45478,0.48683]"
70500,4,"[1.00000,1.00000,1.00000,0.45225,0.48430]"
72000,4,"[1.00000,1.00000,1.00000,0.48711,0.51368]"
73500,4,"[1.00000,1.00000,1.00000,0.53613,0.52026]"
75000,4,"[1.00000,1.00000,1.00000,0.53158,0.55268]"
76500,4,"[1.00000,1.00000,1.00000,0.58060,0.56282]"
78000,4,"[1.00000,1.00000,1.00000,0.56796,0.59828]"
79500,4,"[1.00000,1.00000,1.00000,0.59222,0.63374]"
81000,4,"[1.00000,1.00000,1.00000,0.60940,0.63070]"
82500,4,"[1.00000,1.00000,1.00000,0.67610,0.66109]"
84000,4,"[1.00000,1.00000,1.00000,0.66145,0.68845]"
85500,4,"[1.00000,1.00000,1.00000,0.64881,0.70162]"
87000,4,"[1.00000,1.00000,1.00000,0.71046,0.71074]"
88500,4,"[1.00000,1.00000,1.00000,0.69833,0.73151]"
90000,4,"[1.00000,1.00000,1.00000,0.74987,0.78116]"
91500,4,"[1.00000,0.99949,1.00000,0.73320,0.75785]"
93000,4,"[1.00000,1.00000,1.00000,0.73118,0.74417]"
94500,4,"[1.00000,1.00000,1.00000,0.75139,0.79534]"
96000,4,"[1.00000,1.00000,1.00000,0.77665,0.81763]"
97500,4,"[1.00000,1.00000,1.00000,0.76150,0.80598]"
99000,4,"[1.00000,1.00000,1.00000,0.78828,0.80446]"
100500,4,"[1.00000,1.00000,1.00000,0.78322,0.81459]"
