passo,acao,concat
0,3,"[0.07879,0.12008,0.10848,0.10415,0.10212]"
1500,3,"[0.52323,0.56963,0.61806,0.17088,0.18200]"
3000,1,"[0.51414,0.59334,0.59788,0.19919,0.22042]"
4500,4,"[0.57121,0.61554,0.58829,0.22700,0.22144]"
6000,2,"[0.66768,0.62311,0.64279,0.27351,0.26896]"
7500,4,"[0.65556,0.66448,0.66398,0.26087,0.25784]"
9000,4,"[0.68838,0.71998,0.72452,0.22245,0.23761]"
10500,0,"[0.69798,0.70383,0.68971,0.32861,0.32710]"
12000,0,"[0.70404,0.69223,0.69828,0.32963,0.33064]"
13500,4,"[0.85253,0.97275,0.95610,0.33316,0.32406]"
15000,4,"[0.99242,1.00000,0.99899,0.33064,0.33316]"
16500,3,"[0.99949,0.99899,0.99899,0.33822,0.34125]"
18000,3,"[0.99747,0.99849,0.99445,0.34176,0.32356]"
19500,2,"[0.99949,0.99950,0.99950,0.34075,0.33519]"
21000,2,"[0.99949,1.00000,1.00000,0.34226,0.34479]"
22500,3,"[1.00000,0.99294,0.99596,0.35592,0.33519]"
24000,0,"[0.99899,1.00000,0.99798,0.34934,0.32508]"
25500,1,"[0.99949,1.00000,1.00000,0.35490,0.35844]"
27000,1,"[0.99848,1.00000,0.92886,0.34429,0.33316]"
28500,0,"[0.96263,1.00000,1.00000,0.35490,0.31901]"
30000,0,"[0.99949,0.99849,0.99596,0.35794,0.34681]"
31500,4,"[1.00000,0.99395,1.00000,0.32760,0.32963]"
33000,3,"[1.00000,1.00000,1.00000,0.34075,0.31850]"
34500,3,"[1.00000,1.00000,1.00000,0.32912,0.32406]"
36000,1,"[1.00000,1.00000,1.00000,0.34075,0.33974]"
37500,1,"[0.99949,1.00000,1.00000,0.36957,0.33367]"
39000,0,"[1.00000,0.99899,1.00000,0.33266,0.36400]"
40500,2,"[1.00000,1.00000,1.00000,0.35389,0.35794]"
42000,1,"[1.00000,0.99950,1.00000,0.34378,0.37310]"
43500,0,"[1.00000,1.00000,1.00000,0.33266,0.40748]"
45000,0,"[0.99949,1.00000,1.00000,0.36097,0.47826]"
46500,3,"[1.00000,1.00000,1.00000,0.36400,0.50101]"
48000,0,"[0.99848,1.00000,1.00000,0.42821,0.56876]"
49500,4,"[1.00000,1.00000,1.00000,0.41860,0.57179]"
51000,0,"[0.99798,0.99950,1.00000,0.53236,0.65925]"
52500,4,"[1.00000,1.00000,1.00000,0.49646,0.64863]"
54000,2,"[1.00000,1.00000,1.00000,0.56067,0.71132]"
55500,1,"[1.00000,1.00000,1.00000,0.63195,0.74065]"
57000,2,"[1.00000,1.00000,1.00000,0.65116,0.78716]"
58500,2,"[1.00000,1.00000,1.00000,0.69869,0.80789]"
60000,0,"[0.98939,0.99950,1.00000,0.71992,0.84934]"
61500,1,"[1.00000,1.00000,1.00000,0.75228,0.85945]"
63000,1,"[0.99949,1.00000,1.00000,0.74267,0.87412]"
64500,2,"[1.00000,1.00000,1.00000,0.74570,0.86704]"
66000,3,"[1.00000,1.00000,1.00000,0.75379,0.87007]"
67500,3,"[1.00000,1.00000,1.00000,0.75177,0.87917]"
69000,0,"[1.00000,1.00000,1.00000,0.80182,0.89181]"
70500,1,"[1.00000,0.99950,1.00000,0.81446,0.90698]"
72000,3,"[0.99949,0.99950,1.00000,0.78311,0.87310]"
73500,3,"[1.00000,1.00000,1.00000,0.80940,0.89029]"
75000,2,"[1.00000,1.00000,1.00000,0.83468,0.90546]"
76500,2,"[0.99899,1.00000,1.00000,0.82710,0.91456]"
78000,3,"[0.99949,1.00000,1.00000,0.81749,0.90142]"
79500,3,"[1.00000,1.00000,1.00000,0.83316,0.90748]"
81000,0,"[1.00000,1.00000,1.00000,0.85187,0.93225]"
82500,3,"[1.00000,1.00000,1.00000,0.85339,0.91052]"
84000,0,"[0.99949,1.00000,1.00000,0.85844,0.92366]"
85500,1,"[1.00000,0.99950,1.00000,0.87007,0.92467]"
87000,2,"[1.00000,1.00000,1.00000,0.85693,0.93630]"
88500,0,"[1.00000,1.00000,0.99899,0.86400,0.94742]"
90000,4,"[1.00000,1.00000,1.00000,0.86148,0.93579]"
91500,2,"[1.00000,1.00000,1.00000,0.87715,0.93124]"
93000,2,"[1.00000,0.99950,1.00000,0.85035,0.92770]"
94500,1,"[1.00000,1.00000,1.00000,0.87816,0.93731]"
96000,3,"[1.00000,1.00000,1.00000,0.87462,0.93680]"
97500,1,"[1.00000,1.00000,1.00000,0.89282,0.94692]"
99000,2,"[1.00000,1.00000,1.00000,0.88827,0.93478]"
100500,0,"[0.99949,1.00000,1.00000,0.89029,0.95046]"
