passo,acao,concat
0,0,"[0.02316,0.05207,0.04198,0.15513,0.13636]"
1500,0,"[0.42195,0.58140,0.59231,0.22941,0.21768]"
3000,3,"[0.48590,0.59403,0.60698,0.21627,0.22525]"
4500,4,"[0.53776,0.61678,0.63885,0.22031,0.21162]"
6000,2,"[0.53122,0.67897,0.68386,0.29914,0.29747]"
7500,2,"[0.52266,0.79879,0.79666,0.32340,0.31515]"
9000,2,"[0.53978,0.90900,0.95953,0.34108,0.32576]"
10500,1,"[0.51662,0.98534,0.99393,0.32744,0.34394]"
12000,4,"[0.85247,0.99899,0.99899,0.34209,0.33485]"
13500,4,"[0.99295,0.99747,0.99697,0.33805,0.29949]"
15000,2,"[1.00000,0.99949,0.99949,0.33704,0.33636]"
16500,2,"[0.99799,0.99646,0.99899,0.32239,0.33232]"
18000,3,"[1.00000,1.00000,1.00000,0.32239,0.33485]"
19500,0,"[0.99950,1.00000,0.99949,0.34462,0.32980]"
21000,3,"[1.00000,1.00000,1.00000,0.35270,0.31364]"
22500,1,"[1.00000,1.00000,1.00000,0.33603,0.33131]"
24000,3,"[1.00000,1.00000,1.00000,0.34007,0.36010]"
25500,0,"[1.00000,1.00000,1.00000,0.32895,0.33687]"
27000,3,"[1.00000,1.00000,1.00000,0.34361,0.33434]"
28500,1,"[1.00000,1.00000,1.00000,0.35624,0.34293]"
30000,0,"[1.00000,1.00000,1.00000,0.34563,0.34646]"
31500,4,"[1.00000,1.00000,1.00000,0.33855,0.34394]"
33000,3,"[1.00000,1.00000,1.00000,0.33199,0.34596]"
34500,3,"[1.00000,1.00000,1.00000,0.33603,0.34949]"
36000,3,"[1.00000,1.00000,1.00000,0.31531,0.33788]"
37500,4,"[1.00000,1.00000,1.00000,0.32491,0.32828]"
39000,1,"[1.00000,1.00000,1.00000,0.32643,0.36111]"
40500,2,"[1.00000,1.00000,1.00000,0.34462,0.38788]"
42000,1,"[1.00000,1.00000,1.00000,0.35321,0.49091]"
43500,3,"[1.00000,1.00000,1.00000,0.37191,0.52020]"
45000,2,"[1.00000,1.00000,1.00000,0.42698,0.59242]"
46500,4,"[1.00000,1.00000,1.00000,0.41587,0.56717]"
48000,4,"[1.00000,1.00000,1.00000,0.41789,0.56818]"
49500,1,"[1.00000,1.00000,1.00000,0.51390,0.67374]"
51000,4,"[1.00000,1.00000,1.00000,0.50177,0.66313]"
52500,3,"[1.00000,1.00000,1.00000,0.54068,0.69747]"
54000,3,"[1.00000,1.00000,0.99949,0.56089,0.70505]"
55500,0,"[0.99899,0.99949,0.99949,0.60940,0.79394]"
57000,2,"[0.99899,1.00000,1.00000,0.62809,0.82475]"
58500,0,"[0.99144,1.00000,0.99595,0.65589,0.85051]"
60000,1,"[1.00000,0.99949,1.00000,0.69227,0.87475]"
61500,2,"[1.00000,1.00000,1.00000,0.68823,0.87323]"
63000,3,"[0.99648,1.00000,1.00000,0.71046,0.87525]"
64500,0,"[0.99950,0.99747,1.00000,0.75695,0.89040]"
66000,0,"[0.99899,0.99949,0.99949,0.78474,0.89949]"
67500,1,"[0.99899,1.00000,1.00000,0.76150,0.90051]"
69000,1,"[0.99950,1.00000,1.00000,0.78525,0.90354]"
70500,1,"[1.00000,1.00000,1.00000,0.79232,0.92121]"
72000,3,"[0.99950,1.00000,1.00000,0.79434,0.91162]"
73500,4,"[1.00000,1.00000,1.00000,0.73775,0.87576]"
75000,1,"[1.00000,1.00000,1.00000,0.79181,0.90960]"
76500,0,"[1.00000,1.00000,1.00000,0.82466,0.92778]"
78000,3,"[1.00000,1.00000,1.00000,0.78322,0.91465]"
79500,1,"[1.00000,0.99949,0.99949,0.82213,0.93434]"
81000,2,"[1.00000,1.00000,1.00000,0.81304,0.92828]"
82500,2,"[1.00000,1.00000,1.00000,0.82062,0.91919]"
84000,3,"[1.00000,1.00000,1.00000,0.80546,0.92374]"
85500,2,"[1.00000,1.00000,1.00000,0.82264,0.93182]"
87000,4,"[1.00000,1.00000,1.00000,0.78777,0.91768]"
88500,3,"[1.00000,1.00000,1.00000,0.82112,0.91717]"
90000,2,"[1.00000,1.00000,1.00000,0.82213,0.94141]"
91500,0,"[1.00000,1.00000,1.00000,0.83022,0.94596]"
93000,1,"[1.00000,1.00000,1.00000,0.83426,0.93687]"
94500,0,"[1.00000,0.99949,1.00000,0.86256,0.94848]"
96000,3,"[1.00000,1.00000,1.00000,0.84538,0.93586]"
97500,4,"[1.00000,1.00000,1.00000,0.79434,0.91667]"
99000,4,"[1.00000,1.00000,1.00000,0.79687,0.90859]"
100500,4,"[1.00000,1.00000,1.00000,0.77564,0.90253]"
