passo,acao,concat
0,4,"[0.27795,0.15205,0.03994,0.02986,0.03523]"
1500,4,"[0.49799,0.50482,0.49646,0.20547,0.18973]"
3000,4,"[0.50554,0.49873,0.51062,0.18927,0.20835]"
4500,1,"[0.51208,0.57070,0.58999,0.33654,0.31706]"
6000,4,"[0.60423,0.66346,0.66532,0.33401,0.30951]"
7500,2,"[0.60775,0.67765,0.66380,0.33148,0.32209]"
9000,3,"[0.64199,0.71110,0.74570,0.33097,0.31052]"
10500,0,"[0.60977,0.74759,0.76441,0.36336,0.37242]"
12000,0,"[0.60524,0.76432,0.79221,0.43573,0.44137]"
13500,4,"[0.66012,0.79625,0.80182,0.38563,0.41621]"
15000,4,"[0.68228,0.84187,0.85642,0.39423,0.41319]"
16500,1,"[0.67321,0.83578,0.86350,0.50202,0.51988]"
18000,3,"[0.68429,0.93766,0.94894,0.50860,0.52290]"
19500,3,"[0.69889,0.97162,0.96411,0.54453,0.55259]"
21000,4,"[0.76687,0.97263,0.97118,0.53340,0.52189]"
22500,1,"[0.74924,0.96959,0.97371,0.60779,0.62104]"
24000,0,"[0.69486,0.95844,0.97118,0.68978,0.72572]"
25500,3,"[0.72054,0.98378,0.98281,0.66751,0.70508]"
27000,4,"[0.86455,0.99290,0.99444,0.65283,0.67791]"
28500,2,"[0.85347,0.99088,0.99444,0.68674,0.76044]"
30000,1,"[0.84844,0.99290,0.99494,0.75152,0.81329]"
31500,0,"[0.82377,0.98327,0.98584,0.81680,0.84902]"
33000,2,"[0.88822,0.99544,0.99292,0.84059,0.87972]"
34500,0,"[0.85096,0.99341,0.99090,0.88917,0.88978]"
36000,1,"[0.89627,0.99797,0.99393,0.89575,0.91948]"
37500,1,"[0.90181,0.99645,0.99292,0.91346,0.91797]"
39000,3,"[0.98338,0.99899,0.99899,0.89879,0.87267]"
40500,1,"[0.97583,0.99899,0.99494,0.95142,0.94565]"
42000,2,"[0.98691,1.00000,0.99848,0.93573,0.94565]"
43500,0,"[0.96274,0.99696,0.99747,0.96306,0.94514]"
45000,4,"[0.99950,0.99848,0.99949,0.94130,0.92854]"
46500,1,"[0.97734,0.99848,1.00000,0.96457,0.96829]"
48000,4,"[0.99748,0.99848,0.99848,0.91043,0.91948]"
49500,3,"[0.99698,0.99949,1.00000,0.95901,0.94766]"
51000,3,"[0.99295,1.00000,0.99899,0.95597,0.94565]"
52500,4,"[0.99799,1.00000,1.00000,0.93674,0.91746]"
54000,4,"[1.00000,1.00000,1.00000,0.92055,0.91394]"
55500,1,"[0.99748,1.00000,0.99949,0.96812,0.97232]"
57000,2,"[0.99899,1.00000,0.99949,0.98178,0.97735]"
58500,2,"[0.99295,0.99899,1.00000,0.98128,0.97534]"
60000,1,"[0.98691,0.99747,0.99899,0.97014,0.96980]"
61500,1,"[0.99899,1.00000,1.00000,0.98735,0.98742]"
63000,4,"[0.99496,1.00000,1.00000,0.97166,0.96175]"
64500,4,"[0.99849,1.00000,1.00000,0.96255,0.93256]"
66000,2,"[0.99899,0.99949,1.00000,0.99291,0.98691]"
67500,1,"[0.99849,1.00000,0.99949,0.99140,0.98641]"
69000,0,"[0.99194,0.99797,0.99848,0.99646,0.99195]"
70500,4,"[0.98842,1.00000,1.00000,0.97672,0.97836]"
72000,2,"[0.99950,1.00000,0.99646,0.98279,0.98591]"
73500,2,"[0.99748,1.00000,0.99747,0.98128,0.98541]"
75000,0,"[0.99597,0.99899,0.99899,0.99291,0.98591]"
76500,3,"[1.00000,1.00000,1.00000,0.99545,0.99094]"
78000,2,"[0.99748,1.00000,1.00000,0.99949,0.98792]"
79500,1,"[0.98842,0.99949,0.99899,0.99190,0.98893]"
81000,4,"[1.00000,1.00000,1.00000,0.98684,0.98641]"
82500,1,"[0.99245,0.99949,0.99596,0.98988,0.98541]"
84000,3,"[1.00000,1.00000,1.00000,0.98937,0.98893]"
85500,0,"[0.99899,0.99949,0.98938,0.99545,0.98943]"
87000,1,"[0.99748,1.00000,1.00000,0.99545,0.99346]"
88500,4,"[1.00000,1.00000,1.00000,0.99291,0.97383]"
90000,3,"[0.99950,1.00000,0.99949,0.99140,0.98440]"
91500,1,"[0.99345,1.00000,1.00000,0.98684,0.98390]"
93000,0,"[0.99396,1.00000,0.99949,0.99494,0.99346]"
94500,4,"[1.00000,1.00000,1.00000,0.99443,0.99597]"
96000,4,"[0.99698,1.00000,1.00000,0.98128,0.98390]"
97500,0,"[0.99446,1.00000,0.99949,0.99545,0.99396]"
99000,1,"[0.99748,1.00000,1.00000,1.00000,0.98691]"
100500,2,"[1.00000,0.99949,1.00000,0.99646,0.99648]"
