passo,acao,concat
0,3,"[0.03374,0.20375,0.26542,0.08350,0.11475]"
1500,3,"[0.50504,0.50025,0.49343,0.20597,0.20181]"
3000,3,"[0.53021,0.61480,0.60920,0.28543,0.27277]"
4500,1,"[0.58459,0.64825,0.65824,0.32743,0.30851]"
6000,1,"[0.61128,0.66548,0.66431,0.32237,0.30851]"
7500,4,"[0.62991,0.66751,0.66734,0.32287,0.31303]"
9000,1,"[0.63948,0.66396,0.66481,0.35071,0.34323]"
10500,3,"[0.64955,0.68677,0.69009,0.35223,0.34172]"
12000,0,"[0.59718,0.69995,0.69515,0.45040,0.45747]"
13500,0,"[0.59164,0.68829,0.67341,0.55364,0.56970]"
15000,0,"[0.59466,0.68322,0.67796,0.58957,0.64620]"
16500,3,"[0.65509,0.84085,0.82053,0.61032,0.64972]"
18000,3,"[0.72004,0.97212,0.97169,0.63057,0.64972]"
19500,0,"[0.66868,0.95489,0.95450,0.73785,0.78510]"
21000,0,"[0.61782,0.94526,0.95551,0.78036,0.82536]"
22500,3,"[0.73364,0.99088,0.99090,0.77783,0.83191]"
24000,4,"[0.90030,0.99645,0.99494,0.73735,0.74635]"
25500,2,"[0.95217,0.99645,0.99747,0.80769,0.82386]"
27000,3,"[0.98792,0.99848,0.99848,0.82439,0.82637]"
28500,2,"[0.98439,0.99848,0.99798,0.84868,0.89129]"
30000,2,"[0.98036,0.99442,0.99899,0.84818,0.89230]"
31500,1,"[0.97029,0.99797,0.99747,0.88006,0.92451]"
33000,3,"[0.99446,0.99848,0.99899,0.90233,0.92753]"
34500,2,"[0.99547,0.99544,0.99949,0.92358,0.92552]"
36000,3,"[0.99245,0.99848,0.99949,0.90688,0.92199]"
37500,1,"[1.00000,0.99848,0.99949,0.94332,0.95924]"
39000,1,"[0.99446,0.99848,0.99848,0.96356,0.95219]"
40500,3,"[0.98842,1.00000,1.00000,0.94231,0.92602]"
42000,0,"[0.99396,0.99899,0.99848,0.97065,0.97282]"
43500,3,"[0.99698,0.99949,1.00000,0.95597,0.97534]"
45000,3,"[0.99899,0.99899,0.99949,0.96204,0.97232]"
46500,1,"[0.99295,1.00000,0.99747,0.96356,0.96678]"
48000,1,"[0.99597,0.99949,0.99949,0.97672,0.97735]"
49500,3,"[0.99899,0.99949,0.99899,0.95951,0.97182]"
51000,1,"[0.99597,1.00000,0.99899,0.98279,0.98691]"
52500,4,"[0.99849,1.00000,0.99848,0.96255,0.96125]"
54000,2,"[1.00000,1.00000,0.99848,0.97166,0.98239]"
55500,1,"[0.99799,0.99949,1.00000,0.98026,0.98541]"
57000,4,"[1.00000,0.99899,1.00000,0.97824,0.95622]"
58500,3,"[1.00000,1.00000,1.00000,0.97217,0.97031]"
60000,4,"[0.99950,0.99747,1.00000,0.95445,0.95068]"
61500,2,"[0.99799,1.00000,1.00000,0.97014,0.97635]"
63000,3,"[0.99748,1.00000,1.00000,0.97773,0.97937]"
64500,1,"[0.99799,0.99949,0.99949,0.99140,0.98138]"
66000,1,"[0.99698,0.99949,0.99848,0.98785,0.99547]"
67500,0,"[0.98691,0.99797,0.99899,0.98026,0.98742]"
69000,0,"[0.99799,0.99696,0.99949,0.99190,0.99144]"
70500,0,"[0.99396,0.99747,0.99848,0.98532,0.98188]"
72000,3,"[0.99799,1.00000,1.00000,0.98583,0.98792]"
73500,2,"[0.99849,0.99899,1.00000,0.99393,0.99195]"
75000,4,"[0.99950,1.00000,0.99899,0.97115,0.96829]"
76500,1,"[0.99748,0.99899,0.99949,0.99291,0.99044]"
78000,0,"[0.99648,0.99949,0.99798,0.99494,0.99094]"
79500,3,"[0.99899,1.00000,0.99949,0.98128,0.98490]"
81000,2,"[1.00000,1.00000,1.00000,0.99140,0.99195]"
82500,4,"[0.98238,0.99949,0.99949,0.98279,0.98239]"
84000,1,"[0.99950,1.00000,1.00000,0.99696,0.99295]"
85500,3,"[0.99547,1.00000,0.99949,0.98026,0.97685]"
87000,0,"[0.99748,1.00000,1.00000,0.99747,0.99295]"
88500,1,"[0.99496,0.99899,0.99899,0.99545,0.99648]"
90000,1,"[0.99799,1.00000,0.99899,0.99393,0.99094]"
91500,1,"[0.99950,1.00000,0.99899,0.98735,0.99547]"
93000,3,"[0.99950,0.99949,0.99949,0.98431,0.98088]"
94500,2,"[0.99899,1.00000,0.99949,0.99190,0.99295]"
96000,3,"[0.99899,1.00000,1.00000,0.98735,0.98691]"
97500,2,"[0.99748,1.00000,0.99949,0.98128,0.98541]"
99000,3,"[1.00000,1.00000,1.00000,0.98583,0.99597]"
100500,3,"[0.99849,1.00000,1.00000,0.98988,0.97735]"
