passo,acao,concat
0,1,"[0.05539,0.14496,0.18554,0.08654,0.12481]"
1500,1,"[0.50655,0.49417,0.50455,0.30314,0.31002]"
3000,1,"[0.56445,0.55043,0.62791,0.34109,0.32662]"
4500,1,"[0.60272,0.66244,0.69110,0.36285,0.36487]"
6000,1,"[0.64451,0.71161,0.73862,0.41043,0.41822]"
7500,1,"[0.70544,0.77851,0.77452,0.45749,0.48415]"
9000,1,"[0.70443,0.81500,0.80384,0.48634,0.51938]"
10500,1,"[0.72155,0.82413,0.81951,0.52733,0.56517]"
12000,1,"[0.76334,0.82413,0.83771,0.54200,0.58027]"
13500,1,"[0.75529,0.85808,0.85794,0.55972,0.58983]"
15000,1,"[0.76183,0.89762,0.88423,0.59767,0.64670]"
16500,1,"[0.72759,0.92245,0.92366,0.62905,0.73125]"
18000,1,"[0.81621,0.95438,0.94287,0.71154,0.78208]"
19500,1,"[0.81168,0.98125,0.96967,0.75709,0.84952]"
21000,1,"[0.82679,0.98885,0.97978,0.80010,0.88022]"
22500,1,"[0.83333,0.99442,0.98382,0.83806,0.88525]"
24000,1,"[0.85247,0.99290,0.99292,0.87348,0.89733]"
25500,1,"[0.84642,0.99240,0.98989,0.90385,0.91495]"
27000,1,"[0.84542,0.99696,0.99596,0.89221,0.93156]"
28500,1,"[0.86405,0.99595,0.99747,0.94383,0.94212]"
30000,1,"[0.86354,0.99747,0.99494,0.92966,0.93608]"
31500,1,"[0.88016,0.99747,0.99697,0.93623,0.95873]"
33000,1,"[0.89527,0.99747,0.99646,0.94585,0.95722]"
34500,1,"[0.90332,0.99848,0.99697,0.96457,0.95320]"
36000,1,"[0.91742,0.99696,0.99747,0.96761,0.96074]"
37500,1,"[0.91793,0.99899,0.99747,0.94180,0.96829]"
39000,1,"[0.93656,0.99949,0.99899,0.98330,0.97484]"
40500,1,"[0.95519,0.99949,0.99848,0.97925,0.97786]"
42000,1,"[0.93907,0.99747,0.99949,0.97470,0.97836]"
43500,1,"[0.97432,0.99899,0.99949,0.98988,0.98591]"
45000,1,"[0.93454,0.99848,0.99949,0.96812,0.95672]"
46500,1,"[0.95921,0.99949,0.99949,0.98431,0.98138]"
48000,1,"[0.96979,1.00000,1.00000,0.99089,0.98691]"
49500,1,"[0.98389,0.99949,1.00000,0.98684,0.99044]"
51000,1,"[0.98892,0.99949,0.99899,0.98785,0.98842]"
52500,1,"[0.98389,0.99949,0.99899,0.98735,0.98943]"
54000,1,"[0.98288,0.99899,0.99899,0.98583,0.98792]"
55500,1,"[0.97835,0.99797,0.99949,0.99140,0.97735]"
57000,1,"[0.99345,1.00000,1.00000,0.99140,0.98691]"
58500,1,"[0.99597,0.99949,1.00000,0.99545,0.99144]"
60000,1,"[0.99345,1.00000,0.99949,0.98988,0.99446]"
61500,1,"[0.99396,1.00000,1.00000,0.98836,0.99497]"
63000,1,"[0.99043,1.00000,0.99949,0.98785,0.99295]"
64500,1,"[0.99648,1.00000,1.00000,0.99494,0.98088]"
66000,1,"[0.99597,0.99899,1.00000,0.99696,0.99144]"
67500,1,"[0.99799,0.99949,0.99848,0.99393,0.99547]"
69000,1,"[0.99899,1.00000,0.99949,0.99747,0.99446]"
70500,1,"[0.99950,0.99899,0.99848,0.98937,0.99144]"
72000,1,"[0.99547,0.99949,0.99949,0.99747,0.99446]"
73500,1,"[0.99245,0.99899,0.99949,0.99443,0.98792]"
75000,1,"[0.99899,1.00000,1.00000,0.99798,0.99497]"
76500,1,"[0.99547,1.00000,1.00000,0.99646,0.99094]"
78000,1,"[0.97986,0.99797,0.99697,0.97672,0.99044]"
79500,1,"[0.99698,1.00000,0.99848,0.99747,0.99446]"
81000,1,"[0.99799,1.00000,0.99949,0.99595,0.98842]"
82500,1,"[0.99446,1.00000,1.00000,0.98785,0.98742]"
84000,1,"[0.99496,1.00000,0.99949,0.99747,0.97433]"
85500,1,"[0.99698,0.99949,0.99949,0.99899,0.99849]"
87000,1,"[0.99748,0.99392,0.99798,0.99646,0.99446]"
88500,1,"[0.99496,0.99949,1.00000,0.99798,0.99497]"
90000,1,"[0.99748,0.99949,0.99646,0.99595,0.99396]"
91500,1,"[0.99295,1.00000,0.99949,0.99798,0.99547]"
93000,1,"[0.99698,0.99848,0.99646,0.99899,0.99396]"
94500,1,"[0.99899,1.00000,1.00000,0.99899,0.99597]"
96000,1,"[0.99547,1.00000,0.99949,0.99848,0.99698]"
97500,1,"[0.99950,1.00000,0.99949,0.99545,0.99698]"
99000,1,"[1.00000,1.00000,1.00000,0.99848,0.99396]"
100500,1,"[0.98640,1.00000,1.00000,0.99595,0.99245]"
