passo,acao,concat
0,2,"[0.14753,0.29042,0.24671,0.07743,0.05838]"
1500,2,"[0.50151,0.49062,0.51972,0.27429,0.27529]"
3000,2,"[0.55891,0.61987,0.64156,0.31123,0.30901]"
4500,2,"[0.63847,0.71414,0.71840,0.34717,0.32813]"
6000,2,"[0.74018,0.75925,0.75784,0.34312,0.32964]"
7500,2,"[0.71198,0.74810,0.75531,0.37905,0.34071]"
9000,2,"[0.74975,0.75114,0.75834,0.40536,0.37292]"
10500,2,"[0.73867,0.76533,0.77048,0.43472,0.39557]"
12000,2,"[0.74371,0.83882,0.85693,0.47318,0.41772]"
13500,2,"[0.74673,0.85656,0.87563,0.51012,0.44741]"
15000,2,"[0.75327,0.86569,0.87361,0.53441,0.45747]"
16500,2,"[0.75478,0.87278,0.88271,0.56933,0.49774]"
18000,2,"[0.74371,0.87126,0.89990,0.60830,0.54102]"
19500,2,"[0.76485,0.89711,0.92366,0.68219,0.60242]"
21000,2,"[0.76838,0.93158,0.94135,0.70496,0.67740]"
22500,2,"[0.76385,0.94830,0.96411,0.75152,0.73276]"
24000,2,"[0.77039,0.97567,0.98079,0.76822,0.74031]"
25500,2,"[0.77241,0.98682,0.99191,0.83553,0.80876]"
27000,2,"[0.79406,0.99595,0.99545,0.85223,0.80221]"
28500,2,"[0.81923,0.99341,0.99747,0.88613,0.84147]"
30000,2,"[0.83535,0.99848,0.99798,0.88209,0.84197]"
31500,2,"[0.83082,0.99747,0.99949,0.92156,0.88374]"
33000,2,"[0.84340,0.99848,0.99545,0.92864,0.88223]"
34500,2,"[0.83585,0.99848,0.99949,0.93219,0.88173]"
36000,2,"[0.83988,0.99949,0.99848,0.95091,0.92803]"
37500,2,"[0.84491,0.99848,0.99949,0.95951,0.91847]"
39000,2,"[0.85650,0.99899,0.99949,0.96913,0.91797]"
40500,2,"[0.86908,0.99797,0.99949,0.95395,0.94011]"
42000,2,"[0.86254,0.99696,0.99899,0.95951,0.94112]"
43500,2,"[0.87311,1.00000,0.99949,0.96862,0.93759]"
45000,2,"[0.88318,1.00000,1.00000,0.96407,0.94816]"
46500,2,"[0.90584,0.99949,0.99949,0.96255,0.94263]"
48000,2,"[0.94612,1.00000,0.99899,0.97267,0.96477]"
49500,2,"[0.97331,1.00000,0.99949,0.98229,0.95118]"
51000,2,"[0.99245,0.99949,0.99949,0.98026,0.96729]"
52500,2,"[0.98288,0.99899,1.00000,0.96964,0.96930]"
54000,2,"[0.95670,1.00000,0.99798,0.96306,0.95974]"
55500,2,"[0.99496,1.00000,0.99949,0.98431,0.97232]"
57000,2,"[0.99094,0.99949,0.99949,0.98583,0.97786]"
58500,2,"[0.98338,0.99595,0.99848,0.98937,0.95873]"
60000,2,"[0.99245,1.00000,1.00000,0.97976,0.95672]"
61500,2,"[0.99899,1.00000,0.99949,0.99291,0.98088]"
63000,2,"[0.99899,0.99797,0.99899,0.98887,0.97534]"
64500,2,"[0.99345,1.00000,0.99949,0.98937,0.98490]"
66000,2,"[0.99597,0.99797,0.99848,0.98988,0.98641]"
67500,2,"[0.99799,1.00000,1.00000,0.99190,0.98188]"
69000,2,"[0.99043,1.00000,0.99949,0.98887,0.98591]"
70500,2,"[1.00000,1.00000,1.00000,0.98684,0.97433]"
72000,2,"[0.97885,0.99747,0.99899,0.98330,0.97987]"
73500,2,"[0.99899,1.00000,1.00000,0.98836,0.98691]"
75000,2,"[0.99899,1.00000,1.00000,0.99595,0.97836]"
76500,2,"[0.99899,1.00000,0.99899,0.98279,0.98541]"
78000,2,"[0.99849,1.00000,1.00000,0.99140,0.99094]"
79500,2,"[0.99799,1.00000,0.99949,0.98785,0.98792]"
81000,2,"[0.99496,0.99949,0.99949,0.97571,0.99094]"
82500,2,"[1.00000,1.00000,1.00000,0.99646,0.99295]"
84000,2,"[1.00000,1.00000,1.00000,0.99494,0.99396]"
85500,2,"[0.99748,1.00000,1.00000,0.99342,0.98842]"
87000,2,"[0.99799,1.00000,1.00000,0.99038,0.98792]"
88500,2,"[0.99899,0.99949,1.00000,0.99393,0.98792]"
90000,2,"[0.99648,0.99949,1.00000,0.99443,0.99195]"
91500,2,"[0.99950,1.00000,1.00000,0.99342,0.99648]"
93000,2,"[0.99899,0.99848,1.00000,0.99696,0.98339]"
94500,2,"[0.99748,1.00000,1.00000,0.99393,0.98943]"
96000,2,"[0.99950,1.00000,1.00000,0.99038,0.99144]"
97500,2,"[0.99950,1.00000,0.99899,0.99646,0.99144]"
99000,2,"[1.00000,0.99949,1.00000,0.99140,0.99547]"
100500,2,"[0.99597,1.00000,1.00000,0.99190,0.98440]"
