passo,acao,concat
0,1,"[0.03678,0.02277,0.04083,0.16633,0.15124]"
1500,1,"[0.52695,0.51366,0.50101,0.24570,0.26606]"
3000,2,"[0.59647,0.63715,0.62046,0.31749,0.31968]"
4500,4,"[0.67960,0.73735,0.73639,0.33064,0.30754]"
6000,0,"[0.64736,0.72874,0.71169,0.36249,0.33182]"
7500,4,"[0.70076,0.74291,0.74042,0.35389,0.34800]"
9000,3,"[0.66297,0.75000,0.74093,0.35541,0.33839]"
10500,4,"[0.71335,0.77480,0.77369,0.35288,0.34143]"
12000,2,"[0.71134,0.78289,0.76058,0.37614,0.36722]"
13500,2,"[0.72443,0.84312,0.83367,0.39181,0.40769]"
15000,0,"[0.68715,0.78593,0.81401,0.47725,0.48710]"
16500,2,"[0.72695,0.87247,0.87752,0.52427,0.52959]"
18000,4,"[0.77128,0.92105,0.91331,0.50051,0.50733]"
19500,4,"[0.80554,0.94332,0.93498,0.49393,0.46990]"
21000,1,"[0.79798,0.94130,0.94355,0.62235,0.60850]"
22500,3,"[0.82469,0.98229,0.97127,0.64257,0.61558]"
24000,3,"[0.85441,0.99089,0.99244,0.69717,0.63885]"
25500,3,"[0.91587,0.99646,0.99244,0.72548,0.69044]"
27000,4,"[0.96574,0.99798,0.99899,0.68301,0.66363]"
28500,2,"[0.98892,0.99241,0.99345,0.80890,0.74962]"
30000,3,"[0.98589,0.99393,0.99748,0.84176,0.77441]"
31500,2,"[0.98841,0.99848,0.99899,0.89383,0.83460]"
33000,0,"[0.96877,0.99190,0.99194,0.94034,0.87810]"
34500,3,"[0.99748,0.99899,0.99798,0.93023,0.87152]"
36000,0,"[0.97582,0.99595,0.99496,0.96006,0.92362]"
37500,4,"[0.99597,0.99949,0.99899,0.94135,0.90238]"
39000,1,"[0.99748,1.00000,0.99950,0.95602,0.93070]"
40500,0,"[0.95718,0.99241,0.98942,0.95298,0.94638]"
42000,3,"[0.99950,1.00000,0.99798,0.97219,0.94133]"
43500,3,"[0.99849,0.99393,0.98992,0.96259,0.90895]"
45000,3,"[0.99849,1.00000,0.99950,0.96411,0.91856]"
46500,0,"[0.99496,0.99038,1.00000,0.97725,0.96409]"
48000,1,"[0.99496,0.99848,0.99798,0.98433,0.97117]"
49500,4,"[1.00000,0.99949,1.00000,0.97877,0.95397]"
51000,2,"[0.99698,1.00000,0.99849,0.97371,0.96257]"
52500,4,"[0.99899,1.00000,0.99899,0.94894,0.94740]"
54000,3,"[0.99899,1.00000,1.00000,0.97169,0.92210]"
55500,1,"[0.99345,1.00000,1.00000,0.98686,0.96965]"
57000,3,"[1.00000,1.00000,1.00000,0.98938,0.96662]"
58500,2,"[1.00000,0.99848,0.99748,0.98686,0.97420]"
60000,2,"[0.99950,1.00000,0.99950,0.98584,0.96308]"
61500,0,"[0.99698,0.99848,0.99798,0.99141,0.98078]"
63000,1,"[0.96373,0.99949,0.99546,0.99494,0.98483]"
64500,1,"[0.99849,0.99949,0.99950,0.99292,0.98837]"
66000,1,"[0.99849,1.00000,1.00000,0.99292,0.98533]"
67500,3,"[0.99950,1.00000,0.99950,0.98989,0.96004]"
69000,1,"[0.99950,0.99949,0.99899,0.99494,0.98685]"
70500,4,"[0.99899,1.00000,1.00000,0.98787,0.97876]"
72000,1,"[0.99194,1.00000,0.99950,0.98837,0.98735]"
73500,1,"[0.99950,1.00000,1.00000,0.99039,0.98533]"
75000,2,"[0.99950,1.00000,1.00000,0.98888,0.98786]"
76500,4,"[0.99950,1.00000,1.00000,0.98332,0.98027]"
78000,0,"[0.99698,0.99949,1.00000,0.99848,0.98483]"
79500,4,"[0.99950,1.00000,1.00000,0.98686,0.98381]"
81000,1,"[0.99849,0.99949,0.99950,0.98736,0.98230]"
82500,3,"[0.99950,1.00000,0.99950,0.98686,0.98381]"
84000,4,"[1.00000,1.00000,1.00000,0.98635,0.95802]"
85500,3,"[0.99798,1.00000,1.00000,0.98888,0.97016]"
87000,3,"[0.99950,1.00000,1.00000,0.98787,0.97774]"
88500,2,"[1.00000,1.00000,1.00000,0.98989,0.97623]"
90000,1,"[0.99849,1.00000,0.99950,0.99494,0.98432]"
91500,1,"[0.99849,1.00000,1.00000,0.99747,0.98887]"
93000,0,"[0.99899,1.00000,0.99950,0.99848,0.99494]"
94500,2,"[0.99950,1.00000,1.00000,0.99545,0.99444]"
96000,3,"[1.00000,0.99949,0.99950,0.99393,0.99292]"
97500,4,"[0.99647,1.00000,0.99950,0.97725,0.97572]"
99000,3,"[0.99899,1.00000,1.00000,0.98837,0.97218]"
100500,1,"[0.99798,0.99949,1.00000,0.99798,0.99292]"
