passo,acao,concat
0,2,"[0.10558,0.16658,0.16018,0.08473,0.08207]"
1500,2,"[0.53042,0.59494,0.58818,0.21258,0.18530]"
3000,0,"[0.51232,0.57823,0.60283,0.31507,0.29708]"
4500,4,"[0.61740,0.63241,0.63466,0.29072,0.27996]"
6000,1,"[0.57717,0.65165,0.64881,0.32471,0.31974]"
7500,2,"[0.65812,0.69975,0.69530,0.33181,0.32830]"
9000,0,"[0.63047,0.68608,0.69581,0.34652,0.32427]"
10500,3,"[0.76119,0.91190,0.84234,0.35008,0.32679]"
12000,4,"[0.97989,0.98430,0.98838,0.33739,0.34038]"
13500,1,"[0.99598,0.99848,0.99596,0.34399,0.33938]"
15000,4,"[0.99346,1.00000,0.99949,0.34805,0.31873]"
16500,0,"[0.98542,0.99646,0.98888,0.32877,0.32830]"
18000,1,"[1.00000,1.00000,1.00000,0.33333,0.34038]"
19500,0,"[0.98039,0.99544,0.98585,0.34145,0.33333]"
21000,2,"[1.00000,0.99949,1.00000,0.32877,0.34290]"
22500,2,"[1.00000,1.00000,1.00000,0.33435,0.34391]"
24000,0,"[0.99698,0.99494,0.99697,0.33790,0.35549]"
25500,3,"[1.00000,1.00000,1.00000,0.34957,0.34038]"
27000,1,"[1.00000,1.00000,1.00000,0.34094,0.36354]"
28500,4,"[1.00000,1.00000,1.00000,0.33891,0.35549]"
30000,2,"[1.00000,1.00000,1.00000,0.32268,0.35297]"
31500,3,"[0.99899,1.00000,1.00000,0.32826,0.33736]"
33000,4,"[1.00000,0.99949,1.00000,0.34906,0.34642]"
34500,3,"[1.00000,1.00000,1.00000,0.33080,0.38016]"
36000,0,"[0.99548,1.00000,0.99646,0.33841,0.47583]"
37500,2,"[1.00000,1.00000,0.99949,0.34450,0.51662]"
39000,3,"[0.99950,1.00000,1.00000,0.35667,0.53021]"
40500,4,"[1.00000,1.00000,1.00000,0.33283,0.54330]"
42000,4,"[1.00000,1.00000,1.00000,0.32674,0.56193]"
43500,3,"[1.00000,1.00000,1.00000,0.35515,0.61883]"
45000,0,"[0.99950,0.99949,0.99899,0.43430,0.77190]"
46500,2,"[1.00000,1.00000,0.99949,0.47894,0.78399]"
48000,2,"[1.00000,1.00000,0.99949,0.48706,0.81269]"
49500,0,"[0.99950,1.00000,1.00000,0.54490,0.84491]"
51000,0,"[0.99899,1.00000,0.99949,0.57078,0.86556]"
52500,4,"[1.00000,1.00000,1.00000,0.56621,0.84693]"
54000,3,"[1.00000,1.00000,1.00000,0.57078,0.85801]"
55500,4,"[1.00000,1.00000,0.99949,0.53881,0.83283]"
57000,4,"[1.00000,0.99899,0.99899,0.56418,0.83233]"
58500,3,"[1.00000,1.00000,1.00000,0.59716,0.86002]"
60000,1,"[1.00000,1.00000,1.00000,0.63775,0.87966]"
61500,3,"[1.00000,1.00000,0.99949,0.62912,0.87563]"
63000,4,"[1.00000,1.00000,1.00000,0.61695,0.87714]"
64500,4,"[1.00000,1.00000,1.00000,0.59716,0.84038]"
66000,4,"[1.00000,1.00000,1.00000,0.59817,0.86103]"
67500,2,"[1.00000,0.99949,1.00000,0.63470,0.88520]"
69000,2,"[1.00000,1.00000,1.00000,0.65652,0.90232]"
70500,1,"[1.00000,1.00000,1.00000,0.66971,0.90181]"
72000,0,"[1.00000,1.00000,1.00000,0.70523,0.92044]"
73500,0,"[1.00000,0.99949,0.99899,0.72856,0.93152]"
75000,1,"[1.00000,1.00000,1.00000,0.73161,0.91843]"
76500,3,"[1.00000,1.00000,1.00000,0.71131,0.92246]"
78000,4,"[1.00000,1.00000,1.00000,0.72095,0.90634]"
79500,1,"[1.00000,1.00000,1.00000,0.73059,0.92145]"
81000,0,"[1.00000,1.00000,1.00000,0.73922,0.92900]"
82500,4,"[1.00000,1.00000,1.00000,0.74074,0.91641]"
84000,4,"[1.00000,1.00000,1.00000,0.71284,0.89325]"
85500,4,"[1.00000,1.00000,1.00000,0.66768,0.89023]"
87000,3,"[1.00000,1.00000,1.00000,0.73820,0.91239]"
88500,1,"[1.00000,1.00000,0.99899,0.75647,0.93555]"
90000,0,"[1.00000,0.99949,1.00000,0.76459,0.93001]"
91500,2,"[1.00000,1.00000,1.00000,0.76459,0.94562]"
93000,1,"[1.00000,1.00000,1.00000,0.76154,0.94361]"
94500,2,"[0.99950,1.00000,1.00000,0.75241,0.93756]"
96000,3,"[1.00000,1.00000,1.00000,0.75038,0.93706]"
97500,2,"[0.99950,1.00000,1.00000,0.76814,0.94008]"
99000,0,"[0.99950,1.00000,0.99949,0.78336,0.94612]"
100500,4,"[1.00000,1.00000,1.00000,0.76560,0.93253]"
