passo,acao,concat
0,4,"[0.03122,0.18196,0.08443,0.11184,0.09461]"
1500,4,"[0.48741,0.50127,0.49949,0.20648,0.19829]"
3000,4,"[0.46777,0.47491,0.49444,0.20040,0.19930]"
4500,4,"[0.50906,0.50127,0.49848,0.19990,0.18671]"
6000,4,"[0.52417,0.49113,0.49798,0.28138,0.26120]"
7500,4,"[0.57704,0.58844,0.58291,0.28593,0.25013]"
9000,4,"[0.58409,0.58895,0.59606,0.26771,0.25063]"
10500,4,"[0.57805,0.58794,0.58241,0.28593,0.27932]"
12000,4,"[0.58107,0.59453,0.59302,0.28441,0.26673]"
13500,4,"[0.59164,0.58692,0.58089,0.28543,0.27428]"
15000,4,"[0.59970,0.71820,0.73003,0.29150,0.27328]"
16500,4,"[0.59416,0.89204,0.89636,0.29200,0.30498]"
18000,4,"[0.70997,0.90674,0.90698,0.31528,0.30851]"
19500,4,"[0.86455,0.90826,0.92366,0.30769,0.32511]"
21000,4,"[0.89980,0.92043,0.92973,0.32085,0.32411]"
22500,4,"[0.91188,0.92043,0.92113,0.33198,0.33266]"
24000,4,"[0.90181,0.92296,0.92164,0.32237,0.32763]"
25500,4,"[0.91843,0.92347,0.93782,0.33502,0.32914]"
27000,4,"[0.91239,0.92448,0.93023,0.34160,0.33468]"
28500,4,"[0.91893,0.92803,0.94237,0.34565,0.34323]"
30000,4,"[0.92699,0.92701,0.93529,0.36032,0.36688]"
31500,4,"[0.92548,0.92955,0.93529,0.37500,0.34927]"
33000,4,"[0.93051,0.93918,0.94995,0.38512,0.40262]"
34500,4,"[0.92598,0.93563,0.94742,0.40081,0.40614]"
36000,4,"[0.91289,0.95793,0.96208,0.40941,0.40111]"
37500,4,"[0.93152,0.99493,0.99545,0.42358,0.43432]"
39000,4,"[0.94260,0.99747,0.99848,0.43067,0.44238]"
40500,4,"[0.97482,0.99797,0.99848,0.44231,0.46049]"
42000,4,"[0.98691,0.99899,0.99899,0.47571,0.46603]"
43500,4,"[0.99446,0.99899,1.00000,0.48988,0.49019]"
45000,4,"[0.99748,0.99696,0.99747,0.50202,0.46955]"
46500,4,"[0.99194,1.00000,1.00000,0.51215,0.50025]"
48000,4,"[0.99648,0.99645,0.99899,0.51822,0.52843]"
49500,4,"[0.99799,0.99797,0.99899,0.55364,0.54504]"
51000,4,"[0.99748,0.99848,0.99545,0.54757,0.54806]"
52500,4,"[0.99899,0.99949,1.00000,0.56832,0.54857]"
54000,4,"[0.99849,0.99949,1.00000,0.58047,0.56819]"
55500,4,"[1.00000,1.00000,1.00000,0.62348,0.60141]"
57000,4,"[1.00000,1.00000,1.00000,0.62804,0.55913]"
58500,4,"[0.99295,0.99899,0.99899,0.62702,0.60946]"
60000,4,"[1.00000,0.99949,0.99798,0.64676,0.63161]"
61500,4,"[0.99698,0.99899,0.99899,0.66245,0.64117]"
63000,4,"[0.99950,0.99899,0.99899,0.65941,0.64570]"
64500,4,"[0.99950,1.00000,1.00000,0.66245,0.64620]"
66000,4,"[0.99950,1.00000,0.99949,0.69028,0.65929]"
67500,4,"[0.99849,1.00000,0.99949,0.69281,0.68495]"
69000,4,"[0.99899,1.00000,0.99949,0.68927,0.69099]"
70500,4,"[0.98993,0.99899,0.99899,0.68674,0.66532]"
72000,4,"[0.99899,0.99949,1.00000,0.73482,0.70508]"
73500,4,"[0.99849,0.99949,0.99798,0.71609,0.70408]"
75000,4,"[1.00000,1.00000,0.99798,0.74899,0.73578]"
76500,4,"[1.00000,1.00000,1.00000,0.73026,0.71817]"
78000,4,"[0.99799,0.99949,0.99949,0.75152,0.75138]"
79500,4,"[1.00000,1.00000,1.00000,0.75152,0.73327]"
81000,4,"[1.00000,1.00000,0.99949,0.78239,0.73931]"
82500,4,"[0.99950,0.99949,1.00000,0.76872,0.74937]"
84000,4,"[1.00000,0.99899,0.99949,0.79656,0.77101]"
85500,4,"[0.99950,0.99949,1.00000,0.79150,0.75843]"
87000,4,"[1.00000,1.00000,1.00000,0.77227,0.77504]"
88500,4,"[0.99950,0.99949,1.00000,0.77885,0.75340]"
90000,4,"[0.99899,1.00000,1.00000,0.79049,0.78057]"
91500,4,"[1.00000,0.99949,1.00000,0.78644,0.77302]"
93000,4,"[1.00000,0.99949,1.00000,0.77733,0.75491]"
94500,4,"[1.00000,1.00000,1.00000,0.79504,0.78812]"
96000,4,"[1.00000,0.99949,0.99949,0.78644,0.76447]"
97500,4,"[0.99950,1.00000,0.99949,0.81326,0.75893]"
99000,4,"[1.00000,1.00000,1.00000,0.81984,0.74434]"
100500,4,"[1.00000,0.99949,1.00000,0.81174,0.80876]"
