passo,acao,concat
0,1,"[0.10510,0.09914,0.11313,0.11634,0.10015]"
1500,1,"[0.53310,0.49975,0.50808,0.27011,0.25999]"
3000,1,"[0.52097,0.58530,0.55960,0.32979,0.32726]"
4500,3,"[0.63416,0.71716,0.69798,0.33890,0.33839]"
6000,1,"[0.66852,0.75893,0.74747,0.34952,0.35913]"
7500,3,"[0.69480,0.79014,0.79242,0.36419,0.31259]"
9000,1,"[0.75644,0.81983,0.82475,0.40465,0.39049]"
10500,0,"[0.67863,0.85657,0.85101,0.50683,0.48457]"
12000,1,"[0.72158,0.90639,0.90657,0.58118,0.54831]"
13500,2,"[0.81051,0.92552,0.92374,0.61052,0.57461]"
15000,0,"[0.74987,0.90639,0.90657,0.66869,0.67223]"
16500,4,"[0.87721,0.95924,0.93081,0.62266,0.59686]"
18000,4,"[0.91258,0.97836,0.99444,0.60850,0.53212]"
19500,2,"[0.92623,0.99547,0.99394,0.68437,0.67931]"
21000,4,"[0.99747,1.00000,1.00000,0.65807,0.63379]"
22500,0,"[0.91309,0.99094,0.98788,0.87456,0.84471]"
24000,0,"[0.93178,0.99094,0.99394,0.92109,0.88771]"
25500,1,"[0.97322,0.98943,0.99848,0.92767,0.91401]"
27000,1,"[0.97928,0.99899,0.99949,0.94537,0.92615]"
28500,1,"[0.96716,0.99849,1.00000,0.94740,0.92919]"
30000,0,"[0.89641,0.99748,0.98990,0.96308,0.95802]"
31500,3,"[0.99040,1.00000,0.99899,0.94638,0.92767]"
33000,0,"[0.95149,1.00000,0.99293,0.97471,0.95397]"
34500,1,"[0.98939,0.99899,0.99949,0.96308,0.94031]"
36000,0,"[0.98737,0.99950,0.99747,0.98432,0.96358]"
37500,2,"[0.99394,1.00000,0.99899,0.97370,0.96915]"
39000,0,"[0.98939,0.97635,0.99091,0.98533,0.96813]"
40500,0,"[0.98383,0.99698,0.99444,0.98230,0.98027]"
42000,3,"[0.99646,1.00000,1.00000,0.98027,0.96358]"
43500,1,"[0.99343,0.99950,1.00000,0.98584,0.98280]"
45000,2,"[0.99646,0.99950,0.99747,0.98685,0.97825]"
46500,4,"[0.99242,1.00000,0.99949,0.96409,0.95094]"
48000,1,"[0.99747,1.00000,0.99899,0.98331,0.97420]"
49500,3,"[0.99141,0.99950,1.00000,0.98331,0.97218]"
51000,0,"[0.99899,0.99899,1.00000,0.99292,0.99191]"
52500,3,"[0.99798,1.00000,1.00000,0.98179,0.97825]"
54000,1,"[0.99596,0.99849,0.99899,0.98685,0.98938]"
55500,0,"[0.99394,1.00000,0.99899,0.99595,0.98988]"
57000,0,"[0.96918,0.99799,0.99848,0.99697,0.99241]"
58500,4,"[1.00000,1.00000,1.00000,0.99241,0.98179]"
60000,0,"[0.99242,1.00000,0.99798,0.99444,0.99140]"
61500,0,"[0.98888,0.99849,0.99697,0.99393,0.99039]"
63000,2,"[0.99798,0.99849,0.99949,0.99393,0.99039]"
64500,2,"[0.99444,0.99950,0.99949,0.99140,0.98685]"
66000,1,"[0.99949,1.00000,1.00000,0.99595,0.99342]"
67500,1,"[0.98838,1.00000,1.00000,0.98584,0.98837]"
69000,4,"[0.99798,1.00000,0.99949,0.97521,0.97420]"
70500,3,"[1.00000,1.00000,1.00000,0.98533,0.98584]"
72000,0,"[0.99848,1.00000,0.99949,0.99494,0.99342]"
73500,1,"[0.98636,1.00000,1.00000,0.99342,0.98837]"
75000,2,"[0.99949,1.00000,1.00000,0.99191,0.98786]"
76500,1,"[0.99848,1.00000,1.00000,0.99595,0.98887]"
78000,3,"[0.99949,1.00000,1.00000,0.98938,0.98685]"
79500,0,"[0.99798,0.99899,0.99949,0.99646,0.98887]"
81000,4,"[0.99899,1.00000,0.99949,0.98280,0.95144]"
82500,2,"[0.99848,1.00000,1.00000,0.99545,0.98685]"
84000,4,"[1.00000,0.99899,1.00000,0.96915,0.96915]"
85500,1,"[1.00000,1.00000,0.99949,0.99595,0.99697]"
87000,1,"[0.99798,0.99950,0.99848,0.99342,0.99342]"
88500,3,"[0.99798,1.00000,1.00000,0.99140,0.97673]"
90000,2,"[1.00000,1.00000,1.00000,0.99393,0.99444]"
91500,2,"[1.00000,1.00000,1.00000,0.99292,0.99595]"
93000,1,"[0.99090,0.99950,0.99949,0.99646,0.99595]"
94500,3,"[0.97878,1.00000,1.00000,0.99241,0.98381]"
96000,3,"[0.99899,1.00000,1.00000,0.98230,0.98584]"
97500,0,"[0.99090,1.00000,0.99798,0.99747,0.99342]"
99000,1,"[0.99798,1.00000,1.00000,0.99848,0.99342]"
