passo,acao,concat
0,0,"[0.13340,0.02466,0.01869,0.12038,0.09762]"
1500,0,"[0.45882,0.55662,0.55960,0.21396,0.21952]"
3000,3,"[0.51187,0.60845,0.63232,0.28376,0.27264]"
4500,4,"[0.62961,0.68646,0.70505,0.28275,0.26808]"
6000,0,"[0.62708,0.67287,0.76313,0.35964,0.32423]"
7500,4,"[0.92926,0.98591,0.99899,0.32372,0.33182]"
9000,0,"[0.92623,0.97534,0.89394,0.33080,0.34750]"
10500,2,"[0.98585,0.99849,0.99949,0.35154,0.35913]"
12000,2,"[1.00000,1.00000,1.00000,0.33738,0.34497]"
13500,1,"[1.00000,1.00000,1.00000,0.32828,0.33738]"
15000,0,"[0.99192,0.99950,1.00000,0.32069,0.34750]"
16500,4,"[0.95351,0.99849,0.98838,0.33687,0.33182]"
18000,0,"[0.99040,0.99950,1.00000,0.36065,0.35104]"
19500,4,"[1.00000,1.00000,1.00000,0.33991,0.35610]"
21000,3,"[1.00000,1.00000,1.00000,0.36621,0.34750]"
22500,2,"[1.00000,1.00000,1.00000,0.34345,0.33637]"
24000,4,"[1.00000,1.00000,1.00000,0.34041,0.35104]"
25500,2,"[1.00000,1.00000,1.00000,0.33839,0.42742]"
27000,2,"[1.00000,1.00000,1.00000,0.36014,0.48407]"
28500,2,"[1.00000,1.00000,1.00000,0.34952,0.54578]"
30000,3,"[1.00000,1.00000,1.00000,0.35205,0.61659]"
31500,1,"[1.00000,0.99396,1.00000,0.41123,0.65554]"
33000,2,"[1.00000,1.00000,0.99899,0.45220,0.69550]"
34500,3,"[1.00000,1.00000,1.00000,0.47294,0.71573]"
36000,0,"[0.99798,0.99497,1.00000,0.50632,0.80728]"
37500,2,"[1.00000,0.99950,1.00000,0.51543,0.83460]"
39000,0,"[0.99949,0.99547,0.99495,0.55438,0.82499]"
40500,0,"[0.99848,0.99799,0.99949,0.58725,0.88417]"
42000,1,"[0.99949,0.99950,1.00000,0.61254,0.88063]"
43500,0,"[0.99949,0.99950,0.99848,0.66161,0.90187]"
45000,1,"[1.00000,1.00000,1.00000,0.66009,0.89732]"
46500,1,"[1.00000,0.99950,1.00000,0.68993,0.90744]"
48000,2,"[1.00000,1.00000,1.00000,0.67779,0.89074]"
49500,4,"[1.00000,1.00000,1.00000,0.64188,0.88821]"
51000,2,"[1.00000,1.00000,1.00000,0.66920,0.90996]"
52500,0,"[0.99949,1.00000,0.99848,0.70106,0.91806]"
54000,4,"[1.00000,1.00000,0.99949,0.68690,0.89176]"
55500,0,"[0.99949,0.99899,1.00000,0.73343,0.92109]"
57000,3,"[1.00000,1.00000,1.00000,0.72332,0.91958]"
58500,3,"[1.00000,1.00000,1.00000,0.72180,0.91705]"
60000,1,"[1.00000,1.00000,1.00000,0.73748,0.92109]"
61500,2,"[1.00000,1.00000,1.00000,0.76176,0.91907]"
63000,2,"[1.00000,1.00000,1.00000,0.77339,0.93121]"
64500,3,"[1.00000,1.00000,1.00000,0.75013,0.92160]"
66000,0,"[1.00000,1.00000,1.00000,0.76530,0.93424]"
67500,4,"[1.00000,1.00000,0.99949,0.75974,0.91958]"
69000,3,"[1.00000,1.00000,1.00000,0.75620,0.92564]"
70500,1,"[1.00000,1.00000,0.99899,0.77693,0.89884]"
72000,2,"[1.00000,1.00000,0.99848,0.77188,0.93171]"
73500,0,"[1.00000,0.99899,1.00000,0.78199,0.94335]"
75000,3,"[1.00000,1.00000,1.00000,0.77036,0.93930]"
76500,0,"[0.99899,1.00000,1.00000,0.79363,0.94284]"
78000,2,"[0.99949,1.00000,1.00000,0.79970,0.94487]"
79500,1,"[1.00000,1.00000,1.00000,0.81335,0.94537]"
81000,4,"[1.00000,1.00000,0.99848,0.77592,0.91705]"
82500,1,"[1.00000,1.00000,1.00000,0.81487,0.94689]"
84000,4,"[0.99949,0.99950,1.00000,0.77744,0.93121]"
85500,4,"[1.00000,1.00000,1.00000,0.76631,0.92160]"
87000,2,"[1.00000,1.00000,1.00000,0.80071,0.94234]"
88500,3,"[1.00000,1.00000,1.00000,0.78756,0.93475]"
90000,4,"[1.00000,1.00000,1.00000,0.77238,0.93121]"
91500,4,"[1.00000,1.00000,1.00000,0.75873,0.91148]"
93000,2,"[1.00000,1.00000,1.00000,0.80172,0.94790]"
94500,1,"[1.00000,1.00000,1.00000,0.82246,0.95802]"
96000,2,"[1.00000,1.00000,1.00000,0.81184,0.95953]"
97500,3,"[1.00000,1.00000,1.00000,0.79868,0.93576]"
99000,0,"[1.00000,1.00000,1.00000,0.82044,0.95802]"
100500,2,"[1.00000,1.00000,1.00000,0.83966,0.96156]"
