passo,acao,concat
0,4,"[0.02769,0.22707,0.25986,0.07136,0.08556]"
1500,4,"[0.50050,0.50329,0.51264,0.20496,0.18067]"
3000,3,"[0.52115,0.54688,0.52781,0.27075,0.26522]"
4500,0,"[0.51208,0.53979,0.54297,0.27682,0.29592]"
6000,0,"[0.50403,0.55753,0.58948,0.27986,0.30599]"
7500,2,"[0.59466,0.67106,0.65420,0.31630,0.31857]"
9000,0,"[0.59416,0.66295,0.63498,0.34565,0.34373]"
10500,1,"[0.62185,0.69083,0.68251,0.34615,0.37141]"
12000,1,"[0.61631,0.72276,0.71436,0.37753,0.39255]"
13500,0,"[0.60675,0.71769,0.70526,0.41144,0.45093]"
15000,0,"[0.59013,0.72681,0.71790,0.45698,0.53850]"
16500,1,"[0.59366,0.75215,0.76491,0.47217,0.55058]"
18000,4,"[0.68983,0.77293,0.80435,0.43978,0.50025]"
19500,3,"[0.75076,0.81652,0.86047,0.44534,0.51636]"
21000,4,"[0.77492,0.87278,0.89434,0.42460,0.49421]"
22500,2,"[0.79053,0.88748,0.90900,0.51974,0.61147]"
24000,2,"[0.78449,0.91130,0.93175,0.56478,0.66029]"
25500,0,"[0.74169,0.90218,0.91759,0.66397,0.75138]"
27000,1,"[0.78651,0.94121,0.95854,0.68775,0.77353]"
28500,3,"[0.80262,0.98125,0.97978,0.67864,0.74887]"
30000,4,"[0.85650,0.99290,0.99444,0.66549,0.73729]"
31500,4,"[0.87059,0.99442,0.99697,0.62854,0.72370]"
33000,4,"[0.95770,0.99544,0.98281,0.63866,0.74082]"
34500,0,"[0.89678,0.98986,0.98584,0.79251,0.85003]"
36000,4,"[0.98087,0.99949,0.99949,0.73684,0.81731]"
37500,3,"[0.97231,1.00000,1.00000,0.76670,0.84248]"
39000,4,"[0.99799,1.00000,1.00000,0.76619,0.82536]"
40500,2,"[0.99345,0.99493,0.99646,0.83856,0.88827]"
42000,3,"[0.98842,0.99899,0.99848,0.85223,0.87066]"
43500,0,"[0.98892,0.99848,0.99393,0.91549,0.93860]"
45000,3,"[0.99748,1.00000,1.00000,0.89069,0.92904]"
46500,1,"[0.97885,0.99544,0.99697,0.93978,0.94162]"
48000,2,"[0.98943,0.99848,0.99899,0.94130,0.95873]"
49500,1,"[0.99345,0.99797,0.99949,0.95091,0.96880]"
51000,1,"[0.99547,0.99797,0.99798,0.96255,0.96779]"
52500,4,"[0.99446,1.00000,0.99899,0.94990,0.93558]"
54000,4,"[0.99799,1.00000,1.00000,0.91346,0.92300]"
55500,1,"[0.99446,1.00000,0.99697,0.97115,0.97282]"
57000,4,"[0.98640,0.99949,0.99949,0.94889,0.93961]"
58500,4,"[1.00000,1.00000,1.00000,0.93725,0.93810]"
60000,1,"[0.99899,1.00000,1.00000,0.96964,0.97333]"
61500,4,"[0.99950,1.00000,1.00000,0.96559,0.95219]"
63000,2,"[0.99748,0.99949,0.99444,0.97217,0.97131]"
64500,3,"[1.00000,1.00000,1.00000,0.97368,0.96578]"
66000,1,"[0.98792,1.00000,1.00000,0.98128,0.97282]"
67500,3,"[0.99950,1.00000,1.00000,0.97925,0.98239]"
69000,1,"[0.99799,0.99899,0.99899,0.99089,0.97786]"
70500,4,"[1.00000,1.00000,1.00000,0.98330,0.97282]"
72000,2,"[0.99950,0.99949,0.99949,0.98735,0.98390]"
73500,3,"[0.99094,1.00000,1.00000,0.97621,0.97735]"
75000,4,"[0.99899,1.00000,1.00000,0.96812,0.97484]"
76500,4,"[0.99899,1.00000,1.00000,0.96154,0.94464]"
78000,1,"[0.99849,0.99949,1.00000,0.99140,0.99144]"
79500,4,"[0.99849,0.99949,1.00000,0.98431,0.97685]"
81000,1,"[1.00000,1.00000,0.99899,0.98988,0.98792]"
82500,3,"[1.00000,1.00000,1.00000,0.99190,0.98742]"
84000,2,"[0.99899,1.00000,1.00000,0.99241,0.97987]"
85500,4,"[0.99597,0.99848,0.99899,0.96711,0.98591]"
87000,2,"[1.00000,0.99949,1.00000,0.99140,0.99094]"
88500,4,"[0.99849,1.00000,0.99899,0.98887,0.97735]"
90000,2,"[1.00000,0.99899,1.00000,0.98735,0.99195]"
91500,2,"[0.99899,1.00000,1.00000,0.99190,0.99295]"
93000,2,"[0.99899,1.00000,1.00000,0.99494,0.99245]"
94500,0,"[1.00000,1.00000,1.00000,0.99899,0.99698]"
96000,4,"[1.00000,1.00000,1.00000,0.99190,0.99497]"
97500,3,"[0.99950,1.00000,1.00000,0.98330,0.98943]"
99000,4,"[0.99748,0.99899,1.00000,0.96711,0.94313]"
100500,4,"[1.00000,1.00000,1.00000,0.97115,0.95974]"
