passo,acao,concat
0,1,"[0.04800,0.11387,0.15083,0.11319,0.11777]"
1500,1,"[0.52249,0.49873,0.50657,0.29386,0.28821]"
3000,1,"[0.55455,0.53489,0.59724,0.32355,0.33300]"
4500,1,"[0.57889,0.66346,0.68049,0.36269,0.38232]"
6000,1,"[0.59987,0.71634,0.72599,0.40351,0.43197]"
7500,1,"[0.63058,0.78155,0.77536,0.45479,0.51837]"
9000,1,"[0.66734,0.86113,0.84328,0.52277,0.58296]"
10500,1,"[0.68177,0.91401,0.90158,0.56495,0.65224]"
12000,1,"[0.70594,0.92752,0.93192,0.62163,0.71095]"
13500,1,"[0.71450,0.94763,0.94742,0.69231,0.74165]"
15000,1,"[0.72625,0.96114,0.95787,0.74545,0.79416]"
16500,1,"[0.71920,0.97111,0.97118,0.78408,0.83996]"
18000,1,"[0.78449,0.98277,0.97910,0.83856,0.87485]"
19500,1,"[0.81319,0.99088,0.98315,0.86977,0.89096]"
21000,1,"[0.84240,0.99274,0.99090,0.89103,0.91746]"
22500,1,"[0.88704,0.99713,0.99326,0.90958,0.92266]"
24000,1,"[0.91004,0.99628,0.99494,0.92628,0.93659]"
25500,1,"[0.92028,0.99645,0.99579,0.94501,0.94649]"
27000,1,"[0.92816,0.99763,0.99815,0.94079,0.95655]"
28500,1,"[0.93656,0.99814,0.99831,0.96255,0.96091]"
30000,1,"[0.94377,0.99763,0.99730,0.96238,0.96158]"
31500,1,"[0.94344,0.99797,0.99764,0.96036,0.96561]"
33000,1,"[0.95703,0.99916,0.99798,0.96964,0.96595]"
34500,1,"[0.95653,0.99899,0.99848,0.97706,0.97098]"
36000,1,"[0.96744,0.99831,0.99848,0.98026,0.97383]"
37500,1,"[0.95586,0.99932,0.99865,0.97385,0.98138]"
39000,1,"[0.97096,0.99780,0.99848,0.98566,0.98608]"
40500,1,"[0.97667,0.99966,0.99899,0.98482,0.98104]"
42000,1,"[0.96391,0.99848,0.99949,0.98060,0.97769]"
43500,1,"[0.98892,0.99949,0.99933,0.99376,0.98859]"
45000,1,"[0.97348,0.99899,0.99949,0.97807,0.97937]"
46500,1,"[0.98187,0.99983,0.99882,0.98111,0.98272]"
48000,1,"[0.98204,1.00000,0.99949,0.99157,0.98541]"
49500,1,"[0.99127,0.99899,0.99966,0.99123,0.99178]"
51000,1,"[0.99362,0.99983,0.99966,0.99123,0.99044]"
52500,1,"[0.99010,0.99949,0.99949,0.99258,0.98977]"
54000,1,"[0.98993,0.99932,0.99933,0.99275,0.99312]"
55500,1,"[0.99027,0.99899,0.99966,0.99258,0.98826]"
57000,1,"[0.99597,0.99966,0.99983,0.99291,0.99228]"
58500,1,"[0.99681,0.99983,1.00000,0.99561,0.99363]"
60000,1,"[0.99681,1.00000,0.99949,0.99055,0.99430]"
61500,1,"[0.98775,1.00000,0.99949,0.99325,0.99262]"
63000,1,"[0.99362,0.99949,0.99983,0.99173,0.99228]"
64500,1,"[0.99731,0.99983,1.00000,0.99426,0.99128]"
66000,1,"[0.99547,0.99882,0.99815,0.99258,0.99077]"
67500,1,"[0.99564,0.99916,0.99949,0.99494,0.99597]"
69000,1,"[0.99681,0.99966,0.99933,0.99494,0.99581]"
70500,1,"[0.99648,0.99949,0.99916,0.99258,0.99178]"
72000,1,"[0.99815,0.99949,0.99983,0.99629,0.99396]"
73500,1,"[0.99698,0.99966,0.99966,0.99595,0.99262]"
75000,1,"[0.99866,1.00000,1.00000,0.99747,0.99530]"
76500,1,"[0.99681,0.99983,1.00000,0.99426,0.99363]"
78000,1,"[0.99144,0.99932,0.99848,0.99038,0.99379]"
79500,1,"[0.99765,1.00000,0.99916,0.99764,0.99480]"
81000,1,"[0.99799,1.00000,0.99949,0.99612,0.99346]"
82500,1,"[0.99614,0.99983,0.99983,0.99393,0.99312]"
84000,1,"[0.99295,0.99983,0.99949,0.99730,0.98876]"
85500,1,"[0.99765,0.99949,0.99916,0.99882,0.99815]"
87000,1,"[0.99530,0.99797,0.99916,0.99545,0.99581]"
88500,1,"[0.99664,0.99983,0.99983,0.99679,0.99681]"
90000,1,"[0.99883,0.99983,0.99848,0.99696,0.99413]"
91500,1,"[0.99664,1.00000,0.99983,0.99730,0.99765]"
93000,1,"[0.99866,0.99949,0.99882,0.99781,0.99715]"
94500,1,"[0.99883,0.99966,0.99848,0.99882,0.99463]"
96000,1,"[0.99413,0.99949,0.99949,0.99814,0.99614]"
97500,1,"[0.99748,0.99882,0.99983,0.99325,0.99530]"
99000,1,"[0.99883,1.00000,0.99983,0.99612,0.99514]"
100500,1,"[0.99463,0.99983,0.99966,0.99781,0.99681]"
