passo,acao,concat
0,1,"[0.18949,0.14997,0.16515,0.05716,0.05412]"
1500,1,"[0.51238,0.59436,0.59091,0.21598,0.21042]"
3000,1,"[0.52400,0.61852,0.58081,0.29337,0.29135]"
4500,1,"[0.51289,0.66985,0.61212,0.32322,0.32473]"
6000,1,"[0.53209,0.65828,0.65303,0.32170,0.30804]"
7500,1,"[0.53866,0.73226,0.69495,0.33991,0.31765]"
9000,1,"[0.57302,0.81631,0.77879,0.33182,0.32575]"
10500,1,"[0.59323,0.90539,0.86566,0.34143,0.31462]"
12000,1,"[0.78272,0.97182,0.95909,0.32372,0.32372]"
13500,1,"[0.95301,0.99698,0.98889,0.35711,0.33586]"
15000,1,"[0.99343,0.99950,0.99293,0.35458,0.33839]"
16500,1,"[1.00000,0.99950,0.99949,0.32018,0.31866]"
18000,1,"[0.98585,0.99799,0.99444,0.33485,0.31108]"
19500,1,"[0.99899,0.99950,0.99899,0.33687,0.33283]"
21000,1,"[1.00000,1.00000,1.00000,0.33991,0.31968]"
22500,1,"[0.99293,0.98641,0.98687,0.35761,0.32979]"
24000,1,"[0.99899,1.00000,1.00000,0.35053,0.32473]"
25500,1,"[1.00000,1.00000,0.99949,0.34901,0.34901]"
27000,1,"[0.99747,0.99346,0.99798,0.33687,0.33283]"
28500,1,"[0.99899,0.93005,0.99848,0.32575,0.33839]"
30000,1,"[1.00000,1.00000,1.00000,0.36368,0.35306]"
31500,1,"[0.99090,0.99899,1.00000,0.35559,0.33789]"
33000,1,"[1.00000,1.00000,1.00000,0.34598,0.34800]"
34500,1,"[0.99495,0.99547,0.99697,0.34800,0.32271]"
36000,1,"[1.00000,1.00000,1.00000,0.36925,0.33131]"
37500,1,"[0.99899,1.00000,1.00000,0.44057,0.37532]"
39000,1,"[1.00000,1.00000,1.00000,0.55185,0.37936]"
40500,1,"[1.00000,0.99849,0.99949,0.57461,0.47395]"
42000,1,"[1.00000,1.00000,1.00000,0.61710,0.54173]"
43500,1,"[1.00000,1.00000,1.00000,0.64997,0.59433]"
45000,1,"[1.00000,1.00000,1.00000,0.65756,0.62418]"
46500,1,"[1.00000,1.00000,1.00000,0.69145,0.64745]"
48000,1,"[1.00000,1.00000,1.00000,0.72939,0.67527]"
49500,1,"[1.00000,0.99950,1.00000,0.75873,0.69600]"
51000,1,"[1.00000,1.00000,0.99949,0.78857,0.72939]"
52500,1,"[0.99899,1.00000,0.99899,0.81689,0.76884]"
54000,1,"[0.99949,1.00000,0.99949,0.82650,0.78958]"
55500,1,"[0.99949,1.00000,0.99949,0.81588,0.80577]"
57000,1,"[1.00000,1.00000,1.00000,0.83763,0.81335]"
58500,1,"[1.00000,1.00000,1.00000,0.84573,0.80779]"
60000,1,"[1.00000,0.99950,0.99949,0.86242,0.82246]"
61500,1,"[1.00000,1.00000,1.00000,0.86748,0.84370]"
63000,1,"[1.00000,1.00000,1.00000,0.87456,0.85230]"
64500,1,"[1.00000,1.00000,0.99949,0.88720,0.86950]"
66000,1,"[0.99949,0.99950,1.00000,0.87962,0.84724]"
67500,1,"[1.00000,1.00000,0.99949,0.88619,0.87911]"
69000,1,"[1.00000,1.00000,1.00000,0.89125,0.88569]"
70500,1,"[1.00000,1.00000,1.00000,0.90086,0.86191]"
72000,1,"[1.00000,0.99899,1.00000,0.90794,0.88771]"
73500,1,"[1.00000,1.00000,1.00000,0.91502,0.88467]"
75000,1,"[1.00000,0.99950,1.00000,0.91603,0.89226]"
76500,1,"[1.00000,1.00000,1.00000,0.90238,0.88872]"
78000,1,"[1.00000,1.00000,1.00000,0.91755,0.89833]"
79500,1,"[1.00000,0.99950,1.00000,0.91199,0.90035]"
81000,1,"[1.00000,1.00000,1.00000,0.90642,0.90642]"
82500,1,"[1.00000,1.00000,1.00000,0.91958,0.90187]"
84000,1,"[1.00000,1.00000,1.00000,0.91401,0.90389]"
85500,1,"[1.00000,0.99950,1.00000,0.91755,0.90288]"
87000,1,"[1.00000,1.00000,1.00000,0.92109,0.91300]"
88500,1,"[1.00000,1.00000,1.00000,0.91856,0.91856]"
90000,1,"[1.00000,1.00000,1.00000,0.92312,0.92261]"
91500,1,"[0.99949,1.00000,1.00000,0.93121,0.92615]"
93000,1,"[0.99949,1.00000,1.00000,0.93728,0.92463]"
94500,1,"[1.00000,0.99950,1.00000,0.92615,0.93374]"
96000,1,"[1.00000,1.00000,1.00000,0.93728,0.92716]"
97500,1,"[1.00000,1.00000,1.00000,0.92919,0.93930]"
99000,1,"[1.00000,0.99950,1.00000,0.94183,0.93020]"
100500,1,"[1.00000,1.00000,1.00000,0.93576,0.92919]"
