passo,acao,concat
0,2,"[0.02070,0.13232,0.25340,0.09160,0.11426]"
1500,2,"[0.50681,0.49444,0.49773,0.19281,0.21587]"
3000,2,"[0.50732,0.49899,0.50630,0.27834,0.25581]"
4500,2,"[0.58910,0.53081,0.53955,0.28897,0.27806]"
6000,2,"[0.61535,0.65758,0.64836,0.32136,0.32154]"
7500,2,"[0.66986,0.67980,0.67305,0.32591,0.31041]"
9000,2,"[0.66532,0.67980,0.67909,0.32591,0.30940]"
10500,2,"[0.67138,0.69192,0.67960,0.34312,0.32861]"
12000,2,"[0.66986,0.69242,0.67859,0.34362,0.34884]"
13500,2,"[0.66885,0.76263,0.67506,0.34008,0.35794]"
15000,2,"[0.66986,0.79545,0.75567,0.35374,0.37310]"
16500,2,"[0.66885,0.79899,0.80151,0.38057,0.40748]"
18000,2,"[0.69308,0.82222,0.82922,0.44180,0.45551]"
19500,2,"[0.71328,0.87677,0.86700,0.47672,0.47877]"
21000,2,"[0.70419,0.89293,0.87406,0.50455,0.47523]"
22500,2,"[0.72842,0.92121,0.90529,0.54150,0.53185]"
24000,2,"[0.74962,0.93737,0.93199,0.60121,0.56724]"
25500,2,"[0.74306,0.94646,0.95214,0.63512,0.65571]"
27000,2,"[0.75871,0.95758,0.95919,0.66903,0.67644]"
28500,2,"[0.75164,0.97071,0.96877,0.72166,0.73660]"
30000,2,"[0.76981,0.97374,0.97884,0.76518,0.74166]"
31500,2,"[0.77839,0.98081,0.98438,0.78239,0.78716]"
33000,2,"[0.77587,0.98232,0.99144,0.80010,0.79070]"
34500,2,"[0.79404,0.98737,0.98741,0.81883,0.79171]"
36000,2,"[0.81474,0.99394,0.99194,0.85172,0.82609]"
37500,2,"[0.80414,0.99495,0.99496,0.87601,0.85592]"
39000,2,"[0.81625,0.99596,0.99647,0.88968,0.87159]"
40500,2,"[0.84553,0.99697,0.99647,0.92409,0.89535]"
42000,2,"[0.87532,0.99697,0.99698,0.92864,0.89130]"
43500,2,"[0.90914,0.99798,0.99849,0.94636,0.90142]"
45000,2,"[0.92125,0.99646,1.00000,0.95040,0.91405]"
46500,2,"[0.96012,0.99899,0.99899,0.96306,0.89889]"
48000,2,"[0.97123,0.99899,0.99950,0.96103,0.92366]"
49500,2,"[0.97779,0.99899,0.99899,0.96862,0.92366]"
51000,2,"[0.99142,0.99949,1.00000,0.97267,0.94793]"
52500,2,"[0.99394,1.00000,0.99899,0.97470,0.94894]"
54000,2,"[0.98587,0.99899,0.99950,0.97824,0.96208]"
55500,2,"[0.98940,1.00000,0.99950,0.96508,0.95197]"
57000,2,"[0.99546,0.99747,0.99899,0.97520,0.96411]"
58500,2,"[0.96820,0.99949,0.99950,0.97470,0.95349]"
60000,2,"[0.99899,1.00000,1.00000,0.97672,0.97017]"
61500,2,"[0.99546,1.00000,1.00000,0.98684,0.97927]"
63000,2,"[1.00000,0.99949,0.99950,0.98381,0.97472]"
64500,2,"[0.99849,1.00000,0.99899,0.99089,0.97321]"
66000,2,"[0.99748,1.00000,0.99849,0.98229,0.96512]"
67500,2,"[0.99798,0.99949,0.99899,0.96559,0.97624]"
69000,2,"[0.99950,0.99899,1.00000,0.98785,0.97017]"
70500,2,"[0.99950,1.00000,1.00000,0.99342,0.98433]"
72000,2,"[0.99950,0.99899,1.00000,0.98684,0.98483]"
73500,2,"[0.99950,1.00000,1.00000,0.99190,0.98079]"
75000,2,"[0.99445,0.99949,1.00000,0.99190,0.98281]"
76500,2,"[0.99849,1.00000,1.00000,0.99494,0.97776]"
78000,2,"[0.99495,1.00000,1.00000,0.98381,0.97017]"
79500,2,"[0.99798,1.00000,1.00000,0.98937,0.98938]"
81000,2,"[0.98940,1.00000,1.00000,0.98735,0.98584]"
82500,2,"[0.99798,0.99848,0.99950,0.99595,0.97978]"
84000,2,"[0.99849,0.99949,1.00000,0.99190,0.98534]"
85500,2,"[0.99445,1.00000,0.99899,0.98988,0.97573]"
87000,2,"[0.99950,1.00000,1.00000,0.99393,0.99242]"
88500,2,"[1.00000,1.00000,1.00000,0.99747,0.99798]"
90000,2,"[0.99950,1.00000,1.00000,0.99443,0.99646]"
91500,2,"[1.00000,0.99949,1.00000,0.99595,0.99039]"
93000,2,"[1.00000,1.00000,0.99950,0.99646,0.99393]"
94500,2,"[0.99798,1.00000,1.00000,0.99646,0.99242]"
96000,2,"[0.99950,1.00000,1.00000,0.99291,0.98837]"
97500,2,"[0.99899,1.00000,1.00000,0.98482,0.98787]"
99000,2,"[1.00000,1.00000,1.00000,0.98836,0.99039]"
100500,2,"[0.99899,1.00000,1.00000,0.99241,0.99090]"
